"Date","Target","Season","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
2009-03-05,"No","autumn",2.50619030846763,-3.00805923477983,-0.385591850828489,0.263152658769335,0.647469428443134
2009-03-06,"No","autumn",2.8951730326277,-2.07632268508987,0.293055469101379,-0.186013644847405,-0.0893774538589834
2009-03-07,"No","autumn",2.59635290027223,-1.39576521871866,0.878574776142858,0.718723803278074,0.693531136088253
2009-03-08,"No","autumn",2.51005397945919,-1.13942988021728,-1.88260205534598,1.06398240991474,-0.118745334179818
2009-03-09,"No","autumn",3.39725885867948,-2.30985621720925,-0.758659069448439,-0.48039359813946,-0.39989224769782
2009-03-10,"No","autumn",3.6662145975591,-2.2988605299767,-1.29690413779917,-0.650904252616017,-0.688145074415183
2009-03-11,"No","autumn",1.47235206697964,-0.269498415099564,-1.95524802811659,0.806614800072134,-1.22347019129513
2009-03-12,"No","autumn",-0.248826345332906,2.20083021512188,-1.21418808889249,-0.263295548483531,0.989327476410319
2009-03-13,"No","autumn",0.87689168675781,-1.24714414573504,1.1904541298249,-0.661713913399596,0.320683857696571
2009-03-14,"No","autumn",1.74774641423591,-1.66261082880055,0.327683839923498,0.960594835984745,-0.252989544703015
2009-03-15,"No","autumn",3.77275149119143,-0.757940824986696,-2.95368232234379,2.17884458597063,-1.03015512240659
2009-03-16,"No","autumn",1.47439045306516,-0.919089729638982,-1.0303576539756,-1.79109872768884,-0.259209780803345
2009-03-17,"No","autumn",-0.449836841393577,3.24389215113532,-0.663705618954378,0.537566274726062,1.05297358580437
2009-03-18,"No","autumn",-0.803167822642496,0.170310595038766,-0.138328502933235,-1.02686160633512,1.18178588918728
2009-03-19,"No","autumn",0.211188478263475,-1.09133059944693,0.138828274719209,-1.05943246377216,-0.681795271296953
2009-03-20,"Yes","autumn",0.340699302440573,1.83592610898996,-0.804829485609417,0.303613554001571,0.0259797998992593
2009-03-21,"No","autumn",-0.935365564276035,-0.788232112163263,-0.497294139765783,-0.954401976326946,0.183799549776494
2009-03-22,"No","autumn",-0.906441338431909,-1.37267763682807,-0.0512775785817983,-2.3402653552154,-0.445649394464753
2009-03-23,"Yes","autumn",-0.659854810610432,0.876099794421216,-0.462203674462296,-0.608352662491565,-0.25069663533052
2009-03-24,"No","autumn",-0.906335151940607,-0.359777308696392,-0.717910905009699,-1.03640218663008,0.511972039616454
2009-03-25,"No","autumn",-0.728868712806853,0.00939040856799991,-0.794000232471682,-0.192131200526076,0.84406536828309
2009-03-26,"No","autumn",1.30580516766422,-1.60003398760981,-0.32810481355533,0.40673448410507,0.757398502872575
2009-03-27,"No","autumn",2.11335798677838,-2.50954146142753,-1.18154270448747,-1.99716944239084,-0.20938664862204
2009-03-28,"No","autumn",0.722514990644147,0.189716248341285,1.90585834305065,-0.554102383290716,0.923630301819963
2009-03-29,"No","autumn",0.473760698377815,0.367300169129039,-0.0480949103815805,1.0636129178659,1.12562458760207
2009-03-30,"No","autumn",0.242646044563315,1.45733972856554,0.523999520401433,-0.787782130057785,1.10474616478017
2009-03-31,"No","autumn",-0.0605990928185414,1.07937308941975,1.14914513655185,-0.177887052577796,0.737358015584076
2009-04-01,"No","autumn",-0.393687048169455,-0.774635903080763,1.89558318370104,0.507620395572186,0.363058627599576
2009-04-02,"No","autumn",-0.500246706579116,-1.47252483078852,0.897591772722575,0.101148309093925,0.640706736918132
2009-04-03,"No","autumn",0.455152409285632,-2.74598658802574,0.326760259888428,0.566609513774556,1.01019696176969
2009-04-04,"No","autumn",0.511837953719397,-2.63577051300103,-0.968658608131197,0.894220363346973,1.25582173561591
2009-04-05,"No","autumn",0.824173585161044,-2.43130893618228,0.858071358402066,0.217550764753832,1.43428759397481
2009-04-06,"No","autumn",1.47560298956838,-2.09093167560558,0.514279312475333,0.315105941496646,0.853631089574585
2009-04-07,"No","autumn",2.66496924889344,-2.00130316371454,0.363155504937485,1.16416650208129,0.260740816198384
2009-04-08,"No","autumn",2.94794623814518,-1.22855718633564,-0.969844995474807,2.79391471499592,-0.689093219772348
2009-04-09,"No","autumn",2.7170930653411,-2.03629663232974,-1.13515839762807,0.646755897243134,-0.488169621814645
2009-04-10,"No","autumn",3.18710077807715,-1.57363481926064,-0.923184275936875,0.556596434573975,-0.586885298203267
2009-04-11,"No","autumn",-0.0587297447988708,0.241989905829663,-2.32993971232358,-0.657295587345305,-0.26355746901521
2009-04-12,"No","autumn",4.23105951893767,-1.30663944974631,0.9920298712838,1.02869142606,-0.876751912455373
2009-04-13,"Yes","autumn",-0.212107376658109,3.56969064718147,-1.56860628570619,1.6247133459143,1.25000890867747
2009-04-14,"No","autumn",-0.0425185051615952,0.206121480358339,-0.713467308357752,-0.989445376808829,0.0321640043988154
2009-04-15,"No","autumn",0.197182674298082,-0.830397567226745,0.917587261401044,-0.996873346016794,0.300272219974688
2009-04-16,"No","autumn",0.726991374901215,-1.77984738268167,-0.61413598676823,-0.919927077133497,-0.737877296374697
2009-04-17,"No","autumn",0.985111375198221,-0.957495575681239,-0.972156234413661,-0.678469815700906,-0.845320544536724
2009-04-18,"No","autumn",-0.903786061011995,1.66002300715455,-2.44316921661409,0.960169728393088,0.064634687071327
2009-04-19,"No","autumn",0.728416168345437,-1.34910102454504,-0.707256738435076,-1.63388128530524,-0.633438619360056
2009-04-20,"No","autumn",0.16494543360501,-0.783801343065315,-0.784564916984574,-2.32975350841645,0.0871775198023632
2009-04-21,"No","autumn",1.64941915342777,-0.828840686535489,-0.888298573568803,-1.89501128212235,-1.3450622391019
2009-04-22,"No","autumn",-0.372606637354472,1.33838757069092,1.45095403367677,-1.2095520835382,0.457780734871452
2009-04-23,"No","autumn",-2.14012859245264,-1.33172745207882,0.140776599786435,-0.328417397903812,0.368991792824578
2009-04-24,"No","autumn",-2.51087168008927,-0.210532274918905,-1.17236866910568,-0.604280340264011,1.09409461385399
2009-04-25,"No","autumn",-2.00537442228213,-0.714750543227049,-1.20979454940056,-0.668125121878026,1.29278829395954
2009-04-26,"No","autumn",-1.2640353128943,-1.46418771009382,-0.728696724104885,-0.266889256403435,-0.287450619441041
2009-04-27,"No","autumn",0.064719676498079,-2.17272417594781,-0.873770183654191,-0.377941754942144,-0.47994028687663
2009-04-28,"No","autumn",0.412028333663485,-2.54671870139057,-0.321727112993335,-0.444708141221755,0.581552474932903
2009-04-29,"No","autumn",-1.21686048347723,0.00121128523749819,-2.61038440645857,0.498733528014649,0.780310654854385
2009-04-30,"No","autumn",-1.18651508762219,-1.59694590702155,1.29565160579001,-0.811767562665151,0.756036095081533
2009-05-01,"No","autumn",-0.624251035279622,-2.97493719845405,0.443024286307244,0.397442881774138,0.868295300337343
2009-05-02,"No","autumn",0.284740848743806,-3.85254296333412,-1.06293327071991,0.304871382448745,0.237312953928244
2009-05-03,"No","autumn",-0.846798867773153,-2.15811945583521,-2.14853355746127,2.14908342811191,-0.234159917408562
2009-05-04,"No","autumn",0.362196561393029,-3.9282475884257,-0.905931103134561,0.431183832665441,-0.0513814910508893
2009-05-05,"No","autumn",0.206730305698804,-4.30266727038313,-0.528802139433058,0.460231589040498,0.0987623864866661
2009-05-06,"No","autumn",0.315196063984746,-3.5111782475263,-0.108911720508177,1.38683419156393,0.422285089674722
2009-05-07,"No","autumn",-0.281986672905059,-3.94793846315771,-0.288074872695553,0.24366428815739,0.219936956822257
2009-05-08,"No","autumn",-0.543635088386251,-3.64807528187299,-0.378680114098815,0.461776233353526,0.0918380396534088
2009-05-09,"No","autumn",-0.184167400739917,-3.28746125759232,-0.337906571110075,0.407005148825235,-0.785820977537539
2009-05-10,"No","autumn",-2.19142824108568,-0.717371930256919,-2.84490191191353,1.07252138628179,-0.513192519295811
2009-05-11,"No","autumn",-0.496669051694739,-1.55958140670186,0.46531011525493,-0.847464622145187,0.0851831193456149
2009-05-12,"No","autumn",-0.355792830834495,-2.07722739573205,0.436830276275936,0.434805514369471,1.17782168851799
2009-05-13,"No","autumn",-0.836728179738224,-1.87953178011121,0.369545827644615,0.0917439669551813,0.926667506465555
2009-05-14,"No","autumn",-0.935104566669346,-3.17409711993696,-0.613408013834483,-0.364241341780115,0.201535131060256
2009-05-15,"No","autumn",-0.739010914640984,-3.31543729532181,-0.267306875447662,-0.316247325299864,-0.702734067068304
2009-05-16,"No","autumn",-0.641753118354002,-3.41683582923561,-0.710594555720068,0.190281855943266,-1.24313209649241
2009-05-17,"No","autumn",0.266888582530382,-2.76090929035701,-0.839262109596706,0.137697476182196,-1.5232822385555
2009-05-18,"No","autumn",-1.39308639670537,-1.62664626179327,-0.7259770421496,-1.71553976747779,-1.24136659851725
2009-05-19,"No","autumn",-1.12440900289705,-0.950138709938685,-0.320856936095821,-1.3932785757115,-0.350410905992885
2009-05-20,"Yes","autumn",-0.535996562969069,-0.0118732462118439,-0.820988491278369,-1.75776224381126,-0.648578095359515
2009-05-21,"Yes","autumn",-0.784704885341319,6.02302094850466,1.17227435779728,-0.763233677645267,-1.88552118273359
2009-05-22,"Yes","autumn",-0.33282217442005,3.64359006794027,3.63836963496332,0.079758645413348,-2.25284133285135
2009-05-23,"No","autumn",-2.49492953447313,3.08136657485013,1.33479037047899,-0.699758679128926,-0.0482003128258588
2009-05-24,"No","autumn",-2.95766293911782,-2.00250997194386,-0.975901098006741,-0.789132856758532,-1.09296256599922
2009-05-25,"No","autumn",-3.19369242113153,-1.51941425830954,-0.803090921262975,-0.692742035917581,-1.42251759030208
2009-05-26,"No","autumn",-0.699735793245491,-1.70382777918788,0.249290569724527,0.194718754068292,-1.30545699676766
2009-05-27,"No","autumn",-0.887668987925948,0.0162011563486235,-1.10677658889225,1.38385838250495,-0.0245838861347888
2009-05-28,"No","autumn",0.0210541752851477,-0.992596269676409,0.531649296101127,0.556688100158658,0.0142025190762282
2009-05-29,"No","autumn",0.0131467627528825,-1.7268537938203,0.477864348195225,-0.113368509451002,-0.21839711346754
2009-05-30,"No","autumn",-0.418644605598002,0.00759135897940355,-1.72104138767135,1.88357861845894,-0.351385297182758
2009-05-31,"No","autumn",-1.75406277649551,0.0440825877028088,-2.48246813062342,-0.153763853577763,0.0582372627423677
2009-06-01,"Yes","winter",-1.02778104516381,-1.00921277902433,-1.46377083565311,-0.54452416459158,0.328984399710917
2009-06-02,"Yes","winter",-2.32148362231834,0.0612970593649304,-1.44216478598784,-0.707611575378161,0.116309979882266
2009-06-03,"Yes","winter",-2.7203744965674,0.715968924756932,0.708745588879049,-1.03277293518077,0.106559789707033
2009-06-04,"No","winter",-3.07002642211777,-0.309013067194762,0.59147127968908,-1.35964474342502,0.290153321956031
2009-06-05,"No","winter",-2.70476462407881,-1.19433323436797,0.584891946127732,-0.908128266100651,0.204333005130181
2009-06-06,"No","winter",-3.06331828764662,-2.62892477722312,-0.233218498829359,-0.774944611183977,0.27017026863343
2009-06-07,"No","winter",-3.8068681267161,-2.28992207060758,-0.307621134644828,-0.621815801796554,0.373739612293838
2009-06-08,"No","winter",-2.88703428245771,-2.80936903940501,-0.967506766065215,-0.912265742972667,-0.290013656405104
2009-06-09,"Yes","winter",-1.19369557150441,-2.16797393984059,0.0178956905087982,0.090833618211191,-2.05754714510796
2009-06-10,"Yes","winter",-1.73766243172125,1.02136581314161,-0.531653437966555,-1.38448827162895,-0.0786152668172878
2009-06-11,"Yes","winter",-3.66091893134361,3.6116046382435,-0.805456620611147,-0.824344332389478,-0.0448355066618243
2009-06-12,"No","winter",-4.4295964374894,-0.636035667184424,-1.34381500888524,-0.660216117915652,-0.586404232940616
2009-06-13,"No","winter",-3.99699684859037,-1.40534812596371,-0.000510618871898758,-0.871890923146664,0.685128801048762
2009-06-14,"No","winter",-3.59579956064004,-3.18778776809884,0.0331705390405064,-0.438818799826278,0.00462789956857205
2009-06-15,"No","winter",-2.79913851025449,-2.43649643266201,-0.170910179744243,-0.641533839602449,0.483357568629318
2009-06-16,"No","winter",-2.30986107049781,-2.48174148252057,-0.372530047085959,0.137845559329298,-0.600763040595443
2009-06-17,"No","winter",-1.87632054768408,-1.52922028174723,0.80840790086385,-0.597027274886335,-1.48054271041676
2009-06-18,"Yes","winter",-2.86888417961809,1.4724101015831,-1.01041522830859,-1.14500084765125,-0.353225563817279
2009-06-19,"Yes","winter",-1.32521088295432,4.24796230587994,3.05366341023708,0.418647528170285,-0.792930522879305
2009-06-20,"Yes","winter",-1.71154892283653,2.68640539692556,1.80513497114461,0.26895320699765,-0.462849591917126
2009-06-21,"No","winter",-2.77830427437084,1.73410900792011,1.3910639462624,0.601544055095084,0.501483070108856
2009-06-22,"Yes","winter",-3.95385104997246,0.345308537830294,-0.980636421046837,0.296687831756592,-0.224462075926806
2009-06-23,"Yes","winter",-4.85152148585261,3.86113887857993,-1.17335722881533,-1.72045096167986,-0.81464701563136
2009-06-24,"Yes","winter",-2.631626971816,4.34593182455105,0.0608606435035138,-0.268242296636876,-2.53042796374997
2009-06-25,"No","winter",-1.1834987300946,1.98027048508881,1.17964502459013,-1.14671754298234,-1.29396733945443
2009-06-26,"Yes","winter",-3.54870680285017,3.95925603388714,-0.451670990475521,-0.380627847313437,-1.44628140174683
2009-06-27,"Yes","winter",-0.615364105528592,3.53237657796776,2.57431600434585,-0.575734665877087,-1.52578967298856
2009-06-28,"Yes","winter",-1.14650865678595,3.40415339133868,1.42731031434404,-1.21973234828209,-1.32510244580602
2009-06-29,"Yes","winter",-0.379902742094515,6.69679514862511,3.65931331903068,-0.43524977082387,-1.82752551670127
2009-06-30,"Yes","winter",-2.74716009903493,3.22147145080237,1.12605926013747,1.05316858610146,-1.03071233599458
2009-07-01,"No","winter",-3.71476950126407,0.132957347407479,0.18150391692118,-1.26216908395596,0.778537566921186
2009-07-02,"No","winter",-4.24730064707912,-3.19561286522613,-0.300802413803355,-1.08167117876011,0.310417708522102
2009-07-03,"No","winter",-3.39830694360512,-1.08633452734044,0.451384295011452,0.730844881469814,-0.116118305174756
2009-07-04,"No","winter",-3.69937885508401,-0.496923810615522,-1.39691846133685,0.721876727138664,-0.112019672036755
2009-07-05,"Yes","winter",-2.37330105881307,-1.76346489768633,-0.159559019588779,-1.19645619514783,-0.820719574154297
2009-07-06,"Yes","winter",-2.52844714247626,3.50484888128399,0.256187967685095,0.359416835894415,-0.736711108442267
2009-07-07,"Yes","winter",-3.81280873074142,0.540848703357351,-1.92891611497877,0.124958211441258,-0.374752344670018
2009-07-08,"Yes","winter",-3.04089121109391,1.47348809899885,-0.690032508456851,0.0618561936724654,-0.568132161164162
2009-07-09,"Yes","winter",-2.5033321504701,2.541878411585,-1.1110363490045,-1.95631056042496,-0.701764295928697
2009-07-10,"Yes","winter",-2.78562507945784,3.49655541014717,0.518698681442454,-0.697002610838112,-1.30735081960256
2009-07-11,"No","winter",-3.0805101864972,-0.494875451255473,-0.730413620408708,-1.62321544496461,-0.49098123121858
2009-07-12,"No","winter",-3.53850830080547,-2.24066763549893,0.0528555064212948,-0.884680725833091,-0.0700955688042414
2009-07-13,"No","winter",-4.17599477850307,-2.59495638220322,0.335478847111225,-0.108730503425545,0.223421658002309
2009-07-14,"No","winter",-3.6049406056714,-3.04321063027157,0.782990149121917,-0.886635791636104,-0.3065483896774
2009-07-15,"Yes","winter",-0.493508452623034,-1.35715249860078,2.55945692970824,0.286334416022187,-1.65420211549058
2009-07-16,"Yes","winter",-1.79300230691993,3.40075116227604,1.6172631769696,1.24785864543484,-0.56209494051027
2009-07-17,"No","winter",-1.61656768658875,2.1105814588357,1.59169478692819,1.18738742071295,0.0528773338416082
2009-07-18,"Yes","winter",-2.41193354369187,2.85553982141181,0.455917489361512,0.499000115939013,-0.0685335280258794
2009-07-19,"Yes","winter",-3.56447190447905,3.51192465638573,-0.634426543267325,-1.1643563149137,-1.10895477224003
2009-07-20,"Yes","winter",-1.54324885441667,4.2241343575888,2.98799858483114,0.274128396638735,-2.40135498284411
2009-07-21,"Yes","winter",-2.41281506417269,2.0318474266738,1.60423272097693,0.115725907639631,-0.961941403102283
2009-07-22,"Yes","winter",-3.78471393101682,1.07152128096408,-0.0549331205633774,-0.591109241283413,-0.230973531147984
2009-07-23,"No","winter",-4.1053681802954,1.44981177709197,-1.00401249781588,0.074367485896274,0.688717315039169
2009-07-24,"Yes","winter",-3.33339952279946,-1.39476970900587,1.42975019083221,-0.995348248670339,-0.572899910298863
2009-07-25,"No","winter",-3.3674491536915,-1.28740239730056,1.53715032979658,0.322678543100327,0.830745741259175
2009-07-26,"No","winter",-4.50469217201363,-1.68202687321094,0.232272283912705,1.870985753815,0.412766675651812
2009-07-27,"No","winter",-5.16946256393444,-1.54768732555655,-1.34932686556976,1.9069131980889,0.911423681882198
2009-07-28,"No","winter",-4.38551730850244,-3.16712788057953,-0.136018255805337,0.110527092758065,1.02488477100108
2009-07-29,"No","winter",-3.53673355636355,-3.87023600821673,0.335232894967767,-0.188103557107456,0.406987524956312
2009-07-30,"No","winter",-2.94110350687523,-3.81012862497406,-0.0517714336452875,-0.303113048541639,0.371377857392397
2009-07-31,"No","winter",-2.64560462681345,-3.69077410068792,-0.454416096867048,-1.24236830401264,-0.108802585384128
2009-08-01,"No","winter",-3.13303395274114,-2.6463048619044,0.395017604679259,-1.59920593024976,-0.533765710262591
2009-08-02,"No","winter",-3.13025465848902,-2.5327340843727,-1.35811446116227,0.130969200028051,-0.109497441863037
2009-08-03,"No","winter",-2.71373993613779,-2.82025658839992,-0.641497853247121,-0.468062068509513,-0.363446787883485
2009-08-04,"No","winter",-2.88852497570794,-2.37909180838647,-1.45396429800004,-0.991912805536631,-0.345278019326994
2009-08-05,"Yes","winter",-2.28989118211372,0.867180333793979,-0.0161503242544094,-0.466203355528695,-1.25489171364997
2009-08-06,"No","winter",-2.310018693019,1.45619733890118,0.131093672560093,-0.228366290198665,0.414046851342581
2009-08-07,"Yes","winter",-3.04434266240525,-1.10677933953471,-1.45561816897627,-0.77738879610887,-0.185931325285924
2009-08-08,"Yes","winter",-3.62477285314249,1.64791634545854,-2.72312170348619,-0.80394755792102,-0.202876550293118
2009-08-09,"Yes","winter",-2.3998298089346,1.50892109383465,-1.38044819498002,-0.253776776102441,-0.611935128287658
2009-08-10,"Yes","winter",-1.65144837969428,4.49888877768141,1.51583597791121,-0.433146864455635,-0.479665496550868
2009-08-11,"Yes","winter",-3.27501680310258,1.42700994707821,-1.77801426856075,-0.171638812262998,-0.00607396030363933
2009-08-12,"Yes","winter",-1.88399475379229,2.34469469009849,0.42842522007063,-0.274389798231942,-0.331791647896596
2009-08-13,"Yes","winter",-1.49445413087338,3.30408985447958,0.936892518515056,-0.310226932472881,-1.05507906621133
2009-08-14,"Yes","winter",-0.346547974153427,5.11962884213061,2.65823588642962,0.626073635873445,-1.08832358556076
2009-08-15,"Yes","winter",-1.23798835317855,2.86802381984379,4.0011107612351,1.66644955696632,-1.15822386795553
2009-08-16,"Yes","winter",-3.47334082059377,1.54591108887973,-0.213497220057432,-0.0641031421215352,0.40881512092892
2009-08-17,"No","winter",-1.9814595588375,0.228385364199738,0.478676256138928,-0.91139805341411,0.315458884398452
2009-08-18,"Yes","winter",-2.43141385334278,2.20272615550347,0.243029645024221,-0.769675377419263,-1.20682537073554
2009-08-19,"Yes","winter",-2.68051556619228,1.36590407959374,-0.274747043732818,-0.572655548360099,0.440915360221386
2009-08-20,"Yes","winter",-3.6057929118952,3.64052093931473,-0.712097746656327,0.203700652422748,0.379585382477378
2009-08-21,"Yes","winter",-2.38122692440413,1.5177280488572,0.952660219884759,-0.854933484040193,-0.452784397785012
2009-08-22,"Yes","winter",-2.29146996539813,3.70139546639114,0.866734910364316,0.771613567992808,-0.460227440071147
2009-08-23,"No","winter",-1.50732398045674,2.87886568441327,2.5852823752032,1.60148309045956,-0.105819248456363
2009-08-24,"No","winter",-3.27667637659852,1.00707879323392,-0.464175944000976,0.143737540143449,0.741956857512695
2009-08-25,"No","winter",-2.76742086086573,-1.92883055899894,-0.23819806485554,-0.456969976698646,0.323748799179146
2009-08-26,"No","winter",-2.57586024599935,-1.90794412631542,0.128135965836986,-2.30310177306262,-0.635154684849736
2009-08-27,"Yes","winter",-1.71098992748573,-0.508591189356718,1.29900924557753,-1.56259842572383,-1.36722855659696
2009-08-28,"No","winter",-3.07802186619004,3.1298347907112,0.446062082697739,0.543461799867063,-1.08678228931697
2009-08-29,"No","winter",-3.01115694145562,-2.21957480291544,1.29712468389676,-0.0611456129113516,-0.248361518370575
2009-08-30,"No","winter",-4.3815624292101,-0.533576235457775,-0.964047420346706,1.01599324178523,0.859824590815496
2009-08-31,"Yes","winter",-3.41776765882006,-0.918133153112577,-1.03622109920434,1.47873736263655,-0.616218784770261
2009-09-01,"Yes","spring",-1.79336738446126,1.52800652298342,1.09030342948725,-0.138387914976084,-0.884764792220032
2009-09-02,"No","spring",-2.64241989912848,2.48604138995467,1.58980136977699,1.89813201307728,0.351830864416936
2009-09-03,"No","spring",-3.12565965697526,-0.393324326163688,-1.16579418885262,1.42099740364229,0.65140843323739
2009-09-04,"Yes","spring",-0.776920219221011,-1.56649630486585,1.11326159759845,-0.330099442488593,-2.50188992295677
2009-09-05,"No","spring",-0.950066256079554,2.13902554427886,4.26185133257742,0.347142905269051,-0.335941628674868
2009-09-06,"No","spring",-3.26579354927786,-0.00361077584085265,-0.733191316708394,-0.355585784013383,0.478989240561856
2009-09-07,"Yes","spring",-2.43451769871099,1.71588549225992,0.920195730041922,0.879789461588237,0.133209564664286
2009-09-08,"No","spring",-2.38484043156031,-1.31816848053757,-0.0300541452838979,-0.00598516901362473,-0.722528498241147
2009-09-09,"No","spring",-2.59255703611878,2.29138366425924,-0.31096706027355,-0.229907161740017,0.318506827994635
2009-09-10,"Yes","spring",-1.50974438552455,5.94639097009306,2.57569097873998,0.184638494537145,-1.13606763045682
2009-09-11,"Yes","spring",-0.6757251470241,5.17311260953568,3.48486938499906,1.00146072274648,-1.72063301866363
2009-09-12,"No","spring",-1.39260247431108,1.56111762000758,2.46056913517911,0.949746117724475,-0.361358927567539
2009-09-13,"No","spring",-3.35319182824898,-0.569545557354965,-0.785812151393668,-0.316002621772675,0.85783907566445
2009-09-14,"Yes","spring",-2.05610901593503,1.34438881986432,0.799418386967228,0.200743108762131,-0.118401461370532
2009-09-15,"Yes","spring",-2.02575636008726,2.9909605756059,0.691711722778686,0.362913969727059,0.0779507044614717
2009-09-16,"No","spring",-2.39046792475878,-0.595638886574509,0.236464704407171,-0.35617183566105,-0.696519766607472
2009-09-17,"Yes","spring",-1.94253749000893,1.73626044241898,1.18493073107123,0.55432879454607,-0.27494931897026
2009-09-18,"Yes","spring",-0.976434310651243,2.03932373497688,3.07341565355524,1.22254317625438,0.39475715638465
2009-09-19,"Yes","spring",-3.55776751035724,1.52661792009203,-0.151176395141207,0.25642607611876,0.481666056043916
2009-09-20,"Yes","spring",-2.41036072871668,3.0070302692006,1.16584632810192,-0.335445217210918,-0.849499130187839
2009-09-21,"Yes","spring",-1.70930243607391,4.50074360969294,2.79637654415116,0.470912179756002,-0.583833196845817
2009-09-22,"No","spring",-2.84234345934052,-1.13666211928819,0.12405908540746,-0.39271997711317,0.117540227791983
2009-09-23,"No","spring",-2.41404538489334,0.986447404618729,0.162631257891917,0.695050285465562,1.11232935237105
2009-09-24,"No","spring",-1.69135069567556,2.40998318154359,2.14664925099304,2.03329786588678,1.0016749624904
2009-09-25,"No","spring",-1.80741800771916,-2.78606211238419,1.69228129262085,1.78792067736192,-0.0669007631106588
2009-09-26,"No","spring",-0.760712942583983,-2.72429388566118,1.92376915965275,1.19271242523359,0.535198231830042
2009-09-27,"Yes","spring",0.800300405648178,-2.48000310976553,0.399769221002424,0.724755732825319,-1.5165643838365
2009-09-28,"Yes","spring",-2.14872284204361,3.28951497096435,1.09630587013422,1.33650823093716,-0.0266439357684997
2009-09-29,"Yes","spring",-3.45779919331191,3.16180299150058,0.113468146968687,-0.179356267394231,-0.876266116525548
2009-09-30,"No","spring",-1.99512571169451,-1.05694776934575,1.84204110670571,-0.250321318680564,-0.556778253585295
2009-10-01,"No","spring",-1.37324415324175,-2.28983277920958,1.41696167863772,-0.188057165175055,-0.503581868412564
2009-10-02,"No","spring",-1.81212754870391,-1.71002661316406,0.0349827625749691,-1.1624033431587,-0.422866195382604
2009-10-03,"No","spring",-1.43886040500289,-0.426528056277207,0.587856838407264,1.27451196166052,1.17765032801901
2009-10-04,"No","spring",-2.39176079545869,0.368221831054204,0.241505044586414,1.08669820408367,0.584633917451368
2009-10-05,"No","spring",-0.233852445818112,-0.993415462659751,1.523595456514,-0.675867340179021,0.123749021554075
2009-10-06,"No","spring",-0.518098593479163,-0.630913703065012,1.11739916036254,-1.04719579591776,0.11508351153668
2009-10-07,"No","spring",-1.00450942885633,0.804053475623489,0.011675253419299,0.728207700056326,-0.0183478636246247
2009-10-08,"No","spring",-0.277767777071859,-0.617997822826519,0.618864272066343,-1.15058997649942,-0.154407562712258
2009-10-09,"No","spring",-1.09180847673982,0.316974546695955,-0.19571472269198,-1.45202948804724,-0.1138430678538
2009-10-10,"Yes","spring",-1.83183131412928,2.45851272923835,0.171748309508425,0.749650080167991,0.129669129414082
2009-10-11,"No","spring",-2.30064342955462,0.923729176545005,1.70188309808496,1.39283125280314,1.11544143661885
2009-10-12,"No","spring",-2.5964023365626,0.310668325229705,0.582658441633062,0.776115371987532,0.842707823406716
2009-10-13,"No","spring",-1.75183534345051,0.409927443459956,1.90554050760551,0.347299150330492,1.85531124084099
2009-10-14,"No","spring",-0.561889058020359,-1.88572814833075,1.65408344533951,-0.0212450437260817,0.513552991877243
2009-10-15,"No","spring",1.10339324451001,-2.24894267664234,1.0889030003015,0.880987939682847,0.476894977589678
2009-10-16,"No","spring",2.41634518413188,-2.88066812292572,0.431409386277356,0.723059355095243,-0.0125069757169282
2009-10-17,"No","spring",5.22903231263354,-1.87154740518534,0.723783701234108,1.68298943968629,0.0707796570789647
2009-10-18,"No","spring",0.58881710039505,0.360617410135583,0.882986441857871,-0.345447297751975,1.12251408257034
2009-10-19,"No","spring",-1.1113479920797,1.30016718039668,0.304941643082153,0.592385216110496,1.81759638078971
2009-10-20,"No","spring",-0.193403856316008,-0.331802090556224,3.20553045500265,-0.156543418612605,0.549625948875303
2009-10-21,"No","spring",0.73064500761377,-0.608002548528072,1.98447980061741,-0.441402066803687,-0.171666416461977
2009-10-22,"No","spring",-0.253113309323121,-0.35376839936346,0.337850187200512,-0.781645831531027,0.0781524829282435
2009-10-23,"No","spring",1.00979826917318,-1.04390271665234,0.651346292802038,-0.0173829261532246,-0.20363538902863
2009-10-24,"No","spring",-0.809850138223,2.28164241037091,0.600420154356408,2.90242211815331,0.458924282854869
2009-10-25,"No","spring",2.72852805668822,-0.940843062294511,1.30128992417933,1.76249505194643,-0.85327604597174
2009-10-26,"Yes","spring",-1.08027193564167,3.14827941778809,-1.01428005361123,0.671724503149298,1.23318173549454
2009-10-27,"No","spring",-0.230884020589834,1.06497447818497,-1.08074336947132,-0.606365228799476,-0.497861756825256
2009-10-28,"No","spring",0.48164785145857,3.2521450949458,2.79204720837934,0.888917621760914,-0.178671255647758
2009-10-29,"No","spring",-1.38983839658646,0.704684863135287,0.687116569083979,1.01010054854932,0.272401192315932
2009-10-30,"No","spring",0.0376283897481256,1.11172876962336,1.30333076984645,-0.0594975083929695,-0.927417493590678
2009-10-31,"No","spring",0.636525954137415,0.577056013709305,3.92357691845625,-0.0928594680787388,0.610962610404084
2009-11-01,"No","spring",1.41910606643488,-2.02056941772835,2.54246235084899,1.75308112207782,0.440871386613812
2009-11-02,"No","spring",1.26141064886253,-2.62342866160749,1.36025085188292,1.28495995207563,0.00267577317437994
2009-11-03,"No","spring",2.4562322404857,-2.87164904287132,0.300227728538786,1.31134222924024,-0.392995302299805
