"","WindGustSpeed","WindSpeed9am","WindSpeed3pm","MinTemp","MaxTemp","TempRange","Temp9am","Temp3pm","Evaporation","Sunshine","Cloud9am","Cloud3pm","Rainfall","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","WindGustDir","WindDir9am","WindDir3pm","RainToday","RainTomorrow","Season","KmeansDF","KmeansScaled"
"402",30,13,15,24.4,31.2,6.8,27.3,29.8,7.2,4.1,7,6,0.4,80,65,1010.7,1008.3,"NE","S","NE","No","No","wet","2","1"
"403",33,13,24,24,31.8,7.8,29,30.4,4.6,8.8,6,6,0,70,72,1009.1,1005.6,"NE","SE","NE","No","No","wet","2","2"
"404",28,9,7,24.7,32.3,7.6,29,29.9,6,7.3,7,6,0,68,67,1009.1,1006.3,"ESE","S","WNW","No","Yes","wet","2","1"
"405",43,17,22,25,30.5,5.5,27,28.2,5.8,6.1,7,7,5,85,81,1009.5,1006.8,"SSE","S","ESE","Yes","Yes","wet","1","1"
"406",56,22,30,23.1,30.5,7.4,27.1,28.5,6,5.7,6,5,75.8,81,75,1009.7,1007.6,"SE","SSE","SE","Yes","Yes","wet","4","1"
"407",48,17,30,23.3,31,7.7,25.5,30.1,6.6,8.4,6,2,27.4,85,59,1009.5,1007.1,"SE","SSE","SE","Yes","Yes","wet","1","2"
"408",50,20,28,24.1,31.8,7.7,28.4,29.6,9.4,10.4,3,5,2.6,76,69,1008.9,1007.1,"SE","SSE","SE","Yes","Yes","wet","1","2"
"409",46,17,28,23.7,31.8,8.1,27.8,30.5,5.4,5.5,7,7,2.6,67,57,1010.8,1008.1,"SE","SSE","ESE","Yes","No","wet","3","2"
"410",37,17,26,22.9,32.8,9.9,28.6,32.3,6.4,10.4,2,1,0,64,45,1010.8,1007.2,"SE","SSE","ESE","No","No","wet","3","2"
"411",35,17,28,23.7,33,9.3,28.3,32,8.6,10.8,3,6,0,64,52,1009.2,1006.4,"SE","SSE","ESE","No","No","wet","3","2"
"412",33,11,15,24.3,33.2,8.9,29.7,29.5,8,4.8,6,7,0,67,72,1008.2,1005.3,"ESE","SE","S","No","No","wet","2","1"
"413",28,9,15,25.9,32.1,6.2,29.2,29.8,5.8,4.5,7,5,0.6,71,75,1007.9,1005.2,"NNE","SSE","NNE","No","Yes","wet","2","1"
"414",28,0,17,23.6,32.6,9,29.2,30.8,5.8,6.8,7,5,1.8,65,66,1006.6,1004.3,"N","calm","N","Yes","No","wet","2","1"
"415",33,13,0,25.4,30.5,5.1,29.1,27.7,6,1.3,7,8,0,76,84,1006.5,1005.2,"S","SSE","calm","No","Yes","wet","2","1"
"416",39,11,19,22.4,30.6,8.2,25,29.8,2.6,0.1,7,8,5.2,83,65,1007.4,1004.4,"S","E","SSE","Yes","Yes","wet","2","1"
"417",56,17,33,24.4,31.4,7,27.6,31.2,5,0,8,8,6.4,81,59,1007.9,1004.5,"SE","S","SE","Yes","Yes","wet","1","1"
"418",46,19,26,23.3,27.5,4.2,25,25.6,7.6,0.1,8,8,27.8,91,96,1006.7,1005.1,"SSE","S","SSE","Yes","Yes","wet","1","1"
"419",48,26,22,24.4,31,6.6,25.2,29.6,7,0,8,8,91.6,96,71,1006.7,1003.5,"SSE","SSE","SE","Yes","Yes","wet","4","1"
"420",65,28,37,24.4,29.4,5,27.8,26.4,5.6,1.5,8,8,46.2,84,90,1001.3,998,"SE","SSE","SSE","Yes","Yes","wet","1","1"
"421",37,7,20,24.7,29.6,4.9,27.3,28.7,3.6,0,7,7,20.4,86,78,1004,1003.1,"NNW","NNW","N","Yes","Yes","wet","1","1"
"422",37,13,13,24.8,29.1,4.3,25.1,27.7,4.4,0.7,8,7,21.8,98,86,1006.4,1003.6,"N","N","SE","Yes","Yes","wet","1","1"
"423",30,0,13,24.8,30.6,5.8,26.2,28.6,5,0.8,7,7,83.4,93,79,1007.8,1004.6,"SSE","calm","NNE","Yes","Yes","wet","4","1"
"424",33,13,17,25,30.5,5.5,25.5,27.9,1.8,3.1,8,7,3,89,81,1008.1,1004.2,"S","SSE","N","Yes","Yes","wet","1","1"
"425",28,0,7,24.3,27.9,3.6,25.9,26.7,4.8,0,8,8,1.4,93,91,1007.1,1004.4,"SSE","calm","SE","Yes","Yes","wet","1","1"
"426",52,19,24,24.3,29.1,4.8,27.9,27.4,4.4,0.2,8,8,82.6,87,92,1002.9,999.4,"NNW","N","NNW","Yes","Yes","wet","4","1"
"427",61,17,19,25.1,34.4,9.3,28.7,33.4,5,7.9,7,7,29,78,51,1001.3,998.2,"WNW","NNW","WNW","Yes","No","wet","1","1"
"428",41,11,4,24.3,33.5,9.2,28.3,33,6.6,6.6,6,6,0.6,64,47,1001.9,998.3,"WNW","WNW","SSW","No","No","wet","2","1"
"429",59,7,24,24.3,35.4,11.1,29.1,30.8,4,10.5,1,2,0,64,69,1002.8,999.2,"WSW","N","N","No","No","wet","2","2"
"430",33,11,22,25.8,34.4,8.6,31.1,32,7.2,9.9,5,4,0,59,65,1005.6,1002.2,"N","W","N","No","No","wet","2","2"
"431",28,9,17,24.6,36.9,12.3,31.4,32.3,6.2,10.4,7,3,0,52,65,1008,1005,"W","WSW","NNE","No","No","wet","2","2"
"432",41,9,22,24.4,36.4,12,31.5,33.6,7.4,10.7,1,2,0,59,59,1008.5,1005.4,"NE","NW","ENE","No","Yes","wet","2","2"
"433",19,4,11,24.1,31.6,7.5,27.7,29.7,10.2,4.6,7,5,54.2,79,75,1009.5,1006.5,"N","NE","N","Yes","No","wet","1","1"
"434",31,7,22,26.3,33.3,7,30.3,32.7,3.8,10.7,1,4,0,71,60,1010.3,1007.7,"NE","S","E","No","Yes","wet","2","2"
"435",30,6,13,24.5,31,6.5,27.1,30.7,7.4,3,7,7,2.6,83,67,1011.9,1009,"S","SSE","ESE","Yes","No","wet","2","1"
"436",30,11,20,23.6,32.1,8.5,29.5,31.3,4,7.2,2,3,0,67,68,1012,1010.4,"ENE","SSE","NE","No","No","wet","2","2"
"437",33,13,19,23.5,32.5,9,29.7,30.4,4.4,7.4,2,8,0.6,68,65,1012.5,1009.2,"ENE","SE","ENE","No","No","wet","2","2"
"438",31,17,20,24.7,32.6,7.9,28,31.3,5.2,7.1,3,4,0,74,58,1012,1008.9,"ENE","SSE","NE","No","Yes","wet","2","2"
"439",35,15,20,23.6,33.3,9.7,27.8,32.1,7.8,8.3,5,2,1.8,76,56,1011.5,1006.9,"ESE","SSE","ESE","Yes","No","wet","2","2"
"440",33,17,17,24.1,32.8,8.7,29.3,32,6,8.4,1,2,0,66,64,1009.5,1006.6,"SE","SSE","SSE","No","No","wet","2","2"
"441",33,4,17,24,31.4,7.4,29.5,29.4,4.8,7.3,3,7,0.2,69,73,1009.6,1006.6,"SE","W","N","No","No","wet","2","1"
"442",26,4,15,24.3,31.9,7.6,28.7,30.3,6.6,7.8,4,7,0,70,71,1009.4,1006.6,"NNE","SW","N","No","No","wet","2","1"
"443",28,0,17,25.4,32.6,7.2,29.3,30.1,6.8,8.7,7,7,0,76,74,1009.7,1006.7,"N","calm","N","No","Yes","wet","2","1"
"444",33,9,15,24.8,31.4,6.6,28.9,30.2,5.2,8.3,7,3,2.8,75,72,1009.1,1006.6,"NW","N","NNE","Yes","Yes","wet","2","1"
"445",20,13,13,23.4,31,7.6,27.5,30.1,6.6,2.9,7,7,40.6,85,76,1009.9,1007.2,"NNE","SSE","NE","Yes","Yes","wet","1","1"
"446",22,7,9,23.9,30.8,6.9,26.4,29.5,3.8,1.4,7,7,11.8,85,74,1010.5,1007.9,"W","WSW","N","Yes","Yes","wet","1","1"
"447",37,20,20,25.3,29.7,4.4,26.7,25.3,3.4,0.8,7,8,1.2,83,95,1010.7,1009,"SE","SSE","SSE","Yes","Yes","wet","1","1"
"448",43,19,24,23.5,31.4,7.9,28.4,29.8,5,7.6,6,7,29,70,63,1012,1009.1,"SE","SSE","ESE","Yes","Yes","wet","1","2"
"449",35,19,19,24.1,30,5.9,26.6,25,6.4,1.5,7,8,6,83,94,1013,1011.3,"S","S","SSE","Yes","Yes","wet","1","4"
"450",31,9,4,24.2,28.5,4.3,27.3,26.1,7.8,1.1,7,7,71.8,83,91,1012.8,1010.3,"S","SSE","NE","Yes","Yes","wet","4","1"
"451",30,17,19,24.3,31.4,7.1,27.2,30.8,3.2,7.9,5,6,26.6,84,65,1012.5,1009.7,"SSE","SSE","NE","Yes","No","wet","1","1"
"452",39,11,22,24.1,32.6,8.5,28.7,32.1,6.2,10.4,6,2,0,72,56,1012.4,1009.1,"ESE","S","ESE","No","Yes","wet","2","2"
"453",37,20,15,25,30.8,5.8,27.3,30.4,6.2,2.3,7,6,3.2,79,68,1010.8,1008.6,"NNE","S","E","Yes","Yes","wet","2","1"
"454",30,11,15,24.3,31.8,7.5,29.1,30.9,4.8,8.8,6,7,37.4,72,65,1011.1,1008.3,"E","SE","NE","Yes","No","wet","1","1"
"455",22,9,0,24.7,31.3,6.6,29.2,26.8,6.2,4.6,3,7,0.4,74,93,1011.6,1008.9,"NE","SSE","calm","No","Yes","wet","2","1"
"456",35,4,17,24.7,31.3,6.6,29.9,30.2,2.6,8.9,6,7,7.2,72,73,1010.2,1005.4,"N","WNW","N","Yes","Yes","wet","2","1"
"457",39,19,11,25.9,32.1,6.2,29.5,30.5,6.6,0.7,7,8,9.6,71,78,1005.1,1002,"NW","NNW","N","Yes","No","wet","1","1"
"458",31,17,7,26.7,34.4,7.7,30.6,33.6,4.8,8.8,7,7,0.4,65,53,1005.3,1002.3,"W","W","WNW","No","No","wet","2","1"
"459",35,19,24,24.9,34.7,9.8,30.3,33.2,5.4,10.7,7,4,0,62,59,1007.2,1004.4,"N","W","N","No","No","wet","2","2"
"460",30,11,17,26.4,33.8,7.4,30.8,31.7,7.4,10.7,2,1,0,57,58,1009.7,1006.7,"NE","SE","ENE","No","No","wet","2","2"
"461",28,9,19,23.8,34,10.2,30,32.9,6,11.2,1,1,0,61,56,1010,1007,"ENE","SE","NE","No","No","wet","2","2"
"462",31,6,11,22.6,32.9,10.3,29.5,31.2,6.6,10.5,1,5,0,59,64,1009.9,1006.7,"N","S","NE","No","No","wet","2","2"
"463",28,6,15,23.1,33.5,10.4,29.9,32.5,6.8,10.7,4,3,0,58,57,1011.2,1009,"NE","ESE","N","No","No","wet","2","2"
"464",48,7,13,23.3,34.3,11,29.8,34,6.2,10,3,2,0,64,48,1012.7,1008.7,"SSE","WNW","SSE","No","No","wet","3","2"
"465",43,20,20,24.7,30.7,6,26.1,25.5,7.2,1.1,7,8,0.6,87,93,1013.1,1011,"SSE","S","S","No","Yes","wet","1","4"
"466",52,20,28,23.9,31.7,7.8,28.5,27.5,7.2,8.5,1,7,57,73,67,1015,1013.8,"SE","SSE","SE","Yes","Yes","wet","1","2"
"467",59,24,26,24.3,31.6,7.3,29.2,29.3,7,7.9,3,7,1.6,65,63,1016.4,1014.4,"SSE","SE","SSE","Yes","Yes","wet","3","2"
"468",56,22,31,23.5,31.2,7.7,24.4,29.9,7.4,7.6,7,3,15.6,92,59,1015.5,1012.8,"SE","SSE","SE","Yes","Yes","wet","1","4"
"469",57,28,46,21.3,29.9,8.6,27.8,25.2,7.6,8.4,2,7,26.4,61,81,1014.3,1011.5,"SE","SSE","SE","Yes","Yes","wet","1","4"
"470",46,24,22,23.2,30.1,6.9,25.5,28.8,5.2,5.2,6,7,3.4,80,65,1013.9,1010.6,"SSE","SSE","SSE","Yes","Yes","wet","1","4"
"471",50,20,31,23,31,8,27.3,29.9,6.6,10.1,4,4,2,71,55,1012.3,1009.5,"SSE","SSE","ESE","Yes","Yes","wet","3","2"
"472",59,19,31,22.8,30.2,7.4,25.2,29,6.6,6.6,7,3,4.6,76,57,1013.4,1011,"SE","SSE","SE","Yes","Yes","wet","3","4"
"473",59,30,31,22.4,30.3,7.9,26,29.5,7.4,7.4,7,1,15,72,56,1013.3,1010.3,"ESE","SSE","SSE","Yes","No","wet","3","4"
"474",50,13,24,23.1,29.8,6.7,24.7,23.5,7.2,3.1,7,7,0.2,73,83,1012.9,1010.1,"SSE","SE","S","No","Yes","wet","1","4"
"475",37,17,26,21.7,30.4,8.7,21.9,29.4,4.6,6.9,8,3,6.4,93,59,1011.8,1008.1,"SE","S","SSE","Yes","No","wet","1","4"
"476",39,11,20,21.9,30.5,8.6,28,29.2,5,9.7,5,7,0,65,72,1009.3,1006.8,"NNE","W","N","No","Yes","wet","2","2"
"477",33,13,6,24.1,30.8,6.7,28.9,27.3,4.2,3.9,1,7,2.2,74,85,1010.8,1008.6,"ESE","SSE","S","Yes","Yes","wet","2","1"
"478",52,24,30,23.3,29.2,5.9,24.4,27.5,3.6,3.2,7,7,6,89,73,1013.1,1009.8,"SSE","SSE","SE","Yes","Yes","wet","1","4"
"479",52,26,37,23.8,29.3,5.5,27.3,27.7,7.6,3.6,6,7,25.2,75,67,1012.6,1010,"SE","SSE","SE","Yes","Yes","wet","1","4"
"480",54,24,17,23.5,29.5,6,24.1,24.4,4.2,0.9,7,8,5.4,96,95,1012.6,1010.8,"SE","SE","SE","Yes","Yes","wet","1","4"
"481",54,19,28,23.2,28.3,5.1,23.7,24.1,6.2,0.2,8,8,115.8,96,93,1014.1,1011.7,"SE","SSE","ESE","Yes","Yes","wet","4","4"
"482",43,22,20,23.2,28.8,5.6,25.9,26.2,5.4,1,7,7,54,86,89,1013.2,1010.4,"ESE","SSE","SSE","Yes","Yes","wet","1","4"
"483",50,20,22,23.9,28.4,4.5,25.6,25.1,4.4,1.1,8,8,44.4,85,91,1012.6,1009.5,"SE","SSE","ESE","Yes","Yes","wet","1","4"
"484",44,30,26,24.2,29.6,5.4,26.8,28.5,4,4.2,7,7,23.8,86,74,1012.9,1010.2,"ESE","ESE","SE","Yes","Yes","wet","1","4"
"485",39,22,30,24.6,30.5,5.9,27.9,30,3.2,8.4,6,5,6.8,78,63,1013.6,1010.4,"E","ESE","SE","Yes","Yes","wet","2","2"
"486",31,13,13,24.3,28.3,4,24.8,25.2,5.4,0.1,8,8,2.6,89,85,1012.8,1010.1,"S","S","E","Yes","Yes","wet","1","1"
"487",41,20,15,22.9,26.8,3.9,25.5,24.5,4,0.1,8,8,12.8,84,94,1011.7,1009.8,"S","S","SE","Yes","Yes","dry","1","4"
"488",35,13,13,22,26.7,4.7,24,25.1,1,0,7,8,20.4,82,80,1012.5,1009.6,"S","SE","S","Yes","Yes","dry","1","4"
"489",41,15,22,23.1,25.3,2.2,24.3,23.9,3.6,0.3,7,8,25.8,94,92,1011.8,1009.4,"S","S","SSE","Yes","Yes","dry","1","4"
"490",33,15,20,22.9,26.6,3.7,23.5,23.8,1.8,0,8,8,55.6,96,93,1012,1009.1,"SSE","SSE","SSE","Yes","Yes","dry","1","4"
"491",37,13,19,22.7,29.8,7.1,26.5,26.7,3.2,2.2,6,7,31.2,82,84,1012,1009.6,"ENE","S","E","Yes","Yes","dry","1","1"
"492",35,15,20,23.3,26.8,3.5,25,24.1,5.4,0,8,8,27.2,89,98,1013.6,1012.4,"SSE","SSE","SSE","Yes","Yes","dry","1","4"
"493",41,17,26,23.3,29.9,6.6,26.8,29.2,2.2,9.7,5,6,20.4,80,63,1016.2,1013.4,"SE","SSE","ESE","Yes","No","dry","1","4"
"494",35,19,28,23.6,29.6,6,25.3,29.2,5.4,4.4,7,5,0.4,83,63,1016.5,1012.7,"SE","SSE","SE","No","No","dry","2","4"
"495",37,20,19,23,30.6,7.6,27.3,29.4,4.2,10.8,5,1,0.2,70,58,1013.8,1010,"SE","SSE","E","No","No","dry","2","2"
"496",30,17,20,21.1,30.6,9.5,27.2,29.4,6.4,11,4,3,0,69,63,1012.5,1009.5,"ENE","SE","NE","No","No","dry","2","2"
"497",26,13,13,22.8,29.9,7.1,27,28.5,5.4,10.7,3,2,0,71,64,1012.3,1009.9,"SSE","S","NNE","No","No","dry","2","2"
"498",24,0,15,21.3,29.7,8.4,26.1,28.6,5.6,8,7,3,0,79,67,1013.7,1009.5,"NNE","calm","NE","No","No","dry","2","1"
"499",24,13,15,21.4,31.2,9.8,27.8,29.6,4,10.9,1,2,0,69,69,1013.5,1010.6,"NNE","SE","NNE","No","Yes","dry","2","2"
"500",35,15,15,23.1,27,3.9,24,24.1,5.2,0.1,7,8,1.2,91,93,1014.9,1012.7,"SSE","SSE","S","Yes","Yes","dry","1","4"
"501",43,17,24,23.2,30.4,7.2,27,28.3,2.4,3.6,6,7,5.4,75,67,1013.9,1011.7,"ESE","SSE","SE","Yes","Yes","dry","2","4"
"502",43,15,11,22.8,29.6,6.8,24.9,26.2,7.4,5.9,6,7,2.4,82,79,1014.8,1012.3,"ESE","S","S","Yes","Yes","dry","1","4"
"503",39,24,26,22.5,30.3,7.8,26.5,29.5,1.8,9.7,7,6,2.2,71,63,1015.2,1012.1,"SE","SSE","SE","Yes","Yes","dry","2","4"
"504",44,20,9,22.6,29.7,7.1,25.2,24.2,6,3.3,7,8,6.6,81,86,1014.4,1011.5,"S","S","SSE","Yes","Yes","dry","1","4"
"505",44,19,24,21.3,26.6,5.3,22.6,26.4,4.6,0,8,8,13.6,91,77,1013.3,1010.5,"S","SSE","SSE","Yes","Yes","dry","1","4"
"506",41,24,28,22.6,29.7,7.1,25.9,28.8,3.4,6,7,6,1.4,73,65,1011.9,1009.4,"S","SSE","SE","Yes","No","dry","2","4"
"507",39,15,17,23.4,29.9,6.5,25.2,29.2,4.6,3.4,7,7,0,80,68,1012.9,1009.2,"SE","SSE","SSE","No","No","dry","2","1"
"508",43,20,17,24.2,29,4.8,26.3,27.2,4.4,4.3,7,7,0.4,75,68,1013.4,1010.6,"SSE","SSE","SSE","No","No","dry","2","4"
"509",50,20,31,24.6,28.3,3.7,25.8,27,4,3.3,7,7,0,81,73,1013.6,1010.7,"S","SE","SE","No","Yes","dry","1","4"
"510",33,15,6,24.5,28.4,3.9,26.7,27,3.4,4.1,7,7,1.2,86,88,1013.1,1010.7,"SE","SSE","W","Yes","Yes","dry","1","1"
"511",28,15,19,24.5,28.3,3.8,26.5,27.8,2.4,0.3,7,8,11.2,85,80,1015.5,1011.9,"SSE","SSE","ESE","Yes","No","dry","1","1"
"512",35,17,22,24.7,30.6,5.9,28.1,27.9,2.6,4.2,5,7,0,77,77,1015.8,1013.6,"SE","SSE","SE","No","Yes","dry","2","4"
"513",41,15,24,23.5,30.3,6.8,24.9,28.5,4.2,5.8,7,7,10.4,91,61,1016.9,1014.6,"SE","SSE","SE","Yes","No","dry","1","4"
"514",33,17,20,23.1,28.1,5,25.1,27,5,0.9,7,8,1,87,73,1017.8,1016.4,"SSE","S","SSE","No","Yes","dry","1","4"
"515",48,19,28,23.3,29.7,6.4,26.1,28,3.4,6.1,7,6,1.4,75,63,1018.1,1015,"SE","SSE","SE","Yes","No","dry","3","4"
"516",43,24,13,22.9,29.8,6.9,26.8,26.1,5,5.4,5,7,0.4,75,78,1017.1,1015.1,"SE","SSE","S","No","Yes","dry","1","4"
"517",54,17,20,22.5,28.5,6,23.7,26.9,5.2,2.5,7,7,8.6,91,71,1017.9,1015.9,"ESE","SSE","SE","Yes","No","dry","1","4"
"518",46,28,24,23.3,28.3,5,25.7,27.4,3.8,1.5,7,6,0.6,73,69,1017.6,1014.6,"SE","SSE","SSE","No","Yes","dry","1","4"
"519",44,20,30,22.8,28.8,6,23.1,27.7,4.6,3.6,7,3,8.4,98,77,1016.3,1013.2,"ESE","SSE","SE","Yes","Yes","dry","1","4"
"520",39,17,28,22.9,29.1,6.2,25.6,27.1,2.6,5.5,6,6,8.8,84,71,1014.8,1012.2,"SE","SSE","SE","Yes","No","dry","1","4"
"521",37,17,26,21.5,29.2,7.7,26.3,28.4,4,9.5,7,5,0.2,70,59,1014.2,1012.5,"ESE","SSE","SE","No","No","dry","2","4"
"522",48,19,28,19.9,29.7,9.8,25.7,28.3,6,6,2,6,0,69,50,1014.9,1012,"SE","SSE","ESE","No","No","dry","3","3"
"523",54,35,30,20.8,29,8.2,26.9,28.3,7,10.2,5,5,0,49,45,1014.2,1011.7,"SE","SE","ESE","No","No","dry","3","3"
"524",48,17,35,21.7,27.8,6.1,24,26.6,6.8,5.8,8,8,0,76,59,1013.6,1010.8,"SE","S","SE","No","No","dry","3","4"
"525",37,19,24,21.3,28.5,7.2,24.5,25.2,5.4,6,6,6,0.4,73,71,1013,1010.4,"unkn","SSE","SE","No","No","dry","2","4"
"526",37,17,22,19.7,28.5,8.8,24.6,27.4,5,8,6,5,0.4,71,62,1013.7,1010.7,"SE","SSE","ESE","No","No","dry","2","4"
"527",35,17,20,21.2,29.4,8.2,25.4,28.1,5,9.8,4,6,0.2,72,60,1013.6,1010.7,"SSE","SSE","ESE","No","No","dry","2","2"
"528",41,13,20,21.6,28,6.4,25.3,26.7,4.8,5.7,7,7,0,70,60,1013.7,1012.4,"SSE","S","SE","No","Yes","dry","2","4"
"529",43,15,17,21.1,27.4,6.3,23.5,25.6,5.4,2.5,7,7,1.4,74,67,1015.5,1013.1,"SSE","SSE","SSE","Yes","No","dry","2","4"
"530",37,15,26,20,28.2,8.2,26.1,26.3,3.8,6.8,2,6,0.2,63,61,1015.2,1012,"SE","SSE","SE","No","No","dry","3","3"
"531",33,15,20,20.3,28.3,8,24.8,27.6,4,10.3,1,2,0,62,53,1013.5,1010.7,"SE","S","ESE","No","No","dry","3","3"
"532",39,17,28,18.5,28.8,10.3,24.7,28,5.8,10.8,3,1,0,62,47,1013.9,1011.5,"SE","SSE","ESE","No","No","dry","3","3"
"533",30,13,15,21.3,28.4,7.1,25.9,25.9,6.8,2.2,7,7,0.4,69,70,1013.9,1011.9,"S","S","SSE","No","No","dry","2","4"
"534",37,17,26,21.5,28.1,6.6,23.4,26,1.8,6,7,6,0.4,76,67,1014.1,1011.3,"ESE","SSE","SE","No","No","dry","2","4"
"535",41,20,24,21.4,25.9,4.5,23.7,24.5,5.6,0.4,7,7,0,68,63,1016.3,1014,"SSE","SSE","SSE","No","No","dry","2","4"
"536",37,17,20,19.8,27.5,7.7,24.5,25.7,5.2,9.9,2,6,0,59,55,1016.7,1013,"ESE","SSE","SE","No","No","dry","3","3"
"537",28,13,11,20.5,28.6,8.1,25.1,27.7,4,7,1,5,0,67,59,1015.4,1011.8,"SE","SE","E","No","No","dry","2","3"
"538",31,17,13,22,29.7,7.7,25.1,28.7,4.4,10.2,1,2,0,69,58,1014.3,1010.5,"SE","SSE","ESE","No","No","dry","2","2"
"539",30,13,19,22.3,29.1,6.8,25.6,28.4,6,5,6,6,0,69,58,1015,1012,"NE","S","E","No","No","dry","2","4"
"540",30,15,17,22.1,28.8,6.7,26,27.4,4,6.6,3,6,0,70,64,1015.4,1012.3,"unkn","SSE","ENE","No","No","dry","2","4"
"541",26,6,13,19.6,28.2,8.6,25.2,27,3.8,10.4,3,1,0,73,69,1014.4,1009.6,"NNE","SSW","NNE","No","No","dry","2","3"
"542",30,6,15,21,28.2,7.2,25.9,27.3,3.6,9.9,2,3,0,73,76,1012.3,1009.1,"N","ESE","N","No","No","dry","2","2"
"543",28,13,19,21.8,28.5,6.7,25,27.4,4.2,7.1,7,1,0.6,68,53,1014.9,1012,"SE","S","E","No","No","dry","2","2"
"544",24,13,19,21.6,28.5,6.9,25.4,27.5,5.2,9.5,7,3,0,58,59,1016.3,1013.1,"S","SSE","NE","No","No","dry","2","2"
"545",20,0,13,21.2,28.8,7.6,25,27.8,4.4,7.3,7,7,0,78,73,1016.2,1012,"NE","calm","NNE","No","No","dry","2","1"
"546",33,17,13,23.2,27.8,4.6,25.3,27,4,7.4,7,6,0,72,53,1015.4,1012.4,"SE","SSE","E","No","No","dry","2","4"
"547",41,20,20,21,27.1,6.1,23.6,25.8,6,8,6,2,0,67,50,1015.9,1012.6,"SE","SSE","ESE","No","No","dry","3","4"
"548",30,17,15,18.3,27.2,8.9,23.2,26.2,6.2,8.6,7,1,0,60,50,1016.4,1013.1,"S","S","ESE","No","No","dry","3","3"
"549",22,15,17,19.7,27.6,7.9,25,27.2,5.8,9.5,1,1,0,62,61,1015.1,1011.9,"NNE","SE","NE","No","No","dry","2","3"
"550",17,11,11,22,27.9,5.9,23.8,27.7,4,3.6,7,3,0.4,85,67,1014.3,1011.6,"SE","SE","NE","No","No","dry","2","1"
"551",31,15,19,20.8,29.1,8.3,25.3,28.1,2.6,9.1,1,2,0.2,73,60,1013.7,1011.1,"SE","S","SE","No","No","dry","2","2"
"552",35,26,24,21.8,28.1,6.3,24.1,26.5,5.6,9.9,5,2,0,56,46,1014.6,1011.7,"SSE","SSE","SE","No","No","dry","3","3"
"553",33,17,17,17.5,27.3,9.8,22.8,26,6.2,10.3,1,1,0,51,41,1015.9,1013.5,"S","S","ESE","No","No","dry","3","3"
"554",35,13,22,16.4,28,11.6,23.1,25,7.6,8.3,1,4,0,54,54,1017.7,1015.2,"SE","SSE","SE","No","No","dry","3","3"
"555",35,15,20,20.3,27.1,6.8,23.4,26.1,5,10.4,2,2,0,60,46,1017.8,1014.9,"ESE","SSE","ESE","No","No","dry","3","3"
"556",35,13,19,16.8,28.4,11.6,23.3,27.6,5.6,10.6,1,1,0,64,44,1017,1013.8,"SE","ESE","ESE","No","No","dry","3","3"
"557",39,15,24,17.3,28.8,11.5,24.1,27.8,4.8,9.5,2,2,0,68,51,1017.6,1015,"SE","SSE","ESE","No","No","dry","3","3"
"558",37,17,20,19,28.2,9.2,24.4,26.5,7.2,4.5,6,7,0,65,62,1017.4,1014.9,"S","SSE","SE","No","No","dry","2","4"
"559",46,26,26,21.9,27.6,5.7,24.3,26.1,4.2,10.5,3,1,0,64,56,1017.7,1013.9,"SSE","SSE","ESE","No","No","dry","3","3"
"560",41,24,28,18,27.4,9.4,23.5,25.7,6.4,10.2,1,2,0,56,53,1018.4,1016.1,"SSE","SSE","SE","No","No","dry","3","3"
"561",37,19,24,20,27.8,7.8,22.9,26.4,6.4,9.8,5,5,0,65,57,1019.1,1016,"SSE","S","SE","No","No","dry","3","3"
"562",52,30,24,21.2,27.2,6,23.5,25.5,6.4,4.1,7,7,0,70,59,1017.6,1014.1,"SSE","SSE","ESE","No","No","dry","3","4"
"563",46,28,31,21.3,27.7,6.4,24.1,25.8,4.8,5.1,5,7,0,70,64,1017.9,1015.9,"SSE","SSE","SSE","No","Yes","dry","3","4"
"564",41,26,24,20.5,28.2,7.7,23.4,27,4.8,10.5,1,1,2.2,69,54,1018.3,1015.2,"SSE","SSE","ESE","Yes","No","dry","3","3"
"565",33,15,15,19.1,28.1,9,24.1,27.6,6.6,10.3,3,1,0,67,45,1017.6,1014.3,"ESE","SSE","E","No","No","dry","3","3"
"566",37,9,26,17.5,28.4,10.9,23.5,27.1,4.8,10.3,6,6,0,72,53,1017.8,1015.1,"SSE","NW","ESE","No","No","dry","3","3"
"567",50,31,37,20.1,26.3,6.2,22.2,24.7,6.6,7.9,3,2,0,66,51,1020.1,1018.1,"SSE","SSE","SE","No","No","dry","3","4"
"568",50,24,28,19.6,26.6,7,21.7,24.2,7.2,5.2,7,7,0,57,56,1021.3,1018.6,"SSE","SSE","SSE","No","No","dry","3","4"
"569",54,28,35,21.2,27.6,6.4,24.6,24.6,4.4,4.1,3,7,0.4,68,69,1020.7,1017.9,"SE","SSE","SE","No","Yes","dry","3","4"
"570",50,30,22,20,26.4,6.4,22.9,23.6,4.2,3.6,7,7,1.2,79,75,1019.8,1017.6,"SE","SSE","SSE","Yes","No","dry","1","4"
"571",44,24,22,20.2,27.2,7,23,25.9,3,7.9,3,3,0.4,74,57,1018.9,1015.1,"SE","SSE","SSE","No","No","dry","3","4"
"572",33,19,24,20.7,29.1,8.4,23.4,27.6,5.2,10.2,2,3,0,73,52,1017.3,1015.3,"SSE","S","SE","No","Yes","dry","3","3"
