"ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
136421,2009-11-15,"2009","noviembre",15,"AliceSprings",20,40.4,0,16,12.4,"ESE",52,"E","E",9,17,8,3,1009.5,1005.7,0,0,34.8,39.4,"No","No"
136422,2009-11-16,"2009","noviembre",16,"AliceSprings",18.5,41,0,16.8,12.9,"SSW",28,"ENE","WNW",13,13,4,2,1007.6,1003,1,3,34.9,40.5,"No","No"
136423,2009-11-17,"2009","noviembre",17,"AliceSprings",19.5,43,0,14.6,11,"NW",52,"NW","WNW",33,17,7,4,1005.3,1000.7,0,5,37.2,42.2,"No","No"
136424,2009-11-18,"2009","noviembre",18,"AliceSprings",30.3,40.5,0,20.8,7,"WSW",61,"WNW","SSW",31,26,14,11,1005.6,1003.6,3,5,35.9,39,"No","No"
136425,2009-11-19,"2009","noviembre",19,"AliceSprings",27.5,40.9,0,18,9.1,"NW",59,"NNW","NW",31,28,22,13,1007.5,1003.5,3,5,34.2,38.8,"No","No"
136426,2009-11-20,"2009","noviembre",20,"AliceSprings",26.2,39.5,0,16.8,5.3,"NNW",89,"W","NW",9,22,24,16,1007.3,1002.8,5,6,34.5,38,"No","No"
136427,2009-11-21,"2009","noviembre",21,"AliceSprings",25.1,38.9,0.4,11.4,11.4,"NW",57,"ENE","WNW",28,31,38,16,1005.8,1001.9,7,4,30.3,38,"No","No"
136428,2009-11-22,"2009","noviembre",22,"AliceSprings",16.5,29,0,16,12.2,"S",43,"SE","ESE",24,24,43,25,1014.3,1010.9,3,1,20.7,27.4,"No","No"
136429,2009-11-23,"2009","noviembre",23,"AliceSprings",17.5,25.3,0,14.6,6.9,"S",57,"SSE","SSE",31,35,46,22,1018.9,1015.4,8,5,19.2,24.9,"No","No"
136430,2009-11-24,"2009","noviembre",24,"AliceSprings",10.9,25.1,0,11,11.8,"S",54,"SSE","SE",30,22,33,11,1017.3,1012.6,2,3,19,23.8,"No","No"
136431,2009-11-25,"2009","noviembre",25,"AliceSprings",9.8,27.8,0,10,13,"WSW",43,"SSW","WNW",13,17,38,15,1013.6,1008.6,1,1,17.5,26.3,"No","No"
136432,2009-11-26,"2009","noviembre",26,"AliceSprings",11.6,35.7,0,10,13.2,"NNW",43,"NNW","W",22,15,13,6,1010.2,1005.7,0,0,27.7,34.4,"No","No"
136433,2009-11-27,"2009","noviembre",27,"AliceSprings",22.4,38.5,0,13.8,13.1,"S",44,"WNW","SSE",28,20,5,5,1009.9,1006.8,0,0,33.9,37.5,"No","No"
136434,2009-11-28,"2009","noviembre",28,"AliceSprings",18.6,32.5,0,13.4,13,"ESE",39,"ESE","SW",22,17,13,9,1014.5,1010.4,0,0,25.7,31.8,"No","No"
136435,2009-11-29,"2009","noviembre",29,"AliceSprings",15.1,32.9,0,13.6,13.2,"S",37,"SE","SSE",20,20,16,7,1014.9,1010.3,0,0,24.2,31.6,"No","No"
136436,2009-11-30,"2009","noviembre",30,"AliceSprings",15.4,32.5,0,12.6,13.4,"NE",43,"ESE","SE",15,13,28,11,1015.1,1011.1,0,0,23.4,31.1,"No","No"
136437,2009-12-01,"2009","diciembre",1,"AliceSprings",15,33.2,0,12,13.4,"S",41,"ESE","SE",19,15,17,6,1014.9,1010.9,0,0,25.5,32.1,"No","No"
136438,2009-12-02,"2009","diciembre",2,"AliceSprings",13.8,33.8,0,13.8,13.2,"E",37,"ENE","ENE",22,13,14,8,1014.6,1010.4,0,0,26,32.4,"No","No"
136439,2009-12-03,"2009","diciembre",3,"AliceSprings",14.6,37.3,0,12.8,13.2,"ESE",44,"ENE","SSE",17,13,12,3,1014.4,1011,0,3,28.5,36,"No","No"
136440,2009-12-04,"2009","diciembre",4,"AliceSprings",15.2,38.9,0,15.8,13.2,"ESE",48,"ENE","SSE",26,20,4,1,1014.9,1011.6,1,1,31.7,37.5,"No","No"
136441,2009-12-05,"2009","diciembre",5,"AliceSprings",18.5,38.4,0,15.8,12.8,"ESE",37,"E","SE",24,24,12,5,1015.7,1010.9,0,0,31,37.6,"No","No"
136442,2009-12-06,"2009","diciembre",6,"AliceSprings",20.3,38.3,0,16,13.1,"SE",43,"ENE","SE",28,19,8,4,1013.6,1008.8,0,0,29.3,37.5,"No","No"
136443,2009-12-07,"2009","diciembre",7,"AliceSprings",19,42.6,0,17,11.8,"NE",35,"ENE","E",15,9,5,5,1010.1,1004.9,1,1,33.5,41.8,"No","No"
136444,2009-12-08,"2009","diciembre",8,"AliceSprings",28.6,43.2,0,16.8,12.3,"WSW",50,"SW","SSW",17,28,6,4,1007.6,1002.6,1,1,37.6,43,"No","No"
136445,2009-12-09,"2009","diciembre",9,"AliceSprings",24.2,37,0,22.8,8.3,"E",54,"E","ESE",28,24,26,14,1007.5,1003.5,4,2,27.2,36.5,"No","No"
136446,2009-12-10,"2009","diciembre",10,"AliceSprings",24.9,31.8,0,12.6,1.3,"NNE",41,"SSE","ESE",11,26,41,28,1010.1,1008.3,8,7,27.9,30.9,"No","Yes"
136447,2009-12-11,"2009","diciembre",11,"AliceSprings",19,21,11,8.4,0,"ENE",54,"ENE","ESE",31,20,50,55,1014,1016,8,8,19.4,19.4,"Yes","No"
136448,2009-12-12,"2009","diciembre",12,"AliceSprings",14.4,30.5,0,4.8,11,"ESE",39,"E","SE",24,24,27,16,1016.5,1012.5,6,6,21,29.4,"No","No"
136449,2009-12-13,"2009","diciembre",13,"AliceSprings",19.4,30.4,0,11,8.7,"E",41,"SE","E",19,22,12,17,1014.6,1011.7,7,2,25,30.3,"No","No"
136450,2009-12-14,"2009","diciembre",14,"AliceSprings",16.7,33.7,0,10.6,13,"ESE",52,"ESE","SE",11,15,31,18,1014.1,1010.4,2,1,25.8,32.9,"No","No"
136451,2009-12-15,"2009","diciembre",15,"AliceSprings",20.4,35.8,0,12.8,12.2,"ESE",43,"ENE","ESE",20,15,28,13,1013.3,1008.6,7,6,29.7,34.7,"No","No"
136452,2009-12-16,"2009","diciembre",16,"AliceSprings",21,39.5,0,13.4,12.2,"NE",41,"NE","SSW",15,11,30,15,1010.8,1005.4,2,5,32.6,38.2,"No","No"
136453,2009-12-17,"2009","diciembre",17,"AliceSprings",27.7,38.6,0,13.8,6.6,"NNW",52,"W","SSW",26,33,38,21,1010.8,1007.6,5,7,31.4,35.7,"No","No"
136454,2009-12-18,"2009","diciembre",18,"AliceSprings",22.4,28.3,0,16,1,"SE",44,"SSE","S",24,20,57,57,1015.2,1013.8,8,8,23,25.8,"No","No"
136455,2009-12-19,"2009","diciembre",19,"AliceSprings",21.1,33.7,0,8,10.7,"ESE",46,"ESE","ESE",30,20,46,28,1015.2,1011.1,5,1,25.6,32.2,"No","No"
136456,2009-12-20,"2009","diciembre",20,"AliceSprings",19.9,36.4,0,14,11.7,"E",39,"E","NE",28,13,12,17,1014.1,1009,3,4,28.5,34.9,"No","No"
136457,2009-12-21,"2009","diciembre",21,"AliceSprings",22.8,38.3,0,14.2,11.1,"SE",37,"NE","SSE",20,15,8,15,1011.2,1006.5,6,4,31.2,37.1,"No","No"
136458,2009-12-22,"2009","diciembre",22,"AliceSprings",20.8,40.3,0,14.8,9,"ENE",46,"ESE","NNW",17,7,7,5,1010.1,1005.7,6,6,31.3,39,"No","No"
136459,2009-12-23,"2009","diciembre",23,"AliceSprings",27.5,39.8,0,15.2,8.1,"NNW",67,"NNW","N",24,33,36,23,1007.8,1001.5,5,7,33.1,38.5,"No","No"
136460,2009-12-24,"2009","diciembre",24,"AliceSprings",24.9,30.1,0,18,2.1,"NNW",74,"W","SSW",37,35,57,47,1006,1006.4,7,7,25.7,27.7,"No","No"
136461,2009-12-25,"2009","diciembre",25,"AliceSprings",17.5,30.4,0,11.8,11.8,"SE",54,"SSE","SSE",22,24,47,23,1012.1,1008.8,5,1,22.5,29.3,"No","No"
136462,2009-12-26,"2009","diciembre",26,"AliceSprings",15.7,33.5,0,13,13.1,"ESE",52,"SE","SE",20,20,23,11,1013.1,1009.3,0,3,24.7,32.1,"No","No"
136463,2009-12-27,"2009","diciembre",27,"AliceSprings",16.1,35,0,15.8,13.1,"SSE",43,"E","S",19,17,17,9,1012.8,1008.7,0,0,26.2,33.8,"No","No"
136464,2009-12-28,"2009","diciembre",28,"AliceSprings",16.9,36.3,0,15.8,12.7,"SSE",54,"ESE","SE",20,26,13,6,1012.5,1008.3,1,1,28.5,35.7,"No","No"
136465,2009-12-29,"2009","diciembre",29,"AliceSprings",20.3,37.5,0,18.8,12.8,"SE",41,"ESE","SSE",19,24,12,9,1011.3,1007.1,1,1,30.4,36.6,"No","No"
136466,2009-12-30,"2009","diciembre",30,"AliceSprings",22,39.8,0,15,12.3,"SSW",41,"ENE","SSE",13,13,24,11,1008.5,1003.2,2,6,32.1,38.9,"No","No"
136467,2009-12-31,"2009","diciembre",31,"AliceSprings",24.7,40.3,0,12.4,13.1,"SSE",37,"N","SE",9,15,33,17,1006.1,1001.9,0,3,33.2,39.2,"No","No"
136468,2010-01-01,"2010","enero",1,"AliceSprings",27.2,41.3,0,16.4,13.3,"SSE",59,"E","SE",17,20,25,14,1006.7,1002.6,0,1,34.8,40.1,"No","No"
136469,2010-01-02,"2010","enero",2,"AliceSprings",25.3,35.6,0,17.8,12.8,"SE",50,"SSE","SSE",30,30,29,21,1010.5,1008,0,0,29.5,34.7,"No","No"
136470,2010-01-03,"2010","enero",3,"AliceSprings",21.3,35.5,0,19.2,12,"SSE",43,"ESE","ESE",24,26,16,18,1012.9,1008,5,4,26,35.4,"No","No"
136471,2010-01-04,"2010","enero",4,"AliceSprings",19.9,35.8,0,18.6,10.6,"ESE",39,"E","SE",24,15,15,8,1010.6,1005.5,4,5,26.9,34.6,"No","No"
136472,2010-01-05,"2010","enero",5,"AliceSprings",24.2,34.6,0,16,0.9,"S",37,"ESE","S",19,19,11,12,1009,1005.4,8,7,28.4,33.7,"No","No"
136473,2010-01-06,"2010","enero",6,"AliceSprings",23.5,31.6,0.4,11.6,0.5,"ESE",61,"E","E",20,30,75,62,1007.9,1004.4,8,7,26.2,30.5,"No","Yes"
136474,2010-01-07,"2010","enero",7,"AliceSprings",20.6,23.4,27,10.2,0.1,"E",67,"E","E",31,24,94,93,1005.7,1003.8,7,8,21.2,22.3,"Yes","Yes"
136475,2010-01-08,"2010","enero",8,"AliceSprings",21,29.2,33,2.2,3.3,"NE",67,"E","E",22,35,94,70,1006,1003.2,7,6,23.4,28.5,"Yes","Yes"
136476,2010-01-09,"2010","enero",9,"AliceSprings",21.7,29.3,58.8,7,1.5,"ENE",43,"ENE","ENE",20,17,96,67,1009.7,1006.7,8,7,21.8,27.7,"Yes","Yes"
136477,2010-01-10,"2010","enero",10,"AliceSprings",21.8,30.4,4.6,2.2,2.6,"E",43,"NE","N",20,9,70,80,1010.4,1007.1,7,7,27.4,26.4,"Yes","Yes"
136478,2010-01-11,"2010","enero",11,"AliceSprings",22.5,34.5,12.2,4.2,12.6,"NNE",43,"NE","ENE",19,6,47,28,1007.8,1004.3,5,4,29.2,34,"Yes","No"
136479,2010-01-12,"2010","enero",12,"AliceSprings",22.7,35.9,0,9.4,11.3,"S",56,"NNW","ESE",15,11,46,28,1006.5,1004.1,7,7,29.8,35,"No","No"
136480,2010-01-13,"2010","enero",13,"AliceSprings",22,30.6,0,11.4,5.8,"SE",35,"SSE","ESE",24,19,59,38,1012.5,1010,8,3,22.8,28.5,"No","No"
136481,2010-01-14,"2010","enero",14,"AliceSprings",20.2,34.5,0,8,12.4,"SE",37,"ESE","ESE",26,17,44,24,1012.8,1009.5,1,0,26.2,33.6,"No","No"
136482,2010-01-15,"2010","enero",15,"AliceSprings",21.5,35.9,0,11.8,12.4,"ESE",39,"E","S",20,13,22,15,1011.8,1007.9,0,1,28.4,35.2,"No","No"
136483,2010-01-16,"2010","enero",16,"AliceSprings",20.7,37.5,0,10.8,12.8,"SSE",44,"E","SSE",6,22,28,8,1010,1007.2,0,0,30.8,36.6,"No","No"
136484,2010-01-17,"2010","enero",17,"AliceSprings",19.7,33.3,0,14.4,13,"SE",48,"SE","SSE",26,24,25,18,1012.9,1010.1,0,0,28.2,32.3,"No","No"
136485,2010-01-18,"2010","enero",18,"AliceSprings",16.4,31.1,0,15.4,13,"SE",41,"SE","SE",30,24,25,17,1013.3,1009.8,0,0,24.4,30.5,"No","No"
136486,2010-01-19,"2010","enero",19,"AliceSprings",16.3,33,0,13.4,13.1,"ESE",50,"ESE","SSE",17,26,24,9,1012.7,1009.4,0,0,25.1,32.3,"No","No"
136487,2010-01-20,"2010","enero",20,"AliceSprings",16,34.3,0,12,13,"ENE",28,"ENE","ESE",15,11,19,10,1012.1,1007.6,0,0,27.1,33.3,"No","No"
136488,2010-01-21,"2010","enero",21,"AliceSprings",17.6,37.8,0,10.6,13.1,"W",30,"ENE","SW",4,11,14,7,1008.6,1004.1,1,1,31.1,37.5,"No","No"
136489,2010-01-22,"2010","enero",22,"AliceSprings",21.8,40.7,0,12,13,"NW",35,"W","SE",11,13,15,7,1006.6,1003.8,4,4,31.9,39.3,"No","No"
136490,2010-01-23,"2010","enero",23,"AliceSprings",21.2,38.8,0,13.8,12.8,"ESE",37,"ESE","N",15,13,26,10,1008.7,1005.5,2,1,30.4,38.2,"No","No"
136491,2010-01-24,"2010","enero",24,"AliceSprings",22.3,39.3,0,12,12.2,"ENE",41,"ESE","ESE",17,15,25,14,1008.2,1004.2,0,1,30.9,38.5,"No","No"
136492,2010-01-25,"2010","enero",25,"AliceSprings",22.7,39.7,0,13.4,12.6,"E",35,"ESE","E",19,22,19,12,1007.3,1003.7,0,1,32,39,"No","No"
136493,2010-01-26,"2010","enero",26,"AliceSprings",21.3,40.6,0,13.4,12.8,"ESE",43,"ESE","E",9,26,17,10,1006.2,1003.2,4,5,32.7,40.1,"No","No"
136494,2010-01-27,"2010","enero",27,"AliceSprings",25.7,39.8,0,13.2,12.1,"SE",48,"ENE","E",20,17,34,22,1006.7,1003.1,8,6,33.9,38.2,"No","No"
136495,2010-01-28,"2010","enero",28,"AliceSprings",24.1,39.2,0,13.4,12.1,"S",74,"NE","ESE",11,19,38,22,1004.5,1001.1,1,4,33,38.4,"No","No"
136496,2010-01-29,"2010","enero",29,"AliceSprings",21.4,35.4,1,13,11.5,"SE",56,"ESE","ESE",17,30,62,27,1005.8,1002.5,1,3,26.2,33.8,"No","No"
136497,2010-01-30,"2010","enero",30,"AliceSprings",21.5,36,0,14.4,9.8,"SSE",50,"SSE","SE",13,24,43,18,1004.7,1001.1,2,4,28.6,35.1,"No","No"
136498,2010-01-31,"2010","enero",31,"AliceSprings",20.7,38.1,0,12.6,11,"SSE",54,"calm","SSE",0,33,27,10,1005.4,1002.8,0,3,30.2,37.5,"No","No"
136499,2010-02-01,"2010","febrero",1,"AliceSprings",21.9,36.6,0,15,11.6,"S",52,"E","S",9,26,34,15,1007.9,1003.9,0,3,30.2,35.4,"No","No"
136500,2010-02-02,"2010","febrero",2,"AliceSprings",20.3,37.3,0,13.6,12.6,"S",48,"SW","SW",9,28,29,10,1005.4,1001.3,1,1,29.2,36.5,"No","No"
136501,2010-02-03,"2010","febrero",3,"AliceSprings",19.8,37.7,0,14.8,12,"SW",48,"NNW","WSW",6,26,47,16,1004.9,1000.4,0,1,25.4,36.4,"No","No"
136502,2010-02-04,"2010","febrero",4,"AliceSprings",22.7,37.1,0,12,11.3,"ESE",39,"NE","E",20,15,37,18,1008.3,1006.1,5,6,28.8,35.6,"No","No"
136503,2010-02-05,"2010","febrero",5,"AliceSprings",23.1,37.5,0,12.2,9.4,"ENE",35,"NE","SSE",19,20,31,19,1012.4,1009.1,4,5,30.6,36.6,"No","No"
136504,2010-02-06,"2010","febrero",6,"AliceSprings",23.6,36.4,0,11.8,9.4,"W",52,"ESE","SSW",22,11,45,25,1014.6,1010.5,2,2,28.4,35.5,"No","No"
136505,2010-02-07,"2010","febrero",7,"AliceSprings",23.2,36.6,0,11.4,10.2,"SSE",41,"ESE","SSE",17,19,21,15,1014.2,1010.2,2,6,28.4,35.8,"No","No"
136506,2010-02-08,"2010","febrero",8,"AliceSprings",17.6,36.1,0,13.8,12.8,"ESE",39,"ESE","E",7,15,21,19,1013.5,1009.3,1,1,28.1,34.5,"No","No"
136507,2010-02-09,"2010","febrero",9,"AliceSprings",22.4,37.2,0,12,12.4,"SSE",39,"E","SSE",15,15,36,20,1012.3,1008.6,0,3,30.2,36.2,"No","No"
136508,2010-02-10,"2010","febrero",10,"AliceSprings",22.7,36.5,0,13.6,11.7,"E",54,"SE","SSE",13,15,42,27,1011.2,1006.5,0,4,29.8,34.6,"No","No"
136509,2010-02-11,"2010","febrero",11,"AliceSprings",24.5,37.7,0,10.8,10.8,"WNW",39,"NNE","WSW",7,20,45,25,1008.9,1004.3,1,3,30.4,37,"No","No"
136510,2010-02-12,"2010","febrero",12,"AliceSprings",25.6,36.1,0.2,10.2,4.5,"W",52,"SSW","WSW",9,13,57,69,1007.2,1002.4,6,7,27.7,28.1,"No","Yes"
136511,2010-02-13,"2010","febrero",13,"AliceSprings",21.2,33,2.2,6.2,8.8,"S",35,"WNW","W",9,17,80,40,1005.9,1003,7,6,23.2,31.3,"Yes","No"
136512,2010-02-14,"2010","febrero",14,"AliceSprings",20,34.9,0,8.6,12.6,"SSE",50,"ESE","SSE",9,28,47,19,1008.1,1005.7,1,4,27.6,34.3,"No","No"
136513,2010-02-15,"2010","febrero",15,"AliceSprings",19.5,35.1,0,12.6,12.6,"SE",37,"NNE","S",9,17,39,16,1011.1,1007.7,0,3,27.9,34.6,"No","No"
136514,2010-02-16,"2010","febrero",16,"AliceSprings",19.1,36.4,0,11.4,12.6,"S",52,"NNE","SE",9,17,31,12,1011.8,1008,0,0,28.8,35.6,"No","No"
136515,2010-02-17,"2010","febrero",17,"AliceSprings",19.4,35.2,0,12,12.6,"SSE",48,"ENE","ESE",17,24,29,12,1012.3,1009.1,0,0,28.3,34.8,"No","No"
136516,2010-02-18,"2010","febrero",18,"AliceSprings",18.9,35.5,0,15.2,12.2,"ESE",59,"S","SE",6,31,32,13,1013.2,1009.8,0,1,27.7,34.9,"No","No"
136517,2010-02-19,"2010","febrero",19,"AliceSprings",21.2,35.6,0,15.8,12.2,"ESE",43,"E","SSE",17,17,33,17,1013.2,1009.2,0,1,29,34.5,"No","No"
136518,2010-02-20,"2010","febrero",20,"AliceSprings",20.8,37.6,0,13.2,12.4,"ESE",39,"ESE","WSW",13,7,36,22,1011.2,1007.1,1,3,30,36.1,"No","No"
136519,2010-02-21,"2010","febrero",21,"AliceSprings",22.9,38.3,0,11.4,10.6,"SSE",43,"NE","ESE",19,17,40,22,1010.6,1006.2,1,3,32,36.6,"No","No"
136520,2010-02-22,"2010","febrero",22,"AliceSprings",25,38.8,0,11.4,10.5,"S",67,"NNE","SE",20,24,42,17,1011,1007.1,5,5,31.9,37.5,"No","No"
136521,2010-02-23,"2010","febrero",23,"AliceSprings",21.9,33,0,8.2,5.8,"SE",59,"SE","SW",15,31,62,64,1012.9,1009.2,6,8,26.6,26.1,"No","Yes"
136522,2010-02-24,"2010","febrero",24,"AliceSprings",21.4,24.4,57.4,13.4,0,"SE",37,"SE","ESE",22,15,86,96,1012.3,1009.7,8,8,23,22.6,"Yes","Yes"
136523,2010-02-25,"2010","febrero",25,"AliceSprings",20.9,27.5,31.8,4.4,0.2,"E",54,"E","ESE",22,22,88,71,1012.2,1009.5,8,8,22.1,26.7,"Yes","Yes"
136524,2010-02-26,"2010","febrero",26,"AliceSprings",19.8,27,1.2,3.8,0.2,"SE",52,"ESE","SE",13,28,85,77,1010.6,1007.6,8,8,23.1,25.5,"Yes","Yes"
136525,2010-02-27,"2010","febrero",27,"AliceSprings",20.2,23.8,27.6,6,0,"SSE",46,"SE","SSE",15,20,98,96,1008.8,1005.1,8,8,20.4,23.3,"Yes","Yes"
136526,2010-02-28,"2010","febrero",28,"AliceSprings",18.8,19.8,62,3.4,0,"SE",61,"SE","SE",30,28,96,95,1004.8,1003.2,8,8,18.9,19.3,"Yes","Yes"
136527,2010-03-01,"2010","marzo",1,"AliceSprings",16.7,20.4,28,2.4,0,"SE",56,"S","SSE",31,24,96,93,1008,1007.9,8,8,17.2,19.2,"Yes","Yes"
136528,2010-03-02,"2010","marzo",2,"AliceSprings",17.2,25.3,1.8,1.6,3.5,"S",39,"SSE","SSE",19,24,53,49,1010.8,1008.2,6,1,19.6,24.2,"Yes","No"
136529,2010-03-03,"2010","marzo",3,"AliceSprings",18.3,25.8,0,5.2,4.5,"SE",37,"SE","SE",13,17,65,53,1009.9,1007.1,7,7,22.4,25.5,"No","Yes"
136530,2010-03-04,"2010","marzo",4,"AliceSprings",16.4,30.7,1.4,5.4,11.8,"S",31,"W","SSW",11,15,65,23,1008.6,1006.1,0,1,22.9,29.9,"Yes","No"
136531,2010-03-05,"2010","marzo",5,"AliceSprings",17,34.3,0,6.4,11.8,"NW",31,"calm","SW",0,15,44,15,1009.5,1007.2,0,1,26.9,33.6,"No","No"
136532,2010-03-06,"2010","marzo",6,"AliceSprings",18.4,29.6,0,7.8,11.7,"S",31,"ESE","SE",15,15,37,36,1011.8,1009.8,0,1,25,29.2,"No","No"
136533,2010-03-07,"2010","marzo",7,"AliceSprings",15.1,27.8,0,8.2,11.7,"ESE",31,"SSE","SSE",19,15,35,26,1014.1,1009.9,0,1,21.8,27.1,"No","No"
136534,2010-03-08,"2010","marzo",8,"AliceSprings",14.1,28.8,0,7.8,11.6,"SE",28,"E","E",13,13,42,29,1015.7,1012.9,0,1,21.6,28.2,"No","No"
136535,2010-03-09,"2010","marzo",9,"AliceSprings",15.2,28.7,0,7.2,11.7,"ESE",31,"E","SSE",19,19,39,37,1018.8,1016.5,0,1,22.6,28.4,"No","No"
136536,2010-03-10,"2010","marzo",10,"AliceSprings",13.8,28,0,8,11.5,"SE",50,"ESE","SE",19,24,40,26,1020.8,1017.9,2,1,21.4,27.4,"No","No"
136537,2010-03-11,"2010","marzo",11,"AliceSprings",16.1,25.9,0,11.8,11.5,"ESE",46,"ESE","SSE",30,26,36,29,1022.9,1019.4,4,1,20.3,25.3,"No","No"
136538,2010-03-12,"2010","marzo",12,"AliceSprings",12.1,27.4,0,9.4,8.9,"ESE",37,"SE","SE",17,22,40,35,1023.5,1019,5,3,19.4,27,"No","No"
136539,2010-03-13,"2010","marzo",13,"AliceSprings",18.4,28.7,0,6.8,3,"E",37,"E","E",9,20,58,40,1020.7,1016.8,7,7,21.9,28.7,"No","No"
136540,2010-03-14,"2010","marzo",14,"AliceSprings",18.6,30.4,0,5.4,3.2,"ESE",35,"SE","SE",9,15,84,46,1017.3,1012.3,7,5,21.3,29.4,"No","No"
136541,2010-03-15,"2010","marzo",15,"AliceSprings",18.3,31.5,0,6.8,9.5,"ENE",30,"E","E",15,20,47,31,1016,1012,7,6,25.3,31,"No","No"
136542,2010-03-16,"2010","marzo",16,"AliceSprings",19.2,31.6,0,6.6,5.9,"ENE",31,"E","SE",13,13,56,33,1015.4,1011.5,6,5,24.4,31.5,"No","No"
136543,2010-03-17,"2010","marzo",17,"AliceSprings",18.4,32.2,0,5.8,11.4,"ESE",31,"E","SE",15,17,46,32,1016.9,1014.1,1,1,26.4,31.8,"No","No"
136544,2010-03-18,"2010","marzo",18,"AliceSprings",17.3,31.6,0,8.4,11.4,"E",31,"ENE","S",11,11,44,28,1017.7,1013.7,0,1,25.6,30.9,"No","No"
136545,2010-03-19,"2010","marzo",19,"AliceSprings",17.3,31.9,0,8.4,11.5,"ESE",35,"E","SE",15,20,44,26,1016.1,1012.4,0,1,25.8,31.4,"No","No"
136546,2010-03-20,"2010","marzo",20,"AliceSprings",16.3,31.2,0,8,11.5,"ESE",43,"ESE","ESE",11,17,41,25,1015.7,1012.5,0,0,25.2,30.3,"No","No"
136547,2010-03-21,"2010","marzo",21,"AliceSprings",15.4,31.5,0,9.4,11.5,"SSE",39,"E","SE",17,31,45,22,1016,1011.8,0,0,24.4,30.8,"No","No"
136548,2010-03-22,"2010","marzo",22,"AliceSprings",14.6,32.4,0,10,11.3,"SE",50,"SSE","SE",9,26,44,31,1014.9,1011.7,1,1,23.3,31.5,"No","No"
136549,2010-03-23,"2010","marzo",23,"AliceSprings",20.7,31.5,0,12,NA,"ESE",52,"SE","ESE",30,33,37,38,1015.9,1011.8,3,5,25.1,31,"No","No"
136550,2010-03-24,"2010","marzo",24,"AliceSprings",22.5,32,0,8,NA,"E",41,"ESE","ESE",20,26,67,40,1016.5,1012.4,5,5,24.9,31,"No","No"
136551,2010-03-25,"2010","marzo",25,"AliceSprings",19.9,31.6,0,11.8,NA,"ENE",37,"E","ESE",15,22,39,31,1016,1012,1,1,25.5,30.9,"No","No"
136552,2010-03-26,"2010","marzo",26,"AliceSprings",16.6,32,0,8.8,11,"ENE",41,"ESE","ESE",7,24,42,25,1015.8,1011.7,1,1,25.5,31.9,"No","No"
136553,2010-03-27,"2010","marzo",27,"AliceSprings",17.7,31.9,0,8,11.2,"ESE",44,"E","E",9,15,43,26,1014.4,1010.7,1,3,26.2,31.5,"No","No"
136554,2010-03-28,"2010","marzo",28,"AliceSprings",17.4,33.6,0,5.8,11.4,"N",20,"calm","S",0,6,48,25,1012.2,1007.5,1,1,26.1,33.1,"No","No"
136555,2010-03-29,"2010","marzo",29,"AliceSprings",21.7,34.1,0,7,10.5,"S",33,"ENE","ESE",4,17,37,26,1012.5,1010.1,0,3,28.6,33.1,"No","No"
136556,2010-03-30,"2010","marzo",30,"AliceSprings",19.8,31.5,0,9.6,11.2,"SE",39,"SE","SE",20,24,55,35,1016.2,1012.5,1,2,23.8,30.5,"No","No"
136557,2010-03-31,"2010","marzo",31,"AliceSprings",17.8,30.5,0,8,10,"E",39,"E","ESE",17,19,53,29,1014.9,1011.3,2,6,24.2,29.7,"No","No"
136558,2010-04-01,"2010","abril",1,"AliceSprings",15.3,30,0,9.2,10.9,"ESE",48,"E","ESE",19,26,48,20,1016.5,1012.4,3,2,23.1,29.5,"No","No"
136559,2010-04-02,"2010","abril",2,"AliceSprings",14.1,30,0,9.8,10.1,"SE",48,"E","E",11,28,50,29,1014.9,1011,3,1,21.3,29.7,"No","No"
136560,2010-04-03,"2010","abril",3,"AliceSprings",13.6,30.5,0,7.6,11.4,"E",35,"ESE","SE",13,13,32,24,1014.6,1010.4,1,1,23.1,30,"No","No"
136561,2010-04-04,"2010","abril",4,"AliceSprings",16.6,31.9,0,8,11.4,"ESE",31,"E","NE",15,13,44,35,1012.9,1008.3,0,2,24.8,30.5,"No","No"
136562,2010-04-05,"2010","abril",5,"AliceSprings",19,33.7,0,6.4,9.8,"WSW",50,"N","E",15,15,55,33,1010.5,1006.4,4,2,26.7,32.4,"No","No"
136563,2010-04-06,"2010","abril",6,"AliceSprings",22.2,36,0.6,7.6,10.6,"WSW",43,"NNW","SW",24,28,51,28,1009.7,1007.5,2,5,29.3,34.8,"No","No"
136564,2010-04-07,"2010","abril",7,"AliceSprings",24.9,35.4,0.4,8.4,4.6,"NNW",44,"NNW","NNW",26,22,53,30,1012.1,1009.4,3,7,28.8,34.8,"No","Yes"
136565,2010-04-08,"2010","abril",8,"AliceSprings",22.4,31.4,7.8,7.8,5.6,"W",46,"SW","S",9,9,84,54,1015.9,1011.4,6,5,24.8,30,"Yes","Yes"
136566,2010-04-09,"2010","abril",9,"AliceSprings",20,30.8,15.4,5.8,5.1,"SW",54,"NE","SSE",17,9,93,53,1013.9,1009.4,7,7,20.8,30.2,"Yes","No"
