"","WindGustSpeed","WindSpeed9am","WindSpeed3pm","MinTemp","MaxTemp","TempRange","Temp9am","Temp3pm","Evaporation","Sunshine","Cloud9am","Cloud3pm","Rainfall","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","WindGustDir","WindDir9am","WindDir3pm","RainToday","RainTomorrow","Season","KmeansDF","KmeansScaled"
"392",15,9,6,5,16.3,11.3,9.8,15.6,1.2,2.8,6,7,0,75,58,1033,1030.8,"S","NE","SE","No","No","winter","4","1"
"393",20,7,7,4,17.4,13.4,10,17.1,1.2,7.5,3,1,0,89,49,1033.7,1030.8,"SSE","NE","SSW","No","No","winter","4","1"
"394",22,6,11,2.9,20.1,17.2,9.4,18.8,1.8,9.4,1,1,0,83,45,1033.5,1030.3,"SW","SE","WSW","No","No","winter","4","1"
"395",19,6,11,4.3,21.7,17.4,11,20.6,2,9.6,1,1,0,80,42,1031.8,1028.2,"S","ENE","SW","No","No","winter","4","1"
"396",19,0,11,3.8,21.1,17.3,11.7,20.2,2.4,9.7,1,0,0,74,38,1026.9,1023.9,"SSW","calm","S","No","No","winter","4","1"
"397",28,0,15,3.3,19.5,16.2,10.9,18.2,1,8.6,0,1,0,76,53,1024.8,1022.9,"S","calm","SW","No","No","winter","4","1"
"398",19,4,7,4.1,20.5,16.4,11.8,19.8,3.6,9.3,4,5,0,84,42,1026.8,1023.9,"ESE","NE","N","No","No","winter","4","1"
"399",22,6,7,4.7,20.9,16.2,11.8,20.7,2.6,8.2,1,2,0,79,44,1025.3,1022.4,"SW","ENE","SW","No","No","winter","4","1"
"400",19,4,4,5.2,21,15.8,10.9,20.4,3.2,8.9,4,1,0,92,43,1022.5,1017.9,"WSW","E","SW","No","No","winter","4","1"
"401",37,7,17,7.7,20.2,12.5,13.6,19.1,1.6,5.6,4,6,0,75,58,1015.4,1012,"WNW","NNE","NW","No","Yes","winter","1","3"
"402",48,13,4,13.4,19.1,5.7,14.2,19,2.4,6.3,7,1,5.4,91,56,1014.3,1014.9,"NW","S","WSW","Yes","No","winter","1","3"
"403",20,7,4,6.7,19.9,13.2,11.8,19.6,3,5.6,6,0,0,89,52,1018.8,1015.9,"NW","NE","NNW","No","Yes","winter","4","1"
"404",24,2,7,11.7,21.4,9.7,14.1,19.3,0.8,3,8,7,2.4,92,76,1014.8,1012.1,"SSW","ESE","WNW","Yes","Yes","winter","1","1"
"405",24,9,13,11.6,21.3,9.7,15.5,19.7,1,4.8,6,7,1.6,78,62,1013.2,1010.5,"ENE","E","ENE","Yes","Yes","winter","1","3"
"406",50,17,26,13.9,20,6.1,15.7,17.8,3,4.6,8,6,2,94,74,1005.8,1007.7,"WSW","N","WSW","Yes","Yes","winter","1","3"
"407",26,4,9,10.7,18,7.3,13.6,17.5,3.4,1.8,7,6,10,77,59,1015.5,1013,"NNE","N","NW","Yes","Yes","winter","1","3"
"408",39,11,20,12.1,19,6.9,15.8,18.4,1.8,5.1,7,5,11,83,46,1010.4,1010.7,"WSW","W","WNW","Yes","Yes","winter","1","3"
"409",54,11,20,12.1,20.3,8.2,16.4,18.5,2.4,6,6,7,1.4,73,72,1010.3,1007.8,"NW","N","WNW","Yes","Yes","winter","1","3"
"410",65,22,28,14.3,20.1,5.8,18.3,18.5,4,4.3,7,7,13.6,74,65,1006,1004.4,"NNW","NW","WNW","Yes","Yes","winter","1","3"
"411",56,28,26,9.2,15,5.8,12,14.7,1.8,6.9,6,4,7.4,59,43,1009.4,1012.5,"W","WSW","WSW","Yes","Yes","winter","2","3"
"412",43,6,11,11.3,17.7,6.4,13.2,16.7,1.2,5.7,7,6,3.4,87,64,1019.2,1018.1,"WSW","NE","W","Yes","Yes","winter","1","3"
"413",33,9,15,11.3,19.6,8.3,13.8,18.9,3.2,8.2,4,2,8.6,83,49,1019.1,1013.6,"WNW","NE","NW","Yes","No","winter","4","1"
"414",43,11,15,9.6,19.8,10.2,13.3,18.2,1.8,4.6,5,5,0.4,88,71,1009.4,1010.3,"NW","N","WNW","No","Yes","winter","1","3"
"415",31,9,15,12.9,19.6,6.7,15.1,18.1,1.8,5.1,5,5,13.6,90,57,1016,1015.4,"W","NNE","W","Yes","Yes","winter","1","3"
"416",41,11,11,13.9,18.3,4.4,16.8,14.3,2.8,0.1,7,8,4.8,86,93,1015.2,1014.1,"W","WNW","WSW","Yes","Yes","winter","1","3"
"417",43,6,20,10.2,17.4,7.2,13.3,15.7,1.6,7.7,5,5,16.2,81,47,1014.2,1012,"WSW","NNE","WSW","Yes","Yes","winter","1","3"
"418",46,17,19,12.7,17.6,4.9,15.3,16.4,2.4,3.2,7,8,3.6,77,67,1011.6,1010.2,"SW","W","W","Yes","Yes","winter","1","3"
"419",50,22,22,12.6,16.5,3.9,15.1,14.7,3.6,6.2,5,7,1.6,53,59,1013.8,1016,"SSW","WSW","SW","Yes","No","winter","2","3"
"420",31,9,11,11.7,18,6.3,14.2,17.8,1.6,6.1,6,6,0.4,81,66,1020.4,1019.4,"WSW","S","SSW","No","No","winter","1","1"
"421",22,9,7,7.1,19.1,12,13.8,18.7,1.8,9.6,3,1,0,76,53,1024.1,1021.7,"SW","ESE","ESE","No","No","winter","4","1"
"422",28,0,13,5.2,19.3,14.1,12.4,18.2,2.4,10.5,0,1,0,81,56,1020.8,1016.3,"SW","calm","SSW","No","No","winter","4","1"
"423",35,7,19,5.2,17.8,12.6,12.2,17.4,3.4,10,1,2,0,75,44,1014.5,1011,"SW","SE","SW","No","Yes","winter","4","2"
"424",48,15,13,9.2,16.2,7,12.9,14.3,3.2,2.5,6,8,3.4,91,64,1010.3,1011.3,"SSW","W","S","Yes","No","winter","1","3"
"425",30,6,17,2.7,16,13.3,10.1,15.7,3.4,10.5,1,4,0,67,42,1026.2,1025.3,"SW","E","SSW","No","No","winter","4","1"
"426",26,6,7,7.7,16.8,9.1,12.3,15.3,2.4,4.2,5,7,0.2,71,67,1029.2,1026.5,"WSW","NNE","W","No","No","winter","4","1"
"427",22,11,9,4.8,19,14.2,11.9,18.1,1.2,5.3,6,7,0,72,46,1025.1,1020.4,"WSW","NE","W","No","Yes","winter","4","1"
"428",50,9,20,9,19.8,10.8,14.9,18.7,1.6,7.1,6,5,1.8,75,52,1015.5,1012.6,"WSW","NW","WNW","Yes","Yes","spring","1","3"
"429",46,17,19,11.5,15.6,4.1,13.1,13.9,3.6,3,7,7,3.8,57,56,1018.2,1019.1,"SW","SW","SW","Yes","No","spring","2","3"
"430",19,9,9,9.8,18,8.2,12.1,17.8,2.8,3.2,7,5,0.2,58,39,1023.7,1020.9,"SW","ENE","W","No","No","spring","4","1"
"431",44,11,11,3.1,21.3,18.2,12.9,20.4,2.4,10.2,1,1,0,55,38,1016.8,1010.6,"SW","ENE","WNW","No","Yes","spring","2","2"
"432",59,19,30,10.1,16.3,6.2,12.5,15.2,3.8,9,5,2,7.2,60,46,1013.6,1014.4,"SW","WSW","WSW","Yes","No","spring","2","3"
"433",30,4,9,8.4,18.2,9.8,12.7,16.7,4.6,6.6,6,4,0.8,77,67,1021.3,1020,"WSW","NNE","W","No","No","spring","1","1"
"434",48,11,20,10.5,19.5,9,14.9,18.3,2.2,3.7,7,6,0.8,76,54,1020.8,1018.2,"NW","N","NW","No","Yes","spring","1","3"
"435",24,9,13,6.2,19.3,13.1,12.7,18.2,2.6,9.1,1,6,6,71,44,1021.8,1018.1,"W","NE","W","Yes","No","spring","4","1"
"436",35,11,15,12.7,19.8,7.1,14.7,18.1,3.2,6.2,8,6,1,93,68,1015.4,1012.6,"NW","WNW","WNW","No","No","spring","1","3"
"437",59,24,28,14.6,18.4,3.8,15.6,15.9,2.2,2.2,7,7,1,83,85,1004.4,1002.3,"NW","NW","WNW","No","Yes","spring","1","3"
"438",67,28,26,13.4,19.7,6.3,18,14.9,2,5.1,4,8,12,58,91,1006.2,1006.1,"NW","WNW","WNW","Yes","Yes","spring","1","3"
"439",46,19,19,11.1,16.8,5.7,14.6,14.8,3.8,8.4,2,6,11.4,46,61,1015.2,1016.9,"W","W","WSW","Yes","No","spring","2","3"
"440",26,4,11,9.2,18.7,9.5,11.6,18.5,2.6,6.8,7,3,1,91,43,1023.6,1020.3,"WSW","SE","W","No","No","spring","4","1"
"441",39,11,20,10,19.5,9.5,13.8,18.5,2.8,5.7,7,4,0.2,70,56,1017.6,1014.6,"WNW","N","WNW","No","Yes","spring","1","3"
"442",37,15,19,13.4,17.2,3.8,15.6,15.2,4.6,3,6,6,5.4,71,58,1011.9,1010.5,"W","SW","SW","Yes","Yes","spring","1","3"
"443",31,7,15,6.4,18.9,12.5,14.1,17.9,2.4,7.7,2,5,1.4,70,51,1018.7,1018.5,"WSW","NNE","WSW","Yes","No","spring","4","1"
"444",50,11,20,11,19.5,8.5,14.7,18.5,1.8,4.2,6,5,0.4,69,49,1018.5,1014.5,"WNW","N","NW","No","Yes","spring","2","3"
"445",63,15,24,12.3,17.6,5.3,14.6,16.7,4.6,8.1,7,4,6.6,59,35,1017.1,1018.5,"WSW","W","WSW","Yes","Yes","spring","2","3"
"446",26,11,17,10.3,17.6,7.3,13.8,15.1,3.2,2.6,5,7,1.6,80,75,1020.5,1018.1,"W","NE","W","Yes","Yes","spring","1","3"
"447",50,11,22,10.6,18.6,8,13.8,16.7,1.6,5.4,6,7,2.6,84,70,1013.4,1009.6,"NW","N","NW","Yes","Yes","spring","1","3"
"448",72,15,24,12.7,17.8,5.1,15,13.5,3.6,5,8,6,2.6,71,72,1009.7,1011.7,"WSW","W","WSW","Yes","Yes","spring","1","3"
"449",31,2,15,5.7,17.9,12.2,13.1,17.6,2.8,8.5,5,3,2,67,49,1023,1022.2,"W","NE","W","Yes","No","spring","4","1"
"450",33,15,13,13.1,20.4,7.3,17.3,18.5,2.6,6.4,6,5,0.4,80,65,1022.1,1020.9,"WSW","SW","W","No","No","spring","1","3"
"451",46,20,24,13.8,18.9,5.1,17.1,15.7,3.8,7.2,7,8,0.2,57,63,1021.6,1021.5,"SW","WSW","SW","No","No","spring","2","3"
"452",33,19,9,4.3,18.5,14.2,12.5,18.2,3.6,10.3,2,1,0,49,36,1029.3,1026.6,"SE","SSE","ESE","No","No","spring","4","2"
"453",33,17,13,7.6,20.7,13.1,13.6,20,6.2,11.1,1,0,0,45,33,1029.7,1024.6,"NE","ENE","ENE","No","No","spring","3","2"
"454",31,13,13,6.2,26,19.8,18.8,24.5,4.2,10.8,2,1,0,30,28,1020.4,1014.8,"NW","NNE","W","No","Yes","spring","3","2"
"455",39,19,22,12.7,16.9,4.2,14.2,15.5,4.4,0.9,7,7,1.8,72,50,1013.4,1011.4,"SW","SSW","SSW","Yes","Yes","spring","1","3"
"456",37,11,15,8.9,13.9,5,10.3,13,3.4,2.7,8,6,2.4,84,64,1008.5,1007.7,"SW","NNE","WSW","Yes","Yes","spring","1","3"
"457",35,13,15,6.5,16.6,10.1,11.4,16.4,2.4,11.1,1,2,5.6,64,42,1019.1,1018.2,"SW","S","SW","Yes","No","spring","4","2"
"458",28,11,17,4.3,19.6,15.3,14.3,18.4,4.2,11.3,1,1,0,56,42,1023,1020.8,"SSW","NE","WSW","No","No","spring","4","2"
"459",31,2,13,6.5,20.7,14.2,15.9,19.4,3.2,10.8,1,3,0,65,52,1021.2,1019.4,"WSW","NNE","W","No","No","spring","4","1"
"460",28,17,11,13.2,19.6,6.4,15.7,19.4,4.2,11,4,5,1,60,42,1023.5,1022.1,"S","S","SW","No","No","spring","4","2"
"461",35,7,19,8.9,19.4,10.5,13.9,18,5.2,8.2,7,8,0,63,55,1024.8,1022.6,"SW","ENE","SSW","No","No","spring","4","1"
"462",39,9,19,11.2,23.2,12,16.8,21.5,4.4,11.2,1,1,0,50,49,1021.3,1017.5,"SW","ESE","SW","No","No","spring","2","2"
"463",35,9,19,10.7,22.7,12,16.5,21.6,5.8,10.9,1,2,0,66,53,1018.9,1016.6,"SW","ESE","WSW","No","No","spring","2","2"
"464",35,13,15,11.8,22.2,10.4,18.1,21.1,4.6,8.8,5,7,0,64,54,1018.3,1015.9,"SSE","S","SSE","No","No","spring","2","3"
"465",30,11,15,11.7,23,11.3,18,22,4.2,10.9,1,1,0,62,51,1015.8,1013.4,"SW","E","WSW","No","No","spring","2","2"
"466",30,4,19,9.7,22.4,12.7,17.3,20.8,4.6,8.9,7,1,0,75,52,1013.9,1012,"SSW","NE","SW","No","No","spring","4","2"
"467",41,17,9,14.6,20.8,6.2,18.3,15.7,4.6,5.2,4,7,0,55,93,1015,1015.8,"SW","WSW","WSW","No","Yes","spring","1","3"
"468",41,13,22,10.8,17.5,6.7,12.9,15.4,5.2,7.8,7,6,3.4,66,46,1023.9,1023.5,"SSW","SW","SW","Yes","No","spring","4","3"
"469",35,7,20,8.7,18.5,9.8,14.9,17,4.4,7.4,7,6,0.2,64,57,1025,1023.6,"SW","SSW","SW","No","No","spring","4","1"
"470",41,11,22,13.1,19.2,6.1,15.4,17.7,4.2,8.5,7,1,0,64,50,1025.6,1022.9,"SSW","S","WSW","No","No","spring","2","2"
"471",31,15,17,9.8,23,13.2,15.9,21.2,4.8,11.5,1,0,0,58,46,1025.1,1021.5,"SSW","SE","SSW","No","No","spring","2","2"
"472",33,17,15,12.8,27.4,14.6,18.7,26.8,5.8,12,1,1,0,48,23,1024.5,1020.9,"ENE","E","SSE","No","No","spring","3","2"
"473",37,15,11,13.1,31.7,18.6,20.7,31.2,8,12.2,0,0,0,39,21,1023.4,1019,"E","ESE","E","No","No","spring","3","2"
"474",41,24,13,19,36.9,17.9,26.5,36.5,11.2,12.2,0,0,0,18,12,1018.3,1014.1,"NE","NE","NNE","No","No","spring","3","4"
"475",37,19,11,17.2,24.9,7.7,21.5,23.5,7.2,11.6,2,1,0,69,58,1016.5,1015.6,"NW","NW","W","No","No","spring","2","2"
"476",33,11,19,16.4,21.2,4.8,18,20.4,6.4,5.8,7,4,0,64,46,1020,1019.2,"SW","S","SW","No","No","spring","2","3"
"477",43,15,28,10.8,21.3,10.5,16.6,19.3,5,12,2,1,0,55,47,1022.9,1019.1,"SW","SE","SW","No","No","spring","2","2"
"478",39,15,20,12.5,24.3,11.8,18.3,22.4,5.2,12,0,1,0,45,48,1017.7,1014.8,"SSW","E","WSW","No","No","spring","2","2"
"479",33,9,15,12.3,23.5,11.2,16.8,22.6,7,11.3,1,4,0,63,54,1017.3,1015.2,"SW","S","SW","No","No","spring","2","2"
"480",39,15,13,12.8,27.5,14.7,18.4,27.1,6,11.4,2,1,0,60,37,1018.1,1014.9,"SE","SE","SE","No","No","spring","2","2"
"481",48,22,13,14.1,21.3,7.2,17.2,20.4,8.2,1.2,7,7,0,55,47,1019.3,1017.2,"E","E","ESE","No","No","spring","2","3"
"482",48,26,13,15.1,32.5,17.4,21.2,31.4,4.8,12.1,1,3,0.2,45,27,1018.6,1014.7,"ENE","ENE","SE","No","No","spring","3","4"
"483",39,9,17,17.6,23.8,6.2,22.9,21.8,6.8,0.4,8,7,0.2,61,75,1016.1,1015.5,"NNE","N","NNE","No","Yes","spring","1","3"
"484",30,11,13,15,26.6,11.6,22.7,24.9,0.4,9.2,5,5,1.2,68,59,1012.1,1009.3,"NW","NNW","WNW","Yes","No","spring","2","3"
"485",65,19,24,16.1,21.1,5,20.5,19.7,4.4,5.7,5,4,0,50,45,1010.2,1011.5,"WNW","NW","WNW","No","No","spring","2","3"
"486",35,13,19,10,20.1,10.1,16.5,19.5,4.6,9.3,7,6,0.6,60,52,1020.1,1018.5,"SW","S","SW","No","No","spring","2","3"
"487",44,9,30,8.9,25.7,16.8,18.8,21,5,11.2,7,6,0,59,58,1016.4,1012.8,"SSW","E","SSW","No","No","spring","2","3"
"488",50,19,30,13.1,21.7,8.6,18.2,20,6.6,11.6,1,1,0,53,49,1019.1,1017.7,"SW","S","SW","No","No","spring","2","2"
"489",43,19,19,10.4,24.6,14.2,15.7,23.9,9.4,12.7,3,0,0,31,17,1025.6,1021.7,"SE","ESE","ESE","No","No","spring","3","2"
"490",37,19,11,10.6,26.4,15.8,16.8,25.6,8.4,12.7,0,1,0,42,23,1024.4,1020.9,"ENE","E","ESE","No","No","spring","3","2"
"491",37,17,9,11.4,31.1,19.7,20,30.2,9.4,12.7,1,1,0,38,17,1022.7,1018.3,"ENE","E","ENE","No","No","spring","3","4"
"492",33,17,7,15.9,34.2,18.3,24.4,33.9,9,7.3,6,6,0,29,13,1018.5,1014.5,"ENE","NE","ESE","No","No","spring","3","4"
"493",46,9,11,17.8,30.6,12.8,24.5,29.4,8.8,6.9,7,5,0,46,36,1013.1,1009.5,"SSW","N","SSW","No","No","spring","3","4"
"494",37,11,17,17.7,27.2,9.5,24.3,23.1,6.4,8.8,7,7,0,59,64,1006.6,1006.4,"WNW","NW","W","No","No","spring","2","3"
"495",37,11,15,14.5,23.4,8.9,21.2,21,5.8,8.1,7,7,0,55,56,1012,1013.3,"WNW","NW","W","No","No","spring","2","3"
"496",33,6,15,12.1,23.1,11,20,21.9,6,11.3,3,1,0,59,41,1020.4,1019.2,"SSW","SSW","WSW","No","No","spring","2","2"
"497",30,11,17,11.1,29.6,18.5,21.6,27.4,8.2,10.3,7,7,0,53,42,1018.3,1013.6,"SSE","ESE","WSW","No","No","spring","2","4"
"498",31,2,17,17.4,29.9,12.5,26.7,26.6,6.4,10.7,6,4,0,49,42,1008,1007.6,"W","WSW","WSW","No","No","spring","2","4"
"499",22,7,13,14.8,31.8,17,20.2,30.5,7,8.5,7,3,0,73,41,1012.3,1009.7,"WSW","NNE","WSW","No","No","spring","4","4"
"500",33,11,11,20.2,30.1,9.9,21.7,28.6,5.8,3.6,8,7,0,76,54,1013.5,1008.3,"NE","S","ENE","No","Yes","spring","2","3"
"501",39,15,15,18.9,24.9,6,22.6,23.9,4.6,10.4,3,3,3.4,68,54,1013,1012.1,"WNW","WNW","WNW","Yes","No","spring","2","3"
"502",33,19,13,14.7,23.7,9,21.2,22.9,7.4,11.4,5,2,0,51,46,1015.9,1014.8,"NW","NW","W","No","No","spring","2","2"
"503",33,6,19,11.6,26.6,15,21.5,24.2,6.2,10.9,1,1,0,55,47,1014.1,1010.8,"SW","WNW","SW","No","No","spring","2","2"
"504",35,17,19,17.9,23.5,5.6,20.5,21,8,8.5,5,7,0,64,55,1012.4,1011,"WSW","WSW","WSW","No","No","spring","2","3"
"505",37,11,17,13.7,22.6,8.9,21,22.1,8.2,10,6,6,0,50,55,1009.8,1007.3,"WSW","WSW","WNW","No","Yes","spring","2","3"
"506",67,24,19,15.6,21.7,6.1,20.7,16.6,5.2,3.3,7,8,11.8,65,86,1001.2,1000,"NW","NW","WSW","Yes","Yes","spring","1","3"
"507",56,15,31,13.6,20.2,6.6,15.3,19.3,3,8.2,6,3,22.4,80,53,1007.2,1009,"SW","S","SSW","Yes","No","spring","1","3"
"508",33,7,17,12.4,20.8,8.4,16.6,20,6.2,7.7,7,6,0.6,61,47,1019.9,1018.4,"SSW","SSW","SSW","No","No","spring","2","3"
"509",41,9,24,11.8,21.6,9.8,17.1,19.7,5,11.6,1,1,0,53,50,1020.8,1019,"SSW","SE","SSW","No","No","spring","2","2"
"510",41,13,22,11.4,26.9,15.5,19.4,22.9,6.8,13.1,1,1,0,59,51,1023.5,1021.3,"WSW","ESE","SSW","No","No","spring","2","2"
"511",31,19,17,11.9,33.6,21.7,26.9,32,7.6,13.2,0,0,0,25,17,1022.8,1020.1,"SW","NE","WSW","No","No","spring","3","4"
"512",31,17,17,13,35.8,22.8,30,32.2,9.2,13.2,0,0,0,13,12,1019.2,1015.9,"NNE","N","W","No","No","spring","3","4"
"513",44,17,24,15.7,23,7.3,21.2,21.2,10.4,12.2,3,2,0,56,48,1015.9,1014.4,"SSW","SW","SW","No","No","spring","2","2"
"514",44,17,24,11.8,20.3,8.5,17.3,19.7,9.2,13,3,2,0,42,37,1019.3,1018,"SW","S","SW","No","No","spring","2","2"
"515",39,9,20,8.6,21.7,13.1,16.1,20,8.2,13.1,7,3,0,47,46,1022.1,1019.5,"SW","ESE","SSW","No","No","spring","2","2"
"516",33,15,11,11.9,31.5,19.6,20.4,30.7,7.2,13.1,0,1,0,40,16,1019.8,1015,"E","ENE","E","No","No","spring","3","4"
"517",39,6,22,13.6,28.7,15.1,23.1,23.8,8,12.7,1,0,0,49,53,1012.6,1012.9,"S","SE","SSW","No","No","spring","2","4"
"518",31,9,17,12.5,25.6,13.1,20.9,24.6,7.8,12.6,0,0,0,57,38,1015.4,1013.2,"SW","SSW","SW","No","No","spring","2","2"
"519",35,19,19,16.6,24,7.4,21.8,22.7,6.2,12.4,1,2,0,44,48,1015.4,1015.3,"WSW","S","SW","No","No","summer","2","2"
"520",46,19,28,13.2,22.6,9.4,18.6,21.4,9.2,13.2,1,0,0,44,40,1021.7,1019.6,"SSW","SSE","SW","No","No","summer","2","2"
"521",41,15,28,14.1,27.9,13.8,20.9,23.7,8.6,13.2,0,1,0,46,47,1022.3,1019,"SW","E","SSW","No","No","summer","2","2"
"522",35,15,19,15.4,34.5,19.1,23.4,32.3,9,13.1,4,5,0,40,27,1018.7,1014.4,"SW","E","SW","No","No","summer","3","4"
"523",30,7,19,20.4,36.9,16.5,29.4,33.4,11.2,13.1,1,2,0,35,23,1013.7,1012.1,"WSW","E","WSW","No","No","summer","3","4"
"524",46,9,28,18.8,29.5,10.7,24.7,25.4,10.6,10.5,1,6,0,48,52,1014.6,1012.9,"SW","S","SSW","No","No","summer","2","4"
"525",43,17,13,17.9,28.9,11,21.6,27.8,9.4,11.2,6,1,0,52,31,1018.4,1016.4,"SE","ESE","SE","No","No","summer","3","4"
"526",44,11,22,13.3,25.1,11.8,19.6,23.8,10,12.7,5,5,0,44,39,1020.8,1016.8,"SW","E","SSW","No","No","summer","2","2"
"527",43,9,11,14.7,29.4,14.7,20.2,29.1,9.6,12.7,1,0,0,52,15,1019.8,1016.8,"SW","SSE","SE","No","No","summer","3","4"
"528",35,13,22,13.7,26.5,12.8,19.3,24.3,9.8,12.7,2,4,0,41,41,1023.8,1020.6,"WSW","E","SW","No","No","summer","2","2"
"529",43,15,20,15,31.8,16.8,22.6,29.5,9.2,13.4,1,3,0,37,26,1021.3,1017.5,"SSW","E","SSW","No","No","summer","3","4"
"530",35,19,9,14.6,37,22.4,28.2,36.3,9.6,13.2,1,3,0,18,9,1016.7,1012.2,"NNE","NE","NNE","No","No","summer","3","4"
"531",35,19,20,15.6,39.2,23.6,32.3,34.7,11.8,13.5,2,2,0,15,12,1011.1,1009.3,"NE","NE","SW","No","No","summer","3","4"
"532",35,2,17,15.4,28.5,13.1,27,28,10.8,12.8,4,2,0,45,37,1008.7,1009.5,"SW","NNE","WSW","No","No","summer","3","4"
"533",48,9,28,14.8,25.7,10.9,19,23.1,9.4,8.7,3,5,0,49,53,1014.1,1012.2,"WSW","SE","SW","No","No","summer","2","3"
"534",52,11,28,14.8,24.1,9.3,19,21.5,8.8,10.1,0,1,0,50,40,1017.6,1016.5,"SW","SSE","SSW","No","No","summer","2","2"
"535",41,17,15,13.7,28.9,15.2,18.9,27.7,8.8,13.3,0,0,0,42,18,1023.5,1019.1,"ESE","ESE","SE","No","No","summer","3","2"
"536",37,17,13,15.5,34.1,18.6,23.4,33.7,11.4,12.7,4,1,0,37,16,1019.1,1014.7,"ENE","ENE","S","No","No","summer","3","4"
"537",33,11,15,20.8,37.1,16.3,28.5,35.4,10.2,11.9,2,3,0,31,25,1012.7,1010.6,"SW","ENE","W","No","No","summer","3","4"
"538",31,4,19,20.9,35.5,14.6,30.2,32,11,13.1,1,1,0,44,37,1011.1,1009.1,"SW","ENE","SW","No","No","summer","3","4"
"539",44,9,22,21.4,32.3,10.9,25.5,30.1,8.6,13.2,1,2,0,48,41,1009.5,1006.4,"SSW","SSE","SW","No","No","summer","2","4"
"540",44,11,20,18.7,31.3,12.6,24.5,27,12.8,11.7,0,7,0,48,45,1006.2,1003.4,"SSW","E","SW","No","No","summer","2","4"
"541",48,20,26,15.6,23.9,8.3,20.1,23.3,11.6,12.5,1,0,0,43,48,1012.2,1011.9,"S","SSW","SW","No","No","summer","2","4"
"542",39,11,24,15.1,29.1,14,21.2,25,8.4,13,0,0,0,43,41,1019,1016.3,"SW","E","SSW","No","No","summer","2","2"
"543",30,7,19,13.6,35.1,21.5,24.6,32.6,9.6,10.4,7,7,0,41,16,1016,1012.4,"SSE","ESE","WSW","No","No","summer","3","4"
"544",41,11,22,16.1,34.1,18,27.8,30.7,9.2,11.9,3,1,0,34,27,1012.5,1011,"SSW","SSW","SSW","No","No","summer","3","4"
"545",35,4,17,15.9,31.9,16,25.2,31.1,11.2,13.2,0,0,0,41,35,1016.2,1013.3,"SSW","ESE","WSW","No","No","summer","3","4"
"546",39,13,20,18.6,39.6,21,28.5,37.1,11.4,9.7,1,5,0,33,15,1012,1009,"WSW","ENE","WSW","No","No","summer","3","4"
"547",43,6,9,23.6,39.4,15.8,30.9,33,10.6,4.1,7,7,0,39,24,1002.8,1001.6,"SW","ENE","WNW","No","No","summer","3","4"
"548",48,24,19,17.8,24,6.2,20.2,23.4,10.4,12.9,4,3,0,54,52,1013.5,1013.4,"WSW","SW","SSW","No","No","summer","2","4"
"549",44,13,19,15.2,26.6,11.4,20.6,24.2,11.2,12.1,0,0,0,45,47,1016.3,1013.5,"SSW","E","SW","No","No","summer","2","4"
"550",39,13,19,14,28.1,14.1,20.7,27.1,8.2,13.1,0,0,0,47,40,1017.6,1015.8,"SSW","SSE","SW","No","No","summer","2","2"
"551",31,15,9,17,36.5,19.5,24.8,36.3,9,13.5,0,0,0,39,17,1018.1,1014.2,"E","E","E","No","No","summer","3","4"
"552",37,22,19,20.8,39.9,19.1,31.2,35.2,12.8,13,0,0,0,15,22,1012.2,1009.1,"S","NE","SSW","No","No","summer","3","4"
"553",44,17,15,20.9,36.6,15.7,25.5,36.4,14,12.5,2,6,0,39,20,1009.4,1005.3,"SSE","SE","ESE","No","No","summer","3","4"
"554",39,17,15,18.8,37.3,18.5,25.2,36.6,12.4,12.8,1,1,0,45,24,1007.6,1004.2,"E","E","SSW","No","No","summer","3","4"
"555",37,7,17,22.1,33,10.9,27.6,27.3,13.6,12.7,5,7,0,45,62,1003.7,1005.6,"ESE","NNE","WNW","No","No","summer","2","4"
"556",43,13,24,17,27.4,10.4,21.9,25.2,7.2,13.1,4,1,0,60,59,1011.2,1009.2,"SSW","SSE","SW","No","No","summer","2","4"
"557",37,9,20,15.9,31.4,15.5,24.6,27.6,8,13.2,1,2,0,51,50,1011.5,1008.5,"SW","SE","SSW","No","No","summer","2","4"
"558",43,9,22,19.7,31.4,11.7,27,27.4,12.2,13.2,1,0,0,39,42,1006.6,1006.4,"SSW","SE","SW","No","No","summer","2","4"
"559",48,11,28,16.3,25.5,9.2,22.7,24,9.2,11.8,7,2,0,61,48,1011.1,1009.7,"SW","SSW","SSW","No","No","summer","2","4"
"560",44,15,24,14.4,23.9,9.5,20.6,23.2,9,12.3,1,2,0,44,45,1016.1,1014,"SSW","S","SSW","No","No","summer","2","2"
"561",39,15,24,15.1,28.7,13.6,20.7,26.3,9.6,13.2,0,0,0,44,36,1018.4,1014.4,"SSW","SE","SSW","No","No","summer","3","4"
"562",39,11,24,14.5,34.2,19.7,25.8,32.3,9.8,13.1,0,0,0,35,20,1014.5,1013.3,"SSW","ENE","SSW","No","No","summer","3","4"
"563",33,7,22,16.7,36.9,20.2,29,32.4,11.8,13.1,0,1,0,32,24,1012.3,1010.1,"WSW","ENE","WSW","No","No","summer","3","4"
"564",39,15,19,19.1,33.8,14.7,23.1,30.9,12,13.2,0,0,0,50,35,1016.5,1014.2,"ESE","SSE","SSW","No","No","summer","3","4"
"565",43,17,13,15.9,35.7,19.8,22.5,34.8,10,13.3,0,0,0,37,11,1019,1014.4,"E","E","ESE","No","No","summer","3","4"
