"","ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"397",87597,2010-01-01,2010,"enero",1,"Cairns",23.4,30.6,121.4,8.8,3.3,"NE",26,"SSE","ESE",9,11,92,60,1011.4,1007.1,8,7,24,29.8,"Yes","Yes"
"398",87598,2010-01-02,2010,"enero",2,"Cairns",23.9,31.1,19.4,4.8,4.1,"S",31,"SE","NE",19,17,90,71,1011,1007.4,8,6,25.6,30.5,"Yes","Yes"
"399",87599,2010-01-03,2010,"enero",3,"Cairns",24.5,31.6,19.2,5.6,8.9,"NE",31,"SE","ENE",13,24,91,63,1010.5,1007.2,7,1,26.4,30.4,"Yes","Yes"
"400",87600,2010-01-04,2010,"enero",4,"Cairns",23.9,32.2,1.6,7.4,9.6,"NE",37,"S","ENE",11,22,70,60,1009.6,1007.6,5,5,28.6,31.3,"Yes","No"
"401",87601,2010-01-05,2010,"enero",5,"Cairns",24.5,32.1,0,5.8,9.4,"NE",30,"SSE","NE",13,24,69,60,1010.8,1007.9,6,5,29.4,31.9,"No","No"
"402",87602,2010-01-06,2010,"enero",6,"Cairns",24.4,31.2,0.4,7.2,4.1,"NE",30,"S","NE",13,15,80,65,1010.7,1008.3,7,6,27.3,29.8,"No","No"
"403",87603,2010-01-07,2010,"enero",7,"Cairns",24,31.8,0,4.6,8.8,"NE",33,"SE","NE",13,24,70,72,1009.1,1005.6,6,6,29,30.4,"No","No"
"404",87604,2010-01-08,2010,"enero",8,"Cairns",24.7,32.3,0,6,7.3,"ESE",28,"S","WNW",9,7,68,67,1009.1,1006.3,7,6,29,29.9,"No","Yes"
"405",87605,2010-01-09,2010,"enero",9,"Cairns",25,30.5,5,5.8,6.1,"SSE",43,"S","ESE",17,22,85,81,1009.5,1006.8,7,7,27,28.2,"Yes","Yes"
"406",87606,2010-01-10,2010,"enero",10,"Cairns",23.1,30.5,75.8,6,5.7,"SE",56,"SSE","SE",22,30,81,75,1009.7,1007.6,6,5,27.1,28.5,"Yes","Yes"
"407",87607,2010-01-11,2010,"enero",11,"Cairns",23.3,31,27.4,6.6,8.4,"SE",48,"SSE","SE",17,30,85,59,1009.5,1007.1,6,2,25.5,30.1,"Yes","Yes"
"408",87608,2010-01-12,2010,"enero",12,"Cairns",24.1,31.8,2.6,9.4,10.4,"SE",50,"SSE","SE",20,28,76,69,1008.9,1007.1,3,5,28.4,29.6,"Yes","Yes"
"409",87609,2010-01-13,2010,"enero",13,"Cairns",23.7,31.8,2.6,5.4,5.5,"SE",46,"SSE","ESE",17,28,67,57,1010.8,1008.1,7,7,27.8,30.5,"Yes","No"
"410",87610,2010-01-14,2010,"enero",14,"Cairns",22.9,32.8,0,6.4,10.4,"SE",37,"SSE","ESE",17,26,64,45,1010.8,1007.2,2,1,28.6,32.3,"No","No"
"411",87611,2010-01-15,2010,"enero",15,"Cairns",23.7,33,0,8.6,10.8,"SE",35,"SSE","ESE",17,28,64,52,1009.2,1006.4,3,6,28.3,32,"No","No"
"412",87612,2010-01-16,2010,"enero",16,"Cairns",24.3,33.2,0,8,4.8,"ESE",33,"SE","S",11,15,67,72,1008.2,1005.3,6,7,29.7,29.5,"No","No"
"413",87613,2010-01-17,2010,"enero",17,"Cairns",25.9,32.1,0.6,5.8,4.5,"NNE",28,"SSE","NNE",9,15,71,75,1007.9,1005.2,7,5,29.2,29.8,"No","Yes"
"414",87614,2010-01-18,2010,"enero",18,"Cairns",23.6,32.6,1.8,5.8,6.8,"N",28,"Calm","N",0,17,65,66,1006.6,1004.3,7,5,29.2,30.8,"Yes","No"
"415",87615,2010-01-19,2010,"enero",19,"Cairns",25.4,30.5,0,6,1.3,"S",33,"SSE","Calm",13,0,76,84,1006.5,1005.2,7,8,29.1,27.7,"No","Yes"
"416",87616,2010-01-20,2010,"enero",20,"Cairns",22.4,30.6,5.2,2.6,0.1,"S",39,"E","SSE",11,19,83,65,1007.4,1004.4,7,8,25,29.8,"Yes","Yes"
"417",87617,2010-01-21,2010,"enero",21,"Cairns",24.4,31.4,6.4,5,0,"SE",56,"S","SE",17,33,81,59,1007.9,1004.5,8,8,27.6,31.2,"Yes","Yes"
"418",87618,2010-01-22,2010,"enero",22,"Cairns",23.3,27.5,27.8,7.6,0.1,"SSE",46,"S","SSE",19,26,91,96,1006.7,1005.1,8,8,25,25.6,"Yes","Yes"
"419",87619,2010-01-23,2010,"enero",23,"Cairns",24.4,31,91.6,7,0,"SSE",48,"SSE","SE",26,22,96,71,1006.7,1003.5,8,8,25.2,29.6,"Yes","Yes"
"420",87620,2010-01-24,2010,"enero",24,"Cairns",24.4,29.4,46.2,5.6,1.5,"SE",65,"SSE","SSE",28,37,84,90,1001.3,998,8,8,27.8,26.4,"Yes","Yes"
"421",87621,2010-01-25,2010,"enero",25,"Cairns",24.7,29.6,20.4,3.6,0,"NNW",37,"NNW","N",7,20,86,78,1004,1003.1,7,7,27.3,28.7,"Yes","Yes"
"422",87622,2010-01-26,2010,"enero",26,"Cairns",24.8,29.1,21.8,4.4,0.7,"N",37,"N","SE",13,13,98,86,1006.4,1003.6,8,7,25.1,27.7,"Yes","Yes"
"423",87623,2010-01-27,2010,"enero",27,"Cairns",24.8,30.6,83.4,5,0.8,"SSE",30,"Calm","NNE",0,13,93,79,1007.8,1004.6,7,7,26.2,28.6,"Yes","Yes"
"424",87624,2010-01-28,2010,"enero",28,"Cairns",25,30.5,3,1.8,3.1,"S",33,"SSE","N",13,17,89,81,1008.1,1004.2,8,7,25.5,27.9,"Yes","Yes"
"425",87625,2010-01-29,2010,"enero",29,"Cairns",24.3,27.9,1.4,4.8,0,"SSE",28,"Calm","SE",0,7,93,91,1007.1,1004.4,8,8,25.9,26.7,"Yes","Yes"
"426",87626,2010-01-30,2010,"enero",30,"Cairns",24.3,29.1,82.6,4.4,0.2,"NNW",52,"N","NNW",19,24,87,92,1002.9,999.4,8,8,27.9,27.4,"Yes","Yes"
"427",87627,2010-01-31,2010,"enero",31,"Cairns",25.1,34.4,29,5,7.9,"WNW",61,"NNW","WNW",17,19,78,51,1001.3,998.2,7,7,28.7,33.4,"Yes","No"
"428",87628,2010-02-01,2010,"febrero",1,"Cairns",24.3,33.5,0.6,6.6,6.6,"WNW",41,"WNW","SSW",11,4,64,47,1001.9,998.3,6,6,28.3,33,"No","No"
"429",87629,2010-02-02,2010,"febrero",2,"Cairns",24.3,35.4,0,4,10.5,"WSW",59,"N","N",7,24,64,69,1002.8,999.2,1,2,29.1,30.8,"No","No"
"430",87630,2010-02-03,2010,"febrero",3,"Cairns",25.8,34.4,0,7.2,9.9,"N",33,"W","N",11,22,59,65,1005.6,1002.2,5,4,31.1,32,"No","No"
"431",87631,2010-02-04,2010,"febrero",4,"Cairns",24.6,36.9,0,6.2,10.4,"W",28,"WSW","NNE",9,17,52,65,1008,1005,7,3,31.4,32.3,"No","No"
"432",87632,2010-02-05,2010,"febrero",5,"Cairns",24.4,36.4,0,7.4,10.7,"NE",41,"NW","ENE",9,22,59,59,1008.5,1005.4,1,2,31.5,33.6,"No","Yes"
"433",87633,2010-02-06,2010,"febrero",6,"Cairns",24.1,31.6,54.2,10.2,4.6,"N",19,"NE","N",4,11,79,75,1009.5,1006.5,7,5,27.7,29.7,"Yes","No"
"434",87634,2010-02-07,2010,"febrero",7,"Cairns",26.3,33.3,0,3.8,10.7,"NE",31,"S","E",7,22,71,60,1010.3,1007.7,1,4,30.3,32.7,"No","Yes"
"435",87635,2010-02-08,2010,"febrero",8,"Cairns",24.5,31,2.6,7.4,3,"S",30,"SSE","ESE",6,13,83,67,1011.9,1009,7,7,27.1,30.7,"Yes","No"
"436",87636,2010-02-09,2010,"febrero",9,"Cairns",23.6,32.1,0,4,7.2,"ENE",30,"SSE","NE",11,20,67,68,1012,1010.4,2,3,29.5,31.3,"No","No"
"437",87637,2010-02-10,2010,"febrero",10,"Cairns",23.5,32.5,0.6,4.4,7.4,"ENE",33,"SE","ENE",13,19,68,65,1012.5,1009.2,2,8,29.7,30.4,"No","No"
"438",87638,2010-02-11,2010,"febrero",11,"Cairns",24.7,32.6,0,5.2,7.1,"ENE",31,"SSE","NE",17,20,74,58,1012,1008.9,3,4,28,31.3,"No","Yes"
"439",87639,2010-02-12,2010,"febrero",12,"Cairns",23.6,33.3,1.8,7.8,8.3,"ESE",35,"SSE","ESE",15,20,76,56,1011.5,1006.9,5,2,27.8,32.1,"Yes","No"
"440",87640,2010-02-13,2010,"febrero",13,"Cairns",24.1,32.8,0,6,8.4,"SE",33,"SSE","SSE",17,17,66,64,1009.5,1006.6,1,2,29.3,32,"No","No"
"441",87641,2010-02-14,2010,"febrero",14,"Cairns",24,31.4,0.2,4.8,7.3,"SE",33,"W","N",4,17,69,73,1009.6,1006.6,3,7,29.5,29.4,"No","No"
"442",87642,2010-02-15,2010,"febrero",15,"Cairns",24.3,31.9,0,6.6,7.8,"NNE",26,"SW","N",4,15,70,71,1009.4,1006.6,4,7,28.7,30.3,"No","No"
"443",87643,2010-02-16,2010,"febrero",16,"Cairns",25.4,32.6,0,6.8,8.7,"N",28,"Calm","N",0,17,76,74,1009.7,1006.7,7,7,29.3,30.1,"No","Yes"
"444",87644,2010-02-17,2010,"febrero",17,"Cairns",24.8,31.4,2.8,5.2,8.3,"NW",33,"N","NNE",9,15,75,72,1009.1,1006.6,7,3,28.9,30.2,"Yes","Yes"
"445",87645,2010-02-18,2010,"febrero",18,"Cairns",23.4,31,40.6,6.6,2.9,"NNE",20,"SSE","NE",13,13,85,76,1009.9,1007.2,7,7,27.5,30.1,"Yes","Yes"
"446",87646,2010-02-19,2010,"febrero",19,"Cairns",23.9,30.8,11.8,3.8,1.4,"W",22,"WSW","N",7,9,85,74,1010.5,1007.9,7,7,26.4,29.5,"Yes","Yes"
"447",87647,2010-02-20,2010,"febrero",20,"Cairns",25.3,29.7,1.2,3.4,0.8,"SE",37,"SSE","SSE",20,20,83,95,1010.7,1009,7,8,26.7,25.3,"Yes","Yes"
"448",87648,2010-02-21,2010,"febrero",21,"Cairns",23.5,31.4,29,5,7.6,"SE",43,"SSE","ESE",19,24,70,63,1012,1009.1,6,7,28.4,29.8,"Yes","Yes"
"449",87649,2010-02-22,2010,"febrero",22,"Cairns",24.1,30,6,6.4,1.5,"S",35,"S","SSE",19,19,83,94,1013,1011.3,7,8,26.6,25,"Yes","Yes"
"450",87650,2010-02-23,2010,"febrero",23,"Cairns",24.2,28.5,71.8,7.8,1.1,"S",31,"SSE","NE",9,4,83,91,1012.8,1010.3,7,7,27.3,26.1,"Yes","Yes"
"451",87651,2010-02-24,2010,"febrero",24,"Cairns",24.3,31.4,26.6,3.2,7.9,"SSE",30,"SSE","NE",17,19,84,65,1012.5,1009.7,5,6,27.2,30.8,"Yes","No"
"452",87652,2010-02-25,2010,"febrero",25,"Cairns",24.1,32.6,0,6.2,10.4,"ESE",39,"S","ESE",11,22,72,56,1012.4,1009.1,6,2,28.7,32.1,"No","Yes"
"453",87653,2010-02-26,2010,"febrero",26,"Cairns",25,30.8,3.2,6.2,2.3,"NNE",37,"S","E",20,15,79,68,1010.8,1008.6,7,6,27.3,30.4,"Yes","Yes"
"454",87654,2010-02-27,2010,"febrero",27,"Cairns",24.3,31.8,37.4,4.8,8.8,"E",30,"SE","NE",11,15,72,65,1011.1,1008.3,6,7,29.1,30.9,"Yes","No"
"455",87655,2010-02-28,2010,"febrero",28,"Cairns",24.7,31.3,0.4,6.2,4.6,"NE",22,"SSE","Calm",9,0,74,93,1011.6,1008.9,3,7,29.2,26.8,"No","Yes"
"456",87656,2010-03-01,2010,"marzo",1,"Cairns",24.7,31.3,7.2,2.6,8.9,"N",35,"WNW","N",4,17,72,73,1010.2,1005.4,6,7,29.9,30.2,"Yes","Yes"
"457",87657,2010-03-02,2010,"marzo",2,"Cairns",25.9,32.1,9.6,6.6,0.7,"NW",39,"NNW","N",19,11,71,78,1005.1,1002,7,8,29.5,30.5,"Yes","No"
"458",87658,2010-03-03,2010,"marzo",3,"Cairns",26.7,34.4,0.4,4.8,8.8,"W",31,"W","WNW",17,7,65,53,1005.3,1002.3,7,7,30.6,33.6,"No","No"
"459",87659,2010-03-04,2010,"marzo",4,"Cairns",24.9,34.7,0,5.4,10.7,"N",35,"W","N",19,24,62,59,1007.2,1004.4,7,4,30.3,33.2,"No","No"
"460",87660,2010-03-05,2010,"marzo",5,"Cairns",26.4,33.8,0,7.4,10.7,"NE",30,"SE","ENE",11,17,57,58,1009.7,1006.7,2,1,30.8,31.7,"No","No"
"461",87661,2010-03-06,2010,"marzo",6,"Cairns",23.8,34,0,6,11.2,"ENE",28,"SE","NE",9,19,61,56,1010,1007,1,1,30,32.9,"No","No"
"462",87662,2010-03-07,2010,"marzo",7,"Cairns",22.6,32.9,0,6.6,10.5,"N",31,"S","NE",6,11,59,64,1009.9,1006.7,1,5,29.5,31.2,"No","No"
"463",87663,2010-03-08,2010,"marzo",8,"Cairns",23.1,33.5,0,6.8,10.7,"NE",28,"ESE","N",6,15,58,57,1011.2,1009,4,3,29.9,32.5,"No","No"
"464",87664,2010-03-09,2010,"marzo",9,"Cairns",23.3,34.3,0,6.2,10,"SSE",48,"WNW","SSE",7,13,64,48,1012.7,1008.7,3,2,29.8,34,"No","No"
"465",87665,2010-03-10,2010,"marzo",10,"Cairns",24.7,30.7,0.6,7.2,1.1,"SSE",43,"S","S",20,20,87,93,1013.1,1011,7,8,26.1,25.5,"No","Yes"
"466",87666,2010-03-11,2010,"marzo",11,"Cairns",23.9,31.7,57,7.2,8.5,"SE",52,"SSE","SE",20,28,73,67,1015,1013.8,1,7,28.5,27.5,"Yes","Yes"
"467",87667,2010-03-12,2010,"marzo",12,"Cairns",24.3,31.6,1.6,7,7.9,"SSE",59,"SE","SSE",24,26,65,63,1016.4,1014.4,3,7,29.2,29.3,"Yes","Yes"
"468",87668,2010-03-13,2010,"marzo",13,"Cairns",23.5,31.2,15.6,7.4,7.6,"SE",56,"SSE","SE",22,31,92,59,1015.5,1012.8,7,3,24.4,29.9,"Yes","Yes"
"469",87669,2010-03-14,2010,"marzo",14,"Cairns",21.3,29.9,26.4,7.6,8.4,"SE",57,"SSE","SE",28,46,61,81,1014.3,1011.5,2,7,27.8,25.2,"Yes","Yes"
"470",87670,2010-03-15,2010,"marzo",15,"Cairns",23.2,30.1,3.4,5.2,5.2,"SSE",46,"SSE","SSE",24,22,80,65,1013.9,1010.6,6,7,25.5,28.8,"Yes","Yes"
"471",87671,2010-03-16,2010,"marzo",16,"Cairns",23,31,2,6.6,10.1,"SSE",50,"SSE","ESE",20,31,71,55,1012.3,1009.5,4,4,27.3,29.9,"Yes","Yes"
"472",87672,2010-03-17,2010,"marzo",17,"Cairns",22.8,30.2,4.6,6.6,6.6,"SE",59,"SSE","SE",19,31,76,57,1013.4,1011,7,3,25.2,29,"Yes","Yes"
"473",87673,2010-03-18,2010,"marzo",18,"Cairns",22.4,30.3,15,7.4,7.4,"ESE",59,"SSE","SSE",30,31,72,56,1013.3,1010.3,7,1,26,29.5,"Yes","No"
"474",87674,2010-03-19,2010,"marzo",19,"Cairns",23.1,29.8,0.2,7.2,3.1,"SSE",50,"SE","S",13,24,73,83,1012.9,1010.1,7,7,24.7,23.5,"No","Yes"
"475",87675,2010-03-20,2010,"marzo",20,"Cairns",21.7,30.4,6.4,4.6,6.9,"SE",37,"S","SSE",17,26,93,59,1011.8,1008.1,8,3,21.9,29.4,"Yes","No"
"476",87676,2010-03-21,2010,"marzo",21,"Cairns",21.9,30.5,0,5,9.7,"NNE",39,"W","N",11,20,65,72,1009.3,1006.8,5,7,28,29.2,"No","Yes"
"477",87677,2010-03-22,2010,"marzo",22,"Cairns",24.1,30.8,2.2,4.2,3.9,"ESE",33,"SSE","S",13,6,74,85,1010.8,1008.6,1,7,28.9,27.3,"Yes","Yes"
"478",87678,2010-03-23,2010,"marzo",23,"Cairns",23.3,29.2,6,3.6,3.2,"SSE",52,"SSE","SE",24,30,89,73,1013.1,1009.8,7,7,24.4,27.5,"Yes","Yes"
"479",87679,2010-03-24,2010,"marzo",24,"Cairns",23.8,29.3,25.2,7.6,3.6,"SE",52,"SSE","SE",26,37,75,67,1012.6,1010,6,7,27.3,27.7,"Yes","Yes"
"480",87680,2010-03-25,2010,"marzo",25,"Cairns",23.5,29.5,5.4,4.2,0.9,"SE",54,"SE","SE",24,17,96,95,1012.6,1010.8,7,8,24.1,24.4,"Yes","Yes"
"481",87681,2010-03-26,2010,"marzo",26,"Cairns",23.2,28.3,115.8,6.2,0.2,"SE",54,"SSE","ESE",19,28,96,93,1014.1,1011.7,8,8,23.7,24.1,"Yes","Yes"
"482",87682,2010-03-27,2010,"marzo",27,"Cairns",23.2,28.8,54,5.4,1,"ESE",43,"SSE","SSE",22,20,86,89,1013.2,1010.4,7,7,25.9,26.2,"Yes","Yes"
"483",87683,2010-03-28,2010,"marzo",28,"Cairns",23.9,28.4,44.4,4.4,1.1,"SE",50,"SSE","ESE",20,22,85,91,1012.6,1009.5,8,8,25.6,25.1,"Yes","Yes"
"484",87684,2010-03-29,2010,"marzo",29,"Cairns",24.2,29.6,23.8,4,4.2,"ESE",44,"ESE","SE",30,26,86,74,1012.9,1010.2,7,7,26.8,28.5,"Yes","Yes"
"485",87685,2010-03-30,2010,"marzo",30,"Cairns",24.6,30.5,6.8,3.2,8.4,"E",39,"ESE","SE",22,30,78,63,1013.6,1010.4,6,5,27.9,30,"Yes","Yes"
"486",87686,2010-03-31,2010,"marzo",31,"Cairns",24.3,28.3,2.6,5.4,0.1,"S",31,"S","E",13,13,89,85,1012.8,1010.1,8,8,24.8,25.2,"Yes","Yes"
"487",87687,2010-04-01,2010,"abril",1,"Cairns",22.9,26.8,12.8,4,0.1,"S",41,"S","SE",20,15,84,94,1011.7,1009.8,8,8,25.5,24.5,"Yes","Yes"
"488",87688,2010-04-02,2010,"abril",2,"Cairns",22,26.7,20.4,1,0,"S",35,"SE","S",13,13,82,80,1012.5,1009.6,7,8,24,25.1,"Yes","Yes"
"489",87689,2010-04-03,2010,"abril",3,"Cairns",23.1,25.3,25.8,3.6,0.3,"S",41,"S","SSE",15,22,94,92,1011.8,1009.4,7,8,24.3,23.9,"Yes","Yes"
"490",87690,2010-04-04,2010,"abril",4,"Cairns",22.9,26.6,55.6,1.8,0,"SSE",33,"SSE","SSE",15,20,96,93,1012,1009.1,8,8,23.5,23.8,"Yes","Yes"
"491",87691,2010-04-05,2010,"abril",5,"Cairns",22.7,29.8,31.2,3.2,2.2,"ENE",37,"S","E",13,19,82,84,1012,1009.6,6,7,26.5,26.7,"Yes","Yes"
"492",87692,2010-04-06,2010,"abril",6,"Cairns",23.3,26.8,27.2,5.4,0,"SSE",35,"SSE","SSE",15,20,89,98,1013.6,1012.4,8,8,25,24.1,"Yes","Yes"
"493",87693,2010-04-07,2010,"abril",7,"Cairns",23.3,29.9,20.4,2.2,9.7,"SE",41,"SSE","ESE",17,26,80,63,1016.2,1013.4,5,6,26.8,29.2,"Yes","No"
"494",87694,2010-04-08,2010,"abril",8,"Cairns",23.6,29.6,0.4,5.4,4.4,"SE",35,"SSE","SE",19,28,83,63,1016.5,1012.7,7,5,25.3,29.2,"No","No"
"495",87695,2010-04-09,2010,"abril",9,"Cairns",23,30.6,0.2,4.2,10.8,"SE",37,"SSE","E",20,19,70,58,1013.8,1010,5,1,27.3,29.4,"No","No"
"496",87696,2010-04-10,2010,"abril",10,"Cairns",21.1,30.6,0,6.4,11,"ENE",30,"SE","NE",17,20,69,63,1012.5,1009.5,4,3,27.2,29.4,"No","No"
"497",87697,2010-04-11,2010,"abril",11,"Cairns",22.8,29.9,0,5.4,10.7,"SSE",26,"S","NNE",13,13,71,64,1012.3,1009.9,3,2,27,28.5,"No","No"
"498",87698,2010-04-12,2010,"abril",12,"Cairns",21.3,29.7,0,5.6,8,"NNE",24,"Calm","NE",0,15,79,67,1013.7,1009.5,7,3,26.1,28.6,"No","No"
"499",87699,2010-04-13,2010,"abril",13,"Cairns",21.4,31.2,0,4,10.9,"NNE",24,"SE","NNE",13,15,69,69,1013.5,1010.6,1,2,27.8,29.6,"No","Yes"
"500",87700,2010-04-14,2010,"abril",14,"Cairns",23.1,27,1.2,5.2,0.1,"SSE",35,"SSE","S",15,15,91,93,1014.9,1012.7,7,8,24,24.1,"Yes","Yes"
"501",87701,2010-04-15,2010,"abril",15,"Cairns",23.2,30.4,5.4,2.4,3.6,"ESE",43,"SSE","SE",17,24,75,67,1013.9,1011.7,6,7,27,28.3,"Yes","Yes"
"502",87702,2010-04-16,2010,"abril",16,"Cairns",22.8,29.6,2.4,7.4,5.9,"ESE",43,"S","S",15,11,82,79,1014.8,1012.3,6,7,24.9,26.2,"Yes","Yes"
"503",87703,2010-04-17,2010,"abril",17,"Cairns",22.5,30.3,2.2,1.8,9.7,"SE",39,"SSE","SE",24,26,71,63,1015.2,1012.1,7,6,26.5,29.5,"Yes","Yes"
"504",87704,2010-04-18,2010,"abril",18,"Cairns",22.6,29.7,6.6,6,3.3,"S",44,"S","SSE",20,9,81,86,1014.4,1011.5,7,8,25.2,24.2,"Yes","Yes"
"505",87705,2010-04-19,2010,"abril",19,"Cairns",21.3,26.6,13.6,4.6,0,"S",44,"SSE","SSE",19,24,91,77,1013.3,1010.5,8,8,22.6,26.4,"Yes","Yes"
"506",87706,2010-04-20,2010,"abril",20,"Cairns",22.6,29.7,1.4,3.4,6,"S",41,"SSE","SE",24,28,73,65,1011.9,1009.4,7,6,25.9,28.8,"Yes","No"
"507",87707,2010-04-21,2010,"abril",21,"Cairns",23.4,29.9,0,4.6,3.4,"SE",39,"SSE","SSE",15,17,80,68,1012.9,1009.2,7,7,25.2,29.2,"No","No"
"508",87708,2010-04-22,2010,"abril",22,"Cairns",24.2,29,0.4,4.4,4.3,"SSE",43,"SSE","SSE",20,17,75,68,1013.4,1010.6,7,7,26.3,27.2,"No","No"
"509",87709,2010-04-23,2010,"abril",23,"Cairns",24.6,28.3,0,4,3.3,"S",50,"SE","SE",20,31,81,73,1013.6,1010.7,7,7,25.8,27,"No","Yes"
"510",87710,2010-04-24,2010,"abril",24,"Cairns",24.5,28.4,1.2,3.4,4.1,"SE",33,"SSE","W",15,6,86,88,1013.1,1010.7,7,7,26.7,27,"Yes","Yes"
"511",87711,2010-04-25,2010,"abril",25,"Cairns",24.5,28.3,11.2,2.4,0.3,"SSE",28,"SSE","ESE",15,19,85,80,1015.5,1011.9,7,8,26.5,27.8,"Yes","No"
"512",87712,2010-04-26,2010,"abril",26,"Cairns",24.7,30.6,0,2.6,4.2,"SE",35,"SSE","SE",17,22,77,77,1015.8,1013.6,5,7,28.1,27.9,"No","Yes"
"513",87713,2010-04-27,2010,"abril",27,"Cairns",23.5,30.3,10.4,4.2,5.8,"SE",41,"SSE","SE",15,24,91,61,1016.9,1014.6,7,7,24.9,28.5,"Yes","No"
"514",87714,2010-04-28,2010,"abril",28,"Cairns",23.1,28.1,1,5,0.9,"SSE",33,"S","SSE",17,20,87,73,1017.8,1016.4,7,8,25.1,27,"No","Yes"
"515",87715,2010-04-29,2010,"abril",29,"Cairns",23.3,29.7,1.4,3.4,6.1,"SE",48,"SSE","SE",19,28,75,63,1018.1,1015,7,6,26.1,28,"Yes","No"
"516",87716,2010-04-30,2010,"abril",30,"Cairns",22.9,29.8,0.4,5,5.4,"SE",43,"SSE","S",24,13,75,78,1017.1,1015.1,5,7,26.8,26.1,"No","Yes"
"517",87717,2010-05-01,2010,"mayo",1,"Cairns",22.5,28.5,8.6,5.2,2.5,"ESE",54,"SSE","SE",17,20,91,71,1017.9,1015.9,7,7,23.7,26.9,"Yes","No"
"518",87718,2010-05-02,2010,"mayo",2,"Cairns",23.3,28.3,0.6,3.8,1.5,"SE",46,"SSE","SSE",28,24,73,69,1017.6,1014.6,7,6,25.7,27.4,"No","Yes"
"519",87719,2010-05-03,2010,"mayo",3,"Cairns",22.8,28.8,8.4,4.6,3.6,"ESE",44,"SSE","SE",20,30,98,77,1016.3,1013.2,7,3,23.1,27.7,"Yes","Yes"
"520",87720,2010-05-04,2010,"mayo",4,"Cairns",22.9,29.1,8.8,2.6,5.5,"SE",39,"SSE","SE",17,28,84,71,1014.8,1012.2,6,6,25.6,27.1,"Yes","No"
"521",87721,2010-05-05,2010,"mayo",5,"Cairns",21.5,29.2,0.2,4,9.5,"ESE",37,"SSE","SE",17,26,70,59,1014.2,1012.5,7,5,26.3,28.4,"No","No"
"522",87722,2010-05-06,2010,"mayo",6,"Cairns",19.9,29.7,0,6,6,"SE",48,"SSE","ESE",19,28,69,50,1014.9,1012,2,6,25.7,28.3,"No","No"
"523",87723,2010-05-07,2010,"mayo",7,"Cairns",20.8,29,0,7,10.2,"SE",54,"SE","ESE",35,30,49,45,1014.2,1011.7,5,5,26.9,28.3,"No","No"
"524",87724,2010-05-08,2010,"mayo",8,"Cairns",21.7,27.8,0,6.8,5.8,"SE",48,"S","SE",17,35,76,59,1013.6,1010.8,8,8,24,26.6,"No","No"
"525",87725,2010-05-09,2010,"mayo",9,"Cairns",21.3,28.5,0.4,5.4,6,"SE",46,"SSE","SE",19,24,73,71,1013,1010.4,6,6,24.5,25.2,"No","No"
"526",87726,2010-05-10,2010,"mayo",10,"Cairns",19.7,28.5,0.4,5,8,"SE",37,"SSE","ESE",17,22,71,62,1013.7,1010.7,6,5,24.6,27.4,"No","No"
"527",87727,2010-05-11,2010,"mayo",11,"Cairns",21.2,29.4,0.2,5,9.8,"SSE",35,"SSE","ESE",17,20,72,60,1013.6,1010.7,4,6,25.4,28.1,"No","No"
"528",87728,2010-05-12,2010,"mayo",12,"Cairns",21.6,28,0,4.8,5.7,"SSE",41,"S","SE",13,20,70,60,1013.7,1012.4,7,7,25.3,26.7,"No","Yes"
"529",87729,2010-05-13,2010,"mayo",13,"Cairns",21.1,27.4,1.4,5.4,2.5,"SSE",43,"SSE","SSE",15,17,74,67,1015.5,1013.1,7,7,23.5,25.6,"Yes","No"
"530",87730,2010-05-14,2010,"mayo",14,"Cairns",20,28.2,0.2,3.8,6.8,"SE",37,"SSE","SE",15,26,63,61,1015.2,1012,2,6,26.1,26.3,"No","No"
"531",87731,2010-05-15,2010,"mayo",15,"Cairns",20.3,28.3,0,4,10.3,"SE",33,"S","ESE",15,20,62,53,1013.5,1010.7,1,2,24.8,27.6,"No","No"
"532",87732,2010-05-16,2010,"mayo",16,"Cairns",18.5,28.8,0,5.8,10.8,"SE",39,"SSE","ESE",17,28,62,47,1013.9,1011.5,3,1,24.7,28,"No","No"
"533",87733,2010-05-17,2010,"mayo",17,"Cairns",21.3,28.4,0.4,6.8,2.2,"S",30,"S","SSE",13,15,69,70,1013.9,1011.9,7,7,25.9,25.9,"No","No"
"534",87734,2010-05-18,2010,"mayo",18,"Cairns",21.5,28.1,0.4,1.8,6,"ESE",37,"SSE","SE",17,26,76,67,1014.1,1011.3,7,6,23.4,26,"No","No"
"535",87735,2010-05-19,2010,"mayo",19,"Cairns",21.4,25.9,0,5.6,0.4,"SSE",41,"SSE","SSE",20,24,68,63,1016.3,1014,7,7,23.7,24.5,"No","No"
"536",87736,2010-05-20,2010,"mayo",20,"Cairns",19.8,27.5,0,5.2,9.9,"ESE",37,"SSE","SE",17,20,59,55,1016.7,1013,2,6,24.5,25.7,"No","No"
"537",87737,2010-05-21,2010,"mayo",21,"Cairns",20.5,28.6,0,4,7,"SE",28,"SE","E",13,11,67,59,1015.4,1011.8,1,5,25.1,27.7,"No","No"
