"","WindGustSpeed","WindSpeed9am","WindSpeed3pm","MinTemp","MaxTemp","TempRange","Temp9am","Temp3pm","Evaporation","Sunshine","Cloud9am","Cloud3pm","Rainfall","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","WindGustDir","WindDir9am","WindDir3pm","RainToday","RainTomorrow","Season","KmeansDF","KmeansScaled"
"411",20,7,11,10.8,23.4,12.6,16.5,22.6,4,10.5,1,1,0,68,48,1021.6,1018,"NNE","SSW","NE","No","No","winter","4","3"
"412",24,4,15,10.2,25.4,15.2,16.6,23,4,10.8,0,0,0,68,51,1022.2,1017.4,"NNE","S","NNE","No","No","winter","4","3"
"413",41,7,9,11.2,27.8,16.6,18.5,26.1,4.6,10.4,0,1,0,69,52,1019,1014.6,"W","SW","ENE","No","No","winter","2","3"
"414",31,7,17,13.3,23.4,10.1,19.2,21.7,5,10.6,1,1,0.2,50,32,1024.9,1023.5,"E","SSW","ESE","No","No","winter","1","3"
"415",24,9,7,10.9,23.4,12.5,17.1,20.6,5.2,10.5,1,1,0,58,43,1027.9,1023.4,"SE","SW","E","No","No","winter","4","3"
"416",22,7,7,10.7,22.7,12,17.5,22.3,3.4,9.4,1,6,0,68,41,1023,1017.8,"E","SW","NNE","No","No","winter","4","3"
"417",28,0,15,11.6,24.6,13,18.5,22.7,4.4,10.2,0,1,0,63,64,1017.9,1012.3,"ENE","calm","NNE","No","No","winter","2","3"
"418",48,2,13,14.5,28.1,13.6,21.2,26.1,4.6,8.9,1,1,0,62,50,1014.7,1010.5,"E","NW","ENE","No","No","winter","2","1"
"419",24,4,15,14.2,28.3,14.1,21.4,25.4,5.6,10.5,0,1,0,70,54,1015.7,1011.4,"ENE","SSW","NE","No","No","winter","4","3"
"420",28,0,15,15.5,35.4,19.9,24.1,31.5,3.2,10.4,3,1,0,68,42,1014.3,1008.5,"N","calm","ENE","No","No","winter","2","1"
"421",39,15,17,17.6,33.4,15.8,29.2,33.1,5.8,10.8,0,1,0,29,23,1011.8,1008.3,"W","WNW","WNW","No","No","winter","1","1"
"422",37,11,17,18,30,12,23.6,29.5,7.2,10.2,1,3,0,21,8,1016.8,1013.6,"W","W","W","No","No","winter","1","1"
"423",22,9,11,10.8,26.5,15.7,17.5,25.1,5.6,9.1,6,3,0,39,36,1020.1,1016.3,"E","WSW","ENE","No","No","winter","1","3"
"424",28,7,11,15.8,29.3,13.5,21.6,26,2.8,9.6,1,1,0,62,57,1018.8,1013.7,"NNW","WSW","NNE","No","No","winter","2","3"
"425",35,7,17,19.2,27.1,7.9,22,25.2,3.8,9.2,4,1,0,79,65,1016.8,1010.1,"NNE","NNW","NE","No","No","winter","2","1"
"426",35,15,17,18,29.2,11.2,25.3,27.8,5.8,8.4,6,4,0,40,26,1014.2,1011.9,"WSW","WSW","W","No","No","winter","1","1"
"427",30,11,13,12.7,22.2,9.5,14.1,20.3,9.2,2.8,8,5,1,70,38,1019.6,1016.4,"W","WSW","WSW","No","No","winter","4","2"
"428",26,7,13,8.5,23.2,14.7,17.1,21.8,2.6,10.6,0,1,0.2,45,47,1022.3,1019.6,"ENE","SSW","ENE","No","No","spring","1","3"
"429",26,6,13,11.8,23.6,11.8,18.8,21.7,2.4,10.6,1,1,0,64,50,1024.4,1021.7,"E","SSW","NE","No","No","spring","4","3"
"430",28,7,15,11.6,23.9,12.3,18.7,21.6,5.2,9.9,5,2,0,61,49,1024.4,1020.6,"NE","W","ENE","No","No","spring","4","3"
"431",33,6,15,13.7,24.5,10.8,20.2,22.5,4.6,6.7,7,7,0,68,62,1020.5,1015.7,"NNE","SW","NE","No","Yes","spring","2","2"
"432",35,11,15,16.1,27.3,11.2,17.3,26.6,4.6,8.2,6,3,7.8,85,37,1015.3,1011.6,"ESE","WNW","W","Yes","No","spring","4","1"
"433",26,7,15,14,25.2,11.2,20.4,23.1,5,10.5,1,2,0,65,56,1018.6,1015.1,"ENE","SSW","ENE","No","No","spring","4","3"
"434",39,13,15,15.5,25.1,9.6,23.4,23.9,6.2,3.4,3,6,0,64,66,1013.8,1010,"W","N","NNE","No","Yes","spring","2","4"
"435",33,9,11,16.2,27.3,11.1,21.5,27,3.6,9.1,1,2,15.2,63,20,1011.1,1007.9,"W","W","SW","Yes","No","spring","1","1"
"436",35,9,15,11.6,25.5,13.9,20,24.7,4,11.2,0,1,0,46,25,1015.3,1012.1,"WSW","W","W","No","No","spring","1","3"
"437",22,6,11,10.1,26.1,16,19.4,24.5,5.6,10.6,0,2,0,45,27,1019.3,1015.4,"NW","SSW","NE","No","No","spring","1","3"
"438",33,7,13,11.8,26.3,14.5,19.7,24.4,4.8,11.2,1,1,0,39,25,1023.1,1019.5,"E","WSW","ENE","No","No","spring","1","3"
"439",30,7,13,10.9,25.4,14.5,20.1,24.4,5.4,11,0,1,0,53,42,1026.7,1023.9,"NW","SSW","ENE","No","No","spring","1","3"
"440",28,6,13,12,25.3,13.3,19.9,24,5,11.1,1,1,0,62,47,1026.5,1022.5,"ENE","SSW","ENE","No","No","spring","4","3"
"441",22,6,11,12.4,26.6,14.2,20.1,25.1,4.8,10.6,2,1,0,65,49,1023.2,1018.6,"ENE","SW","NE","No","No","spring","4","3"
"442",24,7,11,12.5,25.7,13.2,20.3,24.5,4.8,10.4,1,1,0,70,50,1022.1,1017.7,"ENE","W","ENE","No","No","spring","4","3"
"443",24,7,15,13.8,26.2,12.4,21.2,24.3,3.8,11,1,1,0,63,51,1022.9,1019.7,"E","SW","ENE","No","No","spring","4","3"
"444",28,6,13,14,26.1,12.1,21.3,24.5,6,10.3,6,1,0,62,51,1024.8,1020.7,"ENE","S","NNE","No","No","spring","4","3"
"445",28,7,15,13.9,28.4,14.5,22.8,25.8,5.6,10.1,1,1,0,58,55,1022.1,1016.4,"NNE","NW","ENE","No","No","spring","2","3"
"446",26,7,15,16.4,27.3,10.9,24.3,25.8,5.2,9.5,4,6,0,62,57,1019.7,1014,"E","SSE","ENE","No","No","spring","2","1"
"447",31,7,17,18.5,32.2,13.7,24.5,27.5,4,10.7,1,1,0,62,48,1015.8,1011.8,"E","WSW","E","No","No","spring","2","1"
"448",24,7,15,17,29.3,12.3,23.7,26.5,6,9.5,4,1,0,67,59,1014.9,1010.2,"NE","WNW","NE","No","No","spring","2","1"
"449",33,7,17,21,28,7,24.7,26.8,5.4,9.9,3,1,0.2,69,60,1014.4,1009.1,"NE","NE","ENE","No","No","spring","2","1"
"450",57,19,26,19.8,27.7,7.9,26.6,25.9,8,5.2,3,7,0,48,13,1007.4,1005.9,"W","W","W","No","No","spring","1","1"
"451",33,13,11,15.5,30,14.5,21.5,29.6,10.8,11.2,0,0,0,35,16,1015.4,1011.5,"W","WSW","SW","No","No","spring","1","1"
"452",30,7,13,10.1,28.4,18.3,22.2,25.9,10.6,11.2,0,0,0,31,29,1017.8,1012.7,"NNE","SW","NE","No","No","spring","1","3"
"453",48,9,17,13.6,34.2,20.6,23.6,33.9,6.2,9.7,0,0,0,44,13,1012.3,1005.3,"WSW","NNW","WNW","No","No","spring","1","1"
"454",54,17,22,15.3,24.7,9.4,19.4,24.1,10.6,11.2,0,0,0,23,14,1013.7,1008.6,"W","WSW","W","No","No","spring","1","1"
"455",44,19,24,8.7,25.6,16.9,18.8,24.8,10.6,11.6,0,0,0,27,14,1011.7,1006.2,"WNW","W","W","No","No","spring","1","3"
"456",31,13,11,10,26.8,16.8,19.8,24,10.4,11.6,0,0,0,30,27,1014.7,1011.5,"ENE","WSW","NNE","No","No","spring","1","3"
"457",28,6,15,12.5,26.1,13.6,21.6,24.8,6,11.6,1,1,0,47,31,1020.6,1016.9,"ENE","WSW","ENE","No","No","spring","1","3"
"458",31,7,13,14.1,28.3,14.2,22.5,25.9,5.4,10.7,0,0,0,52,45,1020.7,1015.3,"NE","NW","NNE","No","No","spring","1","3"
"459",44,7,15,14.6,28.7,14.1,24,26.6,7.4,10.7,0,2,0,52,49,1016.1,1010.4,"N","E","NE","No","No","spring","2","1"
"460",46,11,19,19.7,34.1,14.4,28.1,33.6,7.6,9.3,5,3,0,45,18,1009.4,1004.9,"W","WNW","W","No","No","spring","1","1"
"461",31,11,20,17.5,26.6,9.1,24,23.3,9.8,9.7,4,4,0,55,58,1016.6,1013.9,"ENE","SE","E","No","No","spring","2","1"
"462",31,9,17,16.1,28.4,12.3,23,24.3,8.8,10.6,3,1,0.4,59,50,1018,1013.5,"S","SSE","E","No","No","spring","2","1"
"463",30,9,15,16.1,27.4,11.3,23.1,25.3,4,10.9,4,1,0,56,48,1018.7,1014.9,"E","SE","ENE","No","No","spring","2","1"
"464",30,11,13,17.1,28.4,11.3,24.3,22.9,7.4,9.2,4,5,0,54,72,1015.6,1010.1,"NNE","NNW","N","No","Yes","spring","2","1"
"465",35,13,15,11.8,27,15.2,19.7,23.3,6.6,12,0,1,2.4,28,33,1016.4,1013.3,"WSW","SW","ENE","Yes","No","spring","1","3"
"466",31,11,19,13.3,26.5,13.2,21.1,23.6,6.6,11.7,1,2,0,34,41,1022.1,1018.5,"ESE","SSW","E","No","No","spring","1","3"
"467",35,15,19,13.7,24.9,11.2,21.3,21.5,7.8,11,1,3,0,48,48,1025.9,1022.5,"ESE","SSE","E","No","No","spring","1","3"
"468",24,9,7,15,22.4,7.4,19.6,18.9,7,2.5,7,7,0,63,68,1024.1,1020.6,"WNW","ESE","ENE","No","No","spring","4","2"
"469",43,9,19,13,26.8,13.8,21.2,24.5,2.2,10.7,1,1,1,61,58,1017.6,1010.8,"N","NE","NNE","No","Yes","spring","2","3"
"470",93,13,20,18.3,35,16.7,26.7,34,6.6,8.8,2,7,1.8,56,25,1009.1,1002.2,"WSW","NNW","NW","Yes","Yes","spring","1","1"
"471",59,24,28,16.6,31.4,14.8,27.2,30.6,8.6,9.2,1,0,10.2,20,14,1008.8,1004.4,"W","WNW","W","Yes","No","spring","1","1"
"472",30,9,11,12.1,31,18.9,25.5,29.4,13.8,11.8,0,0,0.2,23,23,1013.8,1008.7,"W","SSW","N","No","No","spring","1","1"
"473",43,15,19,12.9,29.6,16.7,26.4,29.2,9.8,12.1,0,0,0,23,14,1013.8,1010.3,"W","WSW","WSW","No","No","spring","1","1"
"474",28,9,15,14.7,26.2,11.5,22.7,24,11.8,12.1,2,1,0,21,37,1019.9,1018.1,"NE","S","ENE","No","No","spring","1","1"
"475",31,7,20,14.6,25.7,11.1,21.8,22.5,7.8,9.6,2,3,0,48,50,1024.6,1022.2,"ENE","ESE","E","No","No","spring","1","3"
"476",30,7,15,14.5,25.2,10.7,22.7,22.7,7,10.5,3,2,0,48,51,1026.5,1023.4,"ESE","SSE","E","No","No","spring","1","3"
"477",28,9,17,14.2,25.7,11.5,23.3,24.4,7,11.9,3,1,0,48,46,1025.9,1022.3,"ENE","E","ENE","No","No","spring","1","3"
"478",30,9,13,14.5,28.1,13.6,24.4,25.7,6.4,11.6,1,1,0,49,48,1025,1020.8,"ENE","NE","NNE","No","No","spring","1","3"
"479",30,9,13,15.2,28,12.8,24.9,26.3,7.8,11.4,1,1,0,50,45,1023,1020.9,"NE","WNW","NE","No","No","spring","1","1"
"480",31,13,15,16.1,28.3,12.2,24.3,26.1,6.4,11.7,2,4,0,48,46,1023,1019,"NE","N","ENE","No","No","spring","1","1"
"481",35,11,17,16,28.8,12.8,24.4,26.1,8,10.9,1,1,0,45,54,1019.9,1014.4,"NNE","NW","NNE","No","No","spring","2","1"
"482",46,6,19,16.7,28.9,12.2,25.7,25.9,7.2,11.9,1,1,0.4,56,57,1015.6,1011.5,"SW","SE","NNE","No","No","spring","2","1"
"483",44,11,13,18.9,28.5,9.6,27.3,24.5,9.4,6.9,7,7,0,50,60,1014.7,1013.4,"W","N","NNE","No","Yes","spring","2","1"
"484",37,19,19,18.1,26.9,8.8,24.7,25.1,12.2,11.3,7,4,35.4,61,54,1022.4,1020.9,"E","ENE","ENE","Yes","Yes","spring","2","1"
"485",31,13,15,17.9,26.9,9,25.5,20.9,6.6,6.5,3,7,1.2,59,85,1023.3,1021.1,"ESE","ENE","ESE","Yes","Yes","spring","2","4"
"486",33,15,15,17.7,26.3,8.6,23,24.4,7,11.9,7,5,4.4,48,47,1023.8,1021.9,"E","ENE","E","Yes","No","spring","1","1"
"487",26,7,13,16.7,26,9.3,19.8,24.6,5.6,9.6,7,4,0,79,49,1023.6,1021,"ENE","ESE","ENE","No","No","spring","4","2"
"488",31,4,15,16.3,27.2,10.9,24.4,25.1,5.8,11.7,6,1,0,52,49,1022.9,1019.9,"E","WSW","ENE","No","No","spring","2","1"
"489",39,7,17,18.3,24.8,6.5,22.5,23,7.6,6.4,7,4,0.4,67,59,1024.4,1021.3,"SSE","SSE","E","No","No","spring","2","2"
"490",28,7,11,14.2,26.6,12.4,22.7,26.3,4.6,12.6,3,0,0,50,42,1023.2,1018.9,"ENE","NW","N","No","No","spring","1","3"
"491",26,7,13,14.9,29.3,14.4,24.3,27.3,9.2,12.5,1,0,0,47,51,1019.3,1014.4,"NNE","WNW","NE","No","No","spring","2","1"
"492",30,7,17,18.2,32,13.8,27.3,29.3,6.8,12.5,1,1,0,45,50,1016.6,1012.4,"ENE","E","NNE","No","No","spring","2","1"
"493",46,7,17,19.8,29.7,9.9,27,27.7,8,9.7,7,2,0,56,58,1016.4,1014.4,"SW","SE","ENE","No","No","spring","2","1"
"494",28,9,15,18.3,25.5,7.2,24.2,25.2,6.6,3.1,7,6,0.4,73,62,1021.5,1020.2,"ENE","ESE","ENE","No","Yes","spring","4","4"
"495",33,15,17,18.9,26.6,7.7,24,25.6,4.6,10.3,5,4,7,63,55,1024.9,1023.3,"ESE","ENE","ENE","Yes","No","spring","2","1"
"496",35,17,15,16.8,27.4,10.6,25.2,25.2,8,12,6,5,0.2,47,47,1026.4,1023.4,"E","ESE","ESE","No","Yes","spring","1","1"
"497",35,15,17,18.8,25.6,6.8,22.9,23.9,8,3.4,7,7,17,62,54,1023.7,1020.7,"E","E","E","Yes","Yes","spring","2","4"
"498",39,11,19,17.2,25.6,8.4,22,24.7,4.6,10.9,2,3,1.6,66,49,1021.7,1019.8,"ESE","SE","E","Yes","No","spring","2","1"
"499",26,6,13,15.4,26.2,10.8,23.4,25.4,8,12.4,4,2,0.2,59,50,1022.5,1020.1,"NE","E","NE","No","No","spring","4","1"
"500",28,7,17,16.1,27.5,11.4,24.1,25.2,6.6,12.1,3,1,0,54,53,1021.7,1018.3,"NE","NNW","ENE","No","No","spring","2","1"
"501",22,9,11,17.5,27.8,10.3,24.2,25.1,7.8,7.5,7,7,0,52,58,1017.2,1014.1,"E","E","ENE","No","No","spring","2","1"
"502",30,9,15,19.2,28.1,8.9,26.2,26.5,4.8,11.3,2,1,0,53,55,1016,1013,"NE","NE","ENE","No","No","spring","2","1"
"503",31,7,15,18.9,30.4,11.5,26,28.5,9.8,11.8,1,1,0,54,53,1013.6,1009.8,"NE","ENE","NE","No","No","spring","2","1"
"504",35,7,15,19.6,31.4,11.8,28.2,28.9,8,12.2,0,1,0,51,58,1011.7,1007,"NNW","N","NE","No","No","spring","2","1"
"505",50,9,15,20.9,34.4,13.5,29.7,31.1,9.6,11.2,1,1,0,46,53,1007.3,1002.7,"ESE","N","NNE","No","Yes","spring","2","1"
"506",30,15,15,20.7,28.2,7.5,25.3,26.5,8,8.1,7,3,3.2,60,61,1013,1011.4,"ENE","ESE","ENE","Yes","No","spring","2","1"
"507",31,7,19,21.6,29.6,8,25.8,27.6,7,5.7,7,2,0,67,66,1014.8,1012.3,"unkn","E","ENE","No","No","spring","2","1"
"508",35,7,15,24.1,31.9,7.8,27,29.8,6.2,7.1,6,1,0,66,53,1015.6,1011.3,"NNE","SW","NNE","No","No","spring","2","1"
"509",35,11,17,22.5,30.7,8.2,27.7,28.7,9.2,12.4,1,1,0,56,57,1014.3,1011.1,"NNE","NNW","NNE","No","No","spring","2","1"
"510",35,11,17,22,31.7,9.7,29.2,29.2,7.6,11,1,2,0,48,61,1014.6,1012,"NE","NNW","NNE","No","No","spring","2","1"
"511",28,9,15,22.2,31.3,9.1,28.9,29.6,9.6,11.7,3,1,0,52,46,1016.4,1013.5,"NE","NNE","NNE","No","Yes","spring","2","1"
"512",41,17,20,22.4,29.8,7.4,27.5,28.7,10,12.5,3,2,1.2,58,43,1020.8,1019.3,"ENE","ENE","ENE","Yes","No","spring","2","1"
"513",35,15,20,21.6,30.2,8.6,26.8,27.6,9.4,10,4,3,0.2,54,46,1021.6,1018.5,"E","ENE","E","No","No","spring","2","1"
"514",35,17,17,21,28.6,7.6,27.6,26.8,7.4,11,3,5,0,60,61,1019.7,1016.4,"ENE","ENE","ENE","No","No","spring","2","1"
"515",33,11,17,22,31.2,9.2,27.6,28.8,7.8,12.3,1,1,0,52,53,1015.5,1010.6,"NNE","NW","NE","No","No","spring","2","1"
"516",24,7,9,22,34.2,12.2,29.5,30,10,6.4,5,7,0,51,61,1010.3,1006.1,"NNE","NW","NE","No","No","spring","2","1"
"517",39,15,13,23.9,34.8,10.9,31,28.5,8,10.2,1,7,0,48,64,1006.1,1002.3,"N","NNW","ENE","No","No","spring","2","1"
"518",35,7,17,20.8,34.3,13.5,29.3,29.3,7.8,12.1,1,1,0,38,51,1006.5,1002.8,"N","WSW","NNE","No","No","spring","2","1"
"519",48,9,20,21,29.2,8.2,26.7,25.1,8.4,10,2,7,0,49,55,1012.1,1010.5,"E","SSE","ESE","No","No","summer","2","1"
"520",31,7,7,19.1,26,6.9,22.5,20.4,9,0.7,7,8,0,59,82,1018.2,1016.9,"SE","SSE","ESE","No","Yes","summer","2","4"
"521",33,15,19,18,28.3,10.3,24.7,25.2,4.8,12.1,3,2,6.6,52,53,1021,1018.2,"ENE","SE","E","Yes","No","summer","2","1"
"522",30,6,15,17.1,30.5,13.4,26.6,28.4,8.4,12.7,1,1,0,50,45,1019.6,1015.6,"NE","SSE","NE","No","No","summer","1","1"
"523",37,11,15,19.3,29.8,10.5,26.8,28.4,9.8,12.9,1,1,0,52,51,1017.3,1012.4,"NNE","NNE","NNE","No","No","summer","2","1"
"524",33,7,15,20.4,30.6,10.2,28.3,28.9,10.2,12.9,1,1,0,43,52,1014.7,1012.5,"NNE","NE","NNE","No","No","summer","2","1"
"525",37,11,19,22.2,30.5,8.3,28.1,29.2,10.8,12.7,3,1,0,56,52,1016.7,1012.7,"NNE","NW","NNE","No","No","summer","2","1"
"526",35,9,19,22.2,31.9,9.7,29,29.4,9.6,12.5,1,1,0,48,59,1013.4,1009.1,"NE","NNE","NE","No","No","summer","2","1"
"527",33,9,15,22.3,32.7,10.4,28.8,30.3,9.6,12.6,1,0,0,47,55,1011.8,1008.3,"ENE","N","NNE","No","No","summer","2","1"
"528",33,9,19,22.6,33,10.4,29.5,29.9,10.4,12.4,1,1,0,47,58,1012.6,1009.6,"NE","ENE","NE","No","No","summer","2","1"
"529",30,9,17,23.2,33.2,10,28.6,29.2,9,8.8,5,4,0,62,57,1013.6,1010.2,"NE","NNE","NNE","No","No","summer","2","1"
"530",31,13,15,23.6,30.8,7.2,27.7,29.8,8,7.2,7,7,0,62,53,1015.9,1012.2,"E","SSE","ENE","No","No","summer","2","1"
"531",33,7,17,23.3,33.1,9.8,28.9,30.8,8,12.5,5,5,0.6,54,47,1015.4,1011.9,"NE","NW","NE","No","No","summer","2","1"
"532",30,6,15,24.4,31.8,7.4,28.4,29.2,7.6,5.9,7,7,0.2,59,53,1017,1015.2,"E","ENE","ENE","No","No","summer","2","1"
"533",28,6,0,23,29.3,6.3,27.8,24.4,10.2,2.1,6,8,0,57,78,1020,1018.5,"ESE","NE","calm","No","Yes","summer","2","4"
"534",31,7,20,20,30,10,26.7,27.9,5,12.7,7,2,12.2,59,53,1021.2,1018.8,"E","NW","NE","Yes","No","summer","2","1"
"535",33,15,19,20.5,30.5,10,27.5,27.4,9.6,11.8,3,2,0,45,56,1021.2,1017.8,"NNE","NE","NE","No","No","summer","2","1"
"536",33,11,15,22,31.6,9.6,28.7,30,8.8,12.8,3,1,0,49,49,1017.3,1013.9,"NE","N","NNE","No","No","summer","2","1"
"537",31,6,11,23,30.8,7.8,28.3,28,7.8,2.5,8,8,0,51,51,1015.8,1012.7,"W","NE","NNE","No","Yes","summer","2","4"
"538",22,6,2,21.9,28.1,6.2,24.5,22,5.2,0,8,8,4.8,73,92,1016.5,1015.2,"W","WSW","SSE","Yes","Yes","summer","3","4"
"539",30,6,9,20.9,29,8.1,26.6,25.4,5,5.5,5,7,34,61,65,1015.8,1014,"E","SE","ESE","Yes","No","summer","3","4"
"540",41,2,17,20.9,32,11.1,27.1,27.7,3.6,8.2,5,6,0,60,59,1015,1011.6,"SSE","SSE","ENE","No","Yes","summer","2","1"
"541",33,4,20,20.9,30.2,9.3,26.7,27.9,6.4,10.3,5,4,13,67,58,1015.2,1013,"ENE","SW","E","Yes","Yes","summer","2","1"
"542",30,4,17,21.4,30,8.6,26.1,28.1,10.6,7.4,6,2,1.6,71,57,1015.5,1012.7,"ENE","N","ENE","Yes","No","summer","2","1"
"543",39,19,15,21.9,29.1,7.2,26.3,27,5.4,6.7,7,7,0.2,72,70,1013.3,1011,"ENE","ENE","ENE","No","Yes","summer","2","4"
"544",33,15,20,23,29.7,6.7,27,27,5,5.9,6,6,13.2,79,77,1013.4,1012.1,"NE","ENE","ENE","Yes","Yes","summer","3","4"
"545",35,17,19,22.7,29.3,6.6,26.7,27.2,7.6,3.5,7,7,21,73,71,1016,1013.7,"ENE","NE","ENE","Yes","Yes","summer","3","4"
"546",26,7,15,23.1,28.5,5.4,23.6,27.7,4.9,3.3,8,4,21.6,92,73,1015.6,1012.5,"NE","NNE","ENE","Yes","Yes","summer","3","4"
"547",30,2,11,22.9,29.1,6.2,25.4,26.3,4,3.3,7,8,35,87,77,1016.5,1015.2,"ENE","SSW","ENE","Yes","Yes","summer","3","4"
"548",33,15,17,22.8,28.6,5.8,27.8,27.9,4,8.1,5,7,7.8,66,58,1018.8,1016.4,"ENE","ENE","ENE","Yes","No","summer","2","1"
"549",31,17,15,20.7,28.6,7.9,25,28.4,8,6.6,6,6,0.4,74,56,1018,1015.5,"E","ENE","ENE","No","Yes","summer","2","1"
"550",31,13,13,23.6,29.6,6,27.4,27.8,7.6,6,7,7,1.4,61,66,1016,1013.5,"ENE","NE","NNE","Yes","No","summer","2","4"
"551",30,7,13,23.9,30.8,6.9,28.7,29.2,6.4,11.3,2,3,0.8,62,66,1012.5,1009,"NE","NW","NE","No","No","summer","2","1"
"552",33,4,17,24.9,32.2,7.3,30,25.6,7.4,3.3,4,8,0,65,76,1010.7,1010.7,"E","NW","ESE","No","Yes","summer","2","4"
"553",43,15,15,23.4,27.7,4.3,26.2,26.4,4.2,0,8,7,20.6,70,65,1015.8,1015.1,"SSE","SE","ESE","Yes","No","summer","3","4"
"554",31,9,17,21.1,27.8,6.7,24.9,27.7,4,0.7,7,7,0,69,56,1017.3,1015.7,"ESE","SSE","ESE","No","No","summer","2","4"
"555",24,11,11,21.8,29.3,7.5,24.7,28.3,4.8,3.3,8,7,0,81,64,1015.5,1013.1,"ENE","E","ENE","No","No","summer","2","4"
"556",26,11,17,22.4,28.6,6.2,26.9,27.5,4.4,1.8,7,7,0.6,73,62,1014.8,1012.9,"NE","ESE","E","No","No","summer","2","4"
"557",33,15,19,22.3,30.3,8,26.6,29.3,5.4,6.8,7,3,0.2,63,55,1017.6,1016.1,"ENE","ESE","ENE","No","No","summer","2","1"
"558",35,13,15,21.7,30.2,8.5,28.1,29.6,4.6,12.9,3,3,0,65,48,1019.2,1017,"ENE","E","E","No","No","summer","2","1"
"559",28,6,17,21,30.6,9.6,27.7,29.2,7.2,13.2,2,1,0,60,52,1017.7,1014.6,"E","SSE","ENE","No","No","summer","2","1"
"560",33,9,19,20.8,30.5,9.7,28.1,29.6,7,12.2,3,2,0,61,52,1016.7,1014.3,"ENE","SE","E","No","No","summer","2","1"
"561",31,6,15,21.3,31,9.7,27.9,29,8,12.2,3,2,0,58,61,1015,1012.6,"ESE","NE","ENE","No","No","summer","2","1"
"562",39,9,15,20.9,30.1,9.2,27.7,29,10.8,10.6,3,1,0,58,54,1014.8,1011.5,"NNE","ENE","NE","No","No","summer","2","1"
"563",28,6,19,23.2,30.7,7.5,28,29.4,5.8,10.7,6,1,0,59,49,1015.6,1012.9,"E","SSE","ENE","No","No","summer","2","1"
"564",33,11,15,21.5,30.8,9.3,26.6,30.2,9.2,10.5,7,4,0,65,42,1015.5,1013,"E","E","ESE","No","No","summer","2","1"
"565",26,4,13,21.3,29.9,8.6,27.4,29.1,8.2,8.6,6,1,0,54,55,1012.7,1009.3,"NE","ENE","NE","No","No","summer","2","1"
"566",30,9,13,22.1,32.4,10.3,27.7,30.9,7.8,11.8,1,3,0,55,55,1008.3,1004,"NE","NW","NNE","No","Yes","summer","2","1"
"567",30,9,17,22.1,35.1,13,29.4,31.9,7.6,12.7,1,3,4.4,62,57,1004.2,1000.2,"ENE","SW","NE","Yes","No","summer","2","1"
"568",50,9,19,17.3,32.8,15.5,26.2,28.5,9,12.9,1,1,0,42,50,1008.3,1006,"E","SW","ENE","No","No","summer","2","1"
"569",26,6,13,20.2,33,12.8,27.1,30.7,8.6,13,1,0,0.2,56,39,1012.2,1009,"NNE","SSW","ENE","No","No","summer","1","1"
"570",24,6,13,21.3,32.6,11.3,28.4,30.3,8.4,10.5,6,6,0,60,50,1013.4,1010.4,"ENE","WSW","NNE","No","No","summer","2","1"
"571",26,6,13,22.4,30.9,8.5,27.9,28.8,7,6.3,6,6,0,56,57,1015.2,1013.7,"NE","ENE","NE","No","No","summer","2","1"
"572",28,6,13,21.3,32.1,10.8,28.3,30.5,5.6,13,2,1,0,59,50,1014.4,1011.4,"E","NW","ENE","No","No","summer","2","1"
"573",31,11,17,21.8,31.7,9.9,28.6,30.3,9,12.8,2,1,0,54,50,1014.2,1011.9,"E","ENE","ENE","No","No","summer","2","1"
"574",28,7,13,21.5,32.5,11,28.9,31.9,9,11.6,5,3,0,59,47,1015,1012.2,"ENE","N","NNE","No","No","summer","2","1"
"575",31,4,15,22.4,32.8,10.4,28.3,30.6,9.2,12,5,1,0,59,56,1014.1,1011.1,"NE","WSW","NE","No","No","summer","2","1"
"576",41,6,15,21.9,33.6,11.7,28.3,30.9,9.2,11.8,1,1,0,58,51,1012.7,1010,"SE","W","NNE","No","No","summer","2","1"
"577",28,7,17,24.1,33.8,9.7,29.7,32.2,6.8,9.9,4,3,0,58,44,1011.3,1007.9,"ENE","E","NE","No","Yes","summer","2","1"
"578",31,9,9,21.1,32.6,11.5,25.6,28.8,9.8,7,6,8,3.6,72,60,1010.2,1008,"S","W","NE","Yes","Yes","summer","2","1"
"579",46,9,22,22.8,31.2,8.4,27.7,27.9,4.8,7.5,7,7,3,65,57,1012.4,1011.4,"SSW","SSE","SE","Yes","Yes","summer","2","1"
"580",50,11,17,22.7,28.1,5.4,26.3,26.7,8.6,1.9,8,8,5.4,76,68,1010.7,1008.8,"ENE","ENE","E","Yes","Yes","summer","2","4"
"581",46,22,20,22,28.2,6.2,26.2,26.5,2.8,0.3,8,7,17.4,69,60,1009.3,1008.3,"ENE","E","ESE","Yes","Yes","summer","2","4"
"582",46,19,13,22,29.3,7.3,26.9,27.5,6.4,5,7,7,2.6,57,64,1009.4,1007.6,"E","ESE","ESE","Yes","Yes","summer","2","4"
"583",31,17,19,22,30.2,8.2,27.7,28.9,7.4,11.8,6,2,2.4,57,51,1009.7,1008.1,"E","E","E","Yes","No","summer","2","1"
"584",26,4,15,21.5,30.9,9.4,28.1,28.4,7.4,10.2,3,6,0,61,60,1011.1,1008.9,"NE","ESE","ENE","No","No","summer","2","1"
