"","ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"87559",87559,2009-11-24,"2009","noviembre",24,"Cairns",21.6,31,0,6.2,7.3,"ESE",39,"SSE","E",17,19,65,69,1013,1011.4,7,7,27.6,26.7,"No","Yes"
"87560",87560,2009-11-25,"2009","noviembre",25,"Cairns",23.6,30.9,2,6.2,7.2,"ENE",37,"SSE","E",19,24,81,63,1013.5,1010.7,7,4,25.8,29.7,"Yes","Yes"
"87561",87561,2009-11-26,"2009","noviembre",26,"Cairns",23.8,30.9,22.4,8.2,7.7,"ESE",33,"SE","ESE",9,22,95,59,1014.3,1011.1,7,5,23.9,29.5,"Yes","Yes"
"87562",87562,2009-11-27,"2009","noviembre",27,"Cairns",23.8,31.6,3.8,5.8,11.6,"SE",35,"SSE","E",19,20,65,47,1013.7,1010.1,2,1,27.9,31,"Yes","No"
"87563",87563,2009-11-28,"2009","noviembre",28,"Cairns",21.3,29.5,0,6.4,10.5,"NNE",30,"E","N",7,13,64,66,1012.7,1008.9,7,8,28.3,28.3,"No","No"
"87564",87564,2009-11-29,"2009","noviembre",29,"Cairns",21.3,29.8,0,5.2,10.8,"NNE",33,"NNW","NNE",13,17,63,69,1011,1006.9,4,2,27.7,28.7,"No","No"
"87565",87565,2009-11-30,"2009","noviembre",30,"Cairns",24.9,30.7,0,5.6,9.6,"NNE",26,"NE","NNE",6,15,68,69,1009.1,1006.3,8,4,29.7,29.7,"No","No"
"87566",87566,2009-12-01,"2009","diciembre",1,"Cairns",22.5,31,0,5.4,11.7,"NNE",28,"ESE","NNE",7,13,63,72,1009.4,1006.5,6,2,29.8,29.4,"No","No"
"87567",87567,2009-12-02,"2009","diciembre",2,"Cairns",23.3,31.2,0,6.2,10.7,"NNE",28,"NNW","N",6,15,64,69,1010.8,1008.6,2,2,29.7,29.9,"No","No"
"87568",87568,2009-12-03,"2009","diciembre",3,"Cairns",22.7,33,0,6.2,11.2,"ESE",37,"SE","ESE",15,30,59,51,1013.7,1011.3,5,1,29.8,31.1,"No","No"
"87569",87569,2009-12-04,"2009","diciembre",4,"Cairns",24.5,32.9,0,8.6,10.5,"SE",54,"SE","ESE",24,33,61,55,1014.3,1011.4,3,5,29.1,31.8,"No","No"
"87570",87570,2009-12-05,"2009","diciembre",5,"Cairns",24.7,32.7,0,9.6,12.2,"SE",54,"SE","ESE",35,35,54,33,1013.7,1011,2,1,29.4,30.8,"No","No"
"87571",87571,2009-12-06,"2009","diciembre",6,"Cairns",20.5,32.5,0,11,10.3,"SE",46,"SSE","ESE",20,24,59,41,1012.9,1010,6,6,27.5,31.4,"No","Yes"
"87572",87572,2009-12-07,"2009","diciembre",7,"Cairns",24.8,30.8,1.4,9.4,2.8,"ESE",35,"S","ESE",15,24,83,73,1012.8,1010.4,7,7,26.6,28.4,"Yes","Yes"
"87573",87573,2009-12-08,"2009","diciembre",8,"Cairns",24.5,31.8,4.2,4.4,9.8,"ESE",41,"SE","ESE",19,26,62,52,1012.2,1008.7,5,6,29.1,29.7,"Yes","No"
"87574",87574,2009-12-09,"2009","diciembre",9,"Cairns",21.5,32.1,0,8.2,11.3,"SE",35,"SSE","ENE",15,19,57,48,1011.4,1008.1,3,2,27.7,30.7,"No","Yes"
"87575",87575,2009-12-10,"2009","diciembre",10,"Cairns",23.3,29.4,2.2,7.6,0.2,"SSE",26,"S","S",11,9,92,81,1011.5,1008.6,8,7,26,28.2,"Yes","Yes"
"87576",87576,2009-12-11,"2009","diciembre",11,"Cairns",24.2,30.8,6.2,2.2,9.1,"ENE",28,"S","NE",7,17,79,71,1011.3,1009.1,7,3,28.2,29.9,"Yes","No"
"87577",87577,2009-12-12,"2009","diciembre",12,"Cairns",23.8,30.8,0,6.4,8.4,"NE",31,"SE","NE",9,17,67,66,1011.4,1009,5,6,29.1,29,"No","No"
"87578",87578,2009-12-13,"2009","diciembre",13,"Cairns",22.7,32.5,0.6,7.2,10.6,"ESE",44,"SSE","SE",11,33,71,41,1011.7,1009.5,5,1,27.3,31.2,"No","No"
"87579",87579,2009-12-14,"2009","diciembre",14,"Cairns",22.6,33,0.4,8.6,10.9,"ENE",37,"SSE","ESE",13,28,58,51,1012.8,1010.6,4,2,29,30.6,"No","No"
"87580",87580,2009-12-15,"2009","diciembre",15,"Cairns",23.9,32.9,0,9.2,10.9,"ESE",41,"SSE","ESE",19,26,62,46,1014.1,1011.7,3,1,28.8,31.5,"No","Yes"
"87581",87581,2009-12-16,"2009","diciembre",16,"Cairns",23.8,29.4,2.8,9.2,2.3,"SE",50,"S","SSE",15,11,82,80,1014.9,1012.8,7,8,25.7,26.5,"Yes","Yes"
"87582",87582,2009-12-17,"2009","diciembre",17,"Cairns",23.1,31.1,16.2,4.2,10.5,"SE",37,"SE","ESE",20,20,60,48,1015.6,1012.7,3,2,28.6,30.9,"Yes","Yes"
"87583",87583,2009-12-18,"2009","diciembre",18,"Cairns",22.9,30.4,1.2,7,5.7,"ENE",31,"SSE","ENE",11,19,66,66,1015.2,1012.1,4,7,28.4,28,"Yes","No"
"87584",87584,2009-12-19,"2009","diciembre",19,"Cairns",21.2,30.2,0,5.6,11,"NNE",26,"NE","NNE",7,15,69,63,1014.1,1011.3,2,1,27.5,29.5,"No","No"
"87585",87585,2009-12-20,"2009","diciembre",20,"Cairns",22.9,30.7,0,5.8,7.1,"NE",37,"E","NE",7,15,61,60,1014,1010.6,3,7,28.8,30,"No","No"
"87586",87586,2009-12-21,"2009","diciembre",21,"Cairns",21.6,31.3,0,4.4,7.6,"NNE",28,"ENE","NNE",9,15,61,56,1012.8,1010.1,1,1,28.4,30.6,"No","No"
"87587",87587,2009-12-22,"2009","diciembre",22,"Cairns",23.5,31.8,0,7,11.7,"N",28,"NE","NNE",13,15,66,64,1012.5,1009.7,3,1,29.3,30.4,"No","No"
"87588",87588,2009-12-23,"2009","diciembre",23,"Cairns",24.8,31.8,0,7,6.6,"NNE",28,"SE","NNE",11,13,68,66,1012.8,1009.1,6,3,29.7,30.3,"No","No"
"87589",87589,2009-12-24,"2009","diciembre",24,"Cairns",23.7,33,0,6,11.4,"ENE",37,"SSE","ENE",13,26,60,56,1012.1,1008.2,2,1,30,32,"No","No"
"87590",87590,2009-12-25,"2009","diciembre",25,"Cairns",23.6,32.6,0,8,9.5,"NNE",31,"ESE","NNE",9,19,62,59,1009.7,1006.1,7,3,29.9,31.3,"No","No"
"87591",87591,2009-12-26,"2009","diciembre",26,"Cairns",24.7,32.9,0,8,2.4,"S",28,"W","NNE",9,13,73,58,1009,1005.8,7,7,28.1,30.2,"No","Yes"
"87592",87592,2009-12-27,"2009","diciembre",27,"Cairns",23.1,31.3,2.8,4.2,4.4,"SE",28,"N","ESE",7,19,76,50,1010,1006.7,7,6,27.6,30.1,"Yes","Yes"
"87593",87593,2009-12-28,"2009","diciembre",28,"Cairns",24,32.9,5.4,5.2,9.8,"ENE",31,"S","NE",4,22,65,59,1009.3,1006.9,5,3,29.4,31.2,"Yes","No"
"87594",87594,2009-12-29,"2009","diciembre",29,"Cairns",24.6,32,0.4,8,7.2,"ENE",31,"SSE","NE",9,19,66,65,1010,1008,7,6,29.6,31,"No","Yes"
"87595",87595,2009-12-30,"2009","diciembre",30,"Cairns",24.4,33.1,3,5.4,10.1,"NE",37,"SSE","NE",13,20,71,61,1011.4,1007.6,7,6,29.1,32.3,"Yes","Yes"
"87596",87596,2009-12-31,"2009","diciembre",31,"Cairns",24.3,31.8,31.4,8.6,3.5,"NE",33,"SSE","E",15,19,89,67,1010.2,1007.3,8,7,26.5,30.1,"Yes","Yes"
"87597",87597,2010-01-01,"2010","enero",1,"Cairns",23.4,30.6,121.4,8.8,3.3,"NE",26,"SSE","ESE",9,11,92,60,1011.4,1007.1,8,7,24,29.8,"Yes","Yes"
"87598",87598,2010-01-02,"2010","enero",2,"Cairns",23.9,31.1,19.4,4.8,4.1,"S",31,"SE","NE",19,17,90,71,1011,1007.4,8,6,25.6,30.5,"Yes","Yes"
"87599",87599,2010-01-03,"2010","enero",3,"Cairns",24.5,31.6,19.2,5.6,8.9,"NE",31,"SE","ENE",13,24,91,63,1010.5,1007.2,7,1,26.4,30.4,"Yes","Yes"
"87600",87600,2010-01-04,"2010","enero",4,"Cairns",23.9,32.2,1.6,7.4,9.6,"NE",37,"S","ENE",11,22,70,60,1009.6,1007.6,5,5,28.6,31.3,"Yes","No"
"87601",87601,2010-01-05,"2010","enero",5,"Cairns",24.5,32.1,0,5.8,9.4,"NE",30,"SSE","NE",13,24,69,60,1010.8,1007.9,6,5,29.4,31.9,"No","No"
"87602",87602,2010-01-06,"2010","enero",6,"Cairns",24.4,31.2,0.4,7.2,4.1,"NE",30,"S","NE",13,15,80,65,1010.7,1008.3,7,6,27.3,29.8,"No","No"
"87603",87603,2010-01-07,"2010","enero",7,"Cairns",24,31.8,0,4.6,8.8,"NE",33,"SE","NE",13,24,70,72,1009.1,1005.6,6,6,29,30.4,"No","No"
"87604",87604,2010-01-08,"2010","enero",8,"Cairns",24.7,32.3,0,6,7.3,"ESE",28,"S","WNW",9,7,68,67,1009.1,1006.3,7,6,29,29.9,"No","Yes"
"87605",87605,2010-01-09,"2010","enero",9,"Cairns",25,30.5,5,5.8,6.1,"SSE",43,"S","ESE",17,22,85,81,1009.5,1006.8,7,7,27,28.2,"Yes","Yes"
"87606",87606,2010-01-10,"2010","enero",10,"Cairns",23.1,30.5,75.8,6,5.7,"SE",56,"SSE","SE",22,30,81,75,1009.7,1007.6,6,5,27.1,28.5,"Yes","Yes"
"87607",87607,2010-01-11,"2010","enero",11,"Cairns",23.3,31,27.4,6.6,8.4,"SE",48,"SSE","SE",17,30,85,59,1009.5,1007.1,6,2,25.5,30.1,"Yes","Yes"
"87608",87608,2010-01-12,"2010","enero",12,"Cairns",24.1,31.8,2.6,9.4,10.4,"SE",50,"SSE","SE",20,28,76,69,1008.9,1007.1,3,5,28.4,29.6,"Yes","Yes"
"87609",87609,2010-01-13,"2010","enero",13,"Cairns",23.7,31.8,2.6,5.4,5.5,"SE",46,"SSE","ESE",17,28,67,57,1010.8,1008.1,7,7,27.8,30.5,"Yes","No"
"87610",87610,2010-01-14,"2010","enero",14,"Cairns",22.9,32.8,0,6.4,10.4,"SE",37,"SSE","ESE",17,26,64,45,1010.8,1007.2,2,1,28.6,32.3,"No","No"
"87611",87611,2010-01-15,"2010","enero",15,"Cairns",23.7,33,0,8.6,10.8,"SE",35,"SSE","ESE",17,28,64,52,1009.2,1006.4,3,6,28.3,32,"No","No"
"87612",87612,2010-01-16,"2010","enero",16,"Cairns",24.3,33.2,0,8,4.8,"ESE",33,"SE","S",11,15,67,72,1008.2,1005.3,6,7,29.7,29.5,"No","No"
"87613",87613,2010-01-17,"2010","enero",17,"Cairns",25.9,32.1,0.6,5.8,4.5,"NNE",28,"SSE","NNE",9,15,71,75,1007.9,1005.2,7,5,29.2,29.8,"No","Yes"
"87614",87614,2010-01-18,"2010","enero",18,"Cairns",23.6,32.6,1.8,5.8,6.8,"N",28,NA,"N",0,17,65,66,1006.6,1004.3,7,5,29.2,30.8,"Yes","No"
"87615",87615,2010-01-19,"2010","enero",19,"Cairns",25.4,30.5,0,6,1.3,"S",33,"SSE",NA,13,0,76,84,1006.5,1005.2,7,8,29.1,27.7,"No","Yes"
"87616",87616,2010-01-20,"2010","enero",20,"Cairns",22.4,30.6,5.2,2.6,0.1,"S",39,"E","SSE",11,19,83,65,1007.4,1004.4,7,8,25,29.8,"Yes","Yes"
"87617",87617,2010-01-21,"2010","enero",21,"Cairns",24.4,31.4,6.4,5,0,"SE",56,"S","SE",17,33,81,59,1007.9,1004.5,8,8,27.6,31.2,"Yes","Yes"
"87618",87618,2010-01-22,"2010","enero",22,"Cairns",23.3,27.5,27.8,7.6,0.1,"SSE",46,"S","SSE",19,26,91,96,1006.7,1005.1,8,8,25,25.6,"Yes","Yes"
"87619",87619,2010-01-23,"2010","enero",23,"Cairns",24.4,31,91.6,7,0,"SSE",48,"SSE","SE",26,22,96,71,1006.7,1003.5,8,8,25.2,29.6,"Yes","Yes"
"87620",87620,2010-01-24,"2010","enero",24,"Cairns",24.4,29.4,46.2,5.6,1.5,"SE",65,"SSE","SSE",28,37,84,90,1001.3,998,8,8,27.8,26.4,"Yes","Yes"
"87621",87621,2010-01-25,"2010","enero",25,"Cairns",24.7,29.6,20.4,3.6,0,"NNW",37,"NNW","N",7,20,86,78,1004,1003.1,7,7,27.3,28.7,"Yes","Yes"
"87622",87622,2010-01-26,"2010","enero",26,"Cairns",24.8,29.1,21.8,4.4,0.7,"N",37,"N","SE",13,13,98,86,1006.4,1003.6,8,7,25.1,27.7,"Yes","Yes"
"87623",87623,2010-01-27,"2010","enero",27,"Cairns",24.8,30.6,83.4,5,0.8,"SSE",30,NA,"NNE",0,13,93,79,1007.8,1004.6,7,7,26.2,28.6,"Yes","Yes"
"87624",87624,2010-01-28,"2010","enero",28,"Cairns",25,30.5,3,1.8,3.1,"S",33,"SSE","N",13,17,89,81,1008.1,1004.2,8,7,25.5,27.9,"Yes","Yes"
"87625",87625,2010-01-29,"2010","enero",29,"Cairns",24.3,27.9,1.4,4.8,0,"SSE",28,NA,"SE",0,7,93,91,1007.1,1004.4,8,8,25.9,26.7,"Yes","Yes"
"87626",87626,2010-01-30,"2010","enero",30,"Cairns",24.3,29.1,82.6,4.4,0.2,"NNW",52,"N","NNW",19,24,87,92,1002.9,999.4,8,8,27.9,27.4,"Yes","Yes"
"87627",87627,2010-01-31,"2010","enero",31,"Cairns",25.1,34.4,29,5,7.9,"WNW",61,"NNW","WNW",17,19,78,51,1001.3,998.2,7,7,28.7,33.4,"Yes","No"
"87628",87628,2010-02-01,"2010","febrero",1,"Cairns",24.3,33.5,0.6,6.6,6.6,"WNW",41,"WNW","SSW",11,4,64,47,1001.9,998.3,6,6,28.3,33,"No","No"
"87629",87629,2010-02-02,"2010","febrero",2,"Cairns",24.3,35.4,0,4,10.5,"WSW",59,"N","N",7,24,64,69,1002.8,999.2,1,2,29.1,30.8,"No","No"
"87630",87630,2010-02-03,"2010","febrero",3,"Cairns",25.8,34.4,0,7.2,9.9,"N",33,"W","N",11,22,59,65,1005.6,1002.2,5,4,31.1,32,"No","No"
"87631",87631,2010-02-04,"2010","febrero",4,"Cairns",24.6,36.9,0,6.2,10.4,"W",28,"WSW","NNE",9,17,52,65,1008,1005,7,3,31.4,32.3,"No","No"
"87632",87632,2010-02-05,"2010","febrero",5,"Cairns",24.4,36.4,0,7.4,10.7,"NE",41,"NW","ENE",9,22,59,59,1008.5,1005.4,1,2,31.5,33.6,"No","Yes"
"87633",87633,2010-02-06,"2010","febrero",6,"Cairns",24.1,31.6,54.2,10.2,4.6,"N",19,"NE","N",4,11,79,75,1009.5,1006.5,7,5,27.7,29.7,"Yes","No"
"87634",87634,2010-02-07,"2010","febrero",7,"Cairns",26.3,33.3,0,3.8,10.7,"NE",31,"S","E",7,22,71,60,1010.3,1007.7,1,4,30.3,32.7,"No","Yes"
"87635",87635,2010-02-08,"2010","febrero",8,"Cairns",24.5,31,2.6,7.4,3,"S",30,"SSE","ESE",6,13,83,67,1011.9,1009,7,7,27.1,30.7,"Yes","No"
"87636",87636,2010-02-09,"2010","febrero",9,"Cairns",23.6,32.1,0,4,7.2,"ENE",30,"SSE","NE",11,20,67,68,1012,1010.4,2,3,29.5,31.3,"No","No"
"87637",87637,2010-02-10,"2010","febrero",10,"Cairns",23.5,32.5,0.6,4.4,7.4,"ENE",33,"SE","ENE",13,19,68,65,1012.5,1009.2,2,8,29.7,30.4,"No","No"
"87638",87638,2010-02-11,"2010","febrero",11,"Cairns",24.7,32.6,0,5.2,7.1,"ENE",31,"SSE","NE",17,20,74,58,1012,1008.9,3,4,28,31.3,"No","Yes"
"87639",87639,2010-02-12,"2010","febrero",12,"Cairns",23.6,33.3,1.8,7.8,8.3,"ESE",35,"SSE","ESE",15,20,76,56,1011.5,1006.9,5,2,27.8,32.1,"Yes","No"
"87640",87640,2010-02-13,"2010","febrero",13,"Cairns",24.1,32.8,0,6,8.4,"SE",33,"SSE","SSE",17,17,66,64,1009.5,1006.6,1,2,29.3,32,"No","No"
"87641",87641,2010-02-14,"2010","febrero",14,"Cairns",24,31.4,0.2,4.8,7.3,"SE",33,"W","N",4,17,69,73,1009.6,1006.6,3,7,29.5,29.4,"No","No"
"87642",87642,2010-02-15,"2010","febrero",15,"Cairns",24.3,31.9,0,6.6,7.8,"NNE",26,"SW","N",4,15,70,71,1009.4,1006.6,4,7,28.7,30.3,"No","No"
"87643",87643,2010-02-16,"2010","febrero",16,"Cairns",25.4,32.6,0,6.8,8.7,"N",28,NA,"N",0,17,76,74,1009.7,1006.7,7,7,29.3,30.1,"No","Yes"
"87644",87644,2010-02-17,"2010","febrero",17,"Cairns",24.8,31.4,2.8,5.2,8.3,"NW",33,"N","NNE",9,15,75,72,1009.1,1006.6,7,3,28.9,30.2,"Yes","Yes"
"87645",87645,2010-02-18,"2010","febrero",18,"Cairns",23.4,31,40.6,6.6,2.9,"NNE",20,"SSE","NE",13,13,85,76,1009.9,1007.2,7,7,27.5,30.1,"Yes","Yes"
"87646",87646,2010-02-19,"2010","febrero",19,"Cairns",23.9,30.8,11.8,3.8,1.4,"W",22,"WSW","N",7,9,85,74,1010.5,1007.9,7,7,26.4,29.5,"Yes","Yes"
"87647",87647,2010-02-20,"2010","febrero",20,"Cairns",25.3,29.7,1.2,3.4,0.8,"SE",37,"SSE","SSE",20,20,83,95,1010.7,1009,7,8,26.7,25.3,"Yes","Yes"
"87648",87648,2010-02-21,"2010","febrero",21,"Cairns",23.5,31.4,29,5,7.6,"SE",43,"SSE","ESE",19,24,70,63,1012,1009.1,6,7,28.4,29.8,"Yes","Yes"
"87649",87649,2010-02-22,"2010","febrero",22,"Cairns",24.1,30,6,6.4,1.5,"S",35,"S","SSE",19,19,83,94,1013,1011.3,7,8,26.6,25,"Yes","Yes"
"87650",87650,2010-02-23,"2010","febrero",23,"Cairns",24.2,28.5,71.8,7.8,1.1,"S",31,"SSE","NE",9,4,83,91,1012.8,1010.3,7,7,27.3,26.1,"Yes","Yes"
"87651",87651,2010-02-24,"2010","febrero",24,"Cairns",24.3,31.4,26.6,3.2,7.9,"SSE",30,"SSE","NE",17,19,84,65,1012.5,1009.7,5,6,27.2,30.8,"Yes","No"
"87652",87652,2010-02-25,"2010","febrero",25,"Cairns",24.1,32.6,0,6.2,10.4,"ESE",39,"S","ESE",11,22,72,56,1012.4,1009.1,6,2,28.7,32.1,"No","Yes"
"87653",87653,2010-02-26,"2010","febrero",26,"Cairns",25,30.8,3.2,6.2,2.3,"NNE",37,"S","E",20,15,79,68,1010.8,1008.6,7,6,27.3,30.4,"Yes","Yes"
"87654",87654,2010-02-27,"2010","febrero",27,"Cairns",24.3,31.8,37.4,4.8,8.8,"E",30,"SE","NE",11,15,72,65,1011.1,1008.3,6,7,29.1,30.9,"Yes","No"
"87655",87655,2010-02-28,"2010","febrero",28,"Cairns",24.7,31.3,0.4,6.2,4.6,"NE",22,"SSE",NA,9,0,74,93,1011.6,1008.9,3,7,29.2,26.8,"No","Yes"
"87656",87656,2010-03-01,"2010","marzo",1,"Cairns",24.7,31.3,7.2,2.6,8.9,"N",35,"WNW","N",4,17,72,73,1010.2,1005.4,6,7,29.9,30.2,"Yes","Yes"
"87657",87657,2010-03-02,"2010","marzo",2,"Cairns",25.9,32.1,9.6,6.6,0.7,"NW",39,"NNW","N",19,11,71,78,1005.1,1002,7,8,29.5,30.5,"Yes","No"
"87658",87658,2010-03-03,"2010","marzo",3,"Cairns",26.7,34.4,0.4,4.8,8.8,"W",31,"W","WNW",17,7,65,53,1005.3,1002.3,7,7,30.6,33.6,"No","No"
"87659",87659,2010-03-04,"2010","marzo",4,"Cairns",24.9,34.7,0,5.4,10.7,"N",35,"W","N",19,24,62,59,1007.2,1004.4,7,4,30.3,33.2,"No","No"
"87660",87660,2010-03-05,"2010","marzo",5,"Cairns",26.4,33.8,0,7.4,10.7,"NE",30,"SE","ENE",11,17,57,58,1009.7,1006.7,2,1,30.8,31.7,"No","No"
"87661",87661,2010-03-06,"2010","marzo",6,"Cairns",23.8,34,0,6,11.2,"ENE",28,"SE","NE",9,19,61,56,1010,1007,1,1,30,32.9,"No","No"
"87662",87662,2010-03-07,"2010","marzo",7,"Cairns",22.6,32.9,0,6.6,10.5,"N",31,"S","NE",6,11,59,64,1009.9,1006.7,1,5,29.5,31.2,"No","No"
"87663",87663,2010-03-08,"2010","marzo",8,"Cairns",23.1,33.5,0,6.8,10.7,"NE",28,"ESE","N",6,15,58,57,1011.2,1009,4,3,29.9,32.5,"No","No"
"87664",87664,2010-03-09,"2010","marzo",9,"Cairns",23.3,34.3,0,6.2,10,"SSE",48,"WNW","SSE",7,13,64,48,1012.7,1008.7,3,2,29.8,34,"No","No"
"87665",87665,2010-03-10,"2010","marzo",10,"Cairns",24.7,30.7,0.6,7.2,1.1,"SSE",43,"S","S",20,20,87,93,1013.1,1011,7,8,26.1,25.5,"No","Yes"
"87666",87666,2010-03-11,"2010","marzo",11,"Cairns",23.9,31.7,57,7.2,8.5,"SE",52,"SSE","SE",20,28,73,67,1015,1013.8,1,7,28.5,27.5,"Yes","Yes"
"87667",87667,2010-03-12,"2010","marzo",12,"Cairns",24.3,31.6,1.6,7,7.9,"SSE",59,"SE","SSE",24,26,65,63,1016.4,1014.4,3,7,29.2,29.3,"Yes","Yes"
"87668",87668,2010-03-13,"2010","marzo",13,"Cairns",23.5,31.2,15.6,7.4,7.6,"SE",56,"SSE","SE",22,31,92,59,1015.5,1012.8,7,3,24.4,29.9,"Yes","Yes"
"87669",87669,2010-03-14,"2010","marzo",14,"Cairns",21.3,29.9,26.4,7.6,8.4,"SE",57,"SSE","SE",28,46,61,81,1014.3,1011.5,2,7,27.8,25.2,"Yes","Yes"
"87670",87670,2010-03-15,"2010","marzo",15,"Cairns",23.2,30.1,3.4,5.2,5.2,"SSE",46,"SSE","SSE",24,22,80,65,1013.9,1010.6,6,7,25.5,28.8,"Yes","Yes"
"87671",87671,2010-03-16,"2010","marzo",16,"Cairns",23,31,2,6.6,10.1,"SSE",50,"SSE","ESE",20,31,71,55,1012.3,1009.5,4,4,27.3,29.9,"Yes","Yes"
"87672",87672,2010-03-17,"2010","marzo",17,"Cairns",22.8,30.2,4.6,6.6,6.6,"SE",59,"SSE","SE",19,31,76,57,1013.4,1011,7,3,25.2,29,"Yes","Yes"
"87673",87673,2010-03-18,"2010","marzo",18,"Cairns",22.4,30.3,15,7.4,7.4,"ESE",59,"SSE","SSE",30,31,72,56,1013.3,1010.3,7,1,26,29.5,"Yes","No"
"87674",87674,2010-03-19,"2010","marzo",19,"Cairns",23.1,29.8,0.2,7.2,3.1,"SSE",50,"SE","S",13,24,73,83,1012.9,1010.1,7,7,24.7,23.5,"No","Yes"
"87675",87675,2010-03-20,"2010","marzo",20,"Cairns",21.7,30.4,6.4,4.6,6.9,"SE",37,"S","SSE",17,26,93,59,1011.8,1008.1,8,3,21.9,29.4,"Yes","No"
"87676",87676,2010-03-21,"2010","marzo",21,"Cairns",21.9,30.5,0,5,9.7,"NNE",39,"W","N",11,20,65,72,1009.3,1006.8,5,7,28,29.2,"No","Yes"
"87677",87677,2010-03-22,"2010","marzo",22,"Cairns",24.1,30.8,2.2,4.2,3.9,"ESE",33,"SSE","S",13,6,74,85,1010.8,1008.6,1,7,28.9,27.3,"Yes","Yes"
"87678",87678,2010-03-23,"2010","marzo",23,"Cairns",23.3,29.2,6,3.6,3.2,"SSE",52,"SSE","SE",24,30,89,73,1013.1,1009.8,7,7,24.4,27.5,"Yes","Yes"
"87679",87679,2010-03-24,"2010","marzo",24,"Cairns",23.8,29.3,25.2,7.6,3.6,"SE",52,"SSE","SE",26,37,75,67,1012.6,1010,6,7,27.3,27.7,"Yes","Yes"
"87680",87680,2010-03-25,"2010","marzo",25,"Cairns",23.5,29.5,5.4,4.2,0.9,"SE",54,"SE","SE",24,17,96,95,1012.6,1010.8,7,8,24.1,24.4,"Yes","Yes"
"87681",87681,2010-03-26,"2010","marzo",26,"Cairns",23.2,28.3,115.8,6.2,0.2,"SE",54,"SSE","ESE",19,28,96,93,1014.1,1011.7,8,8,23.7,24.1,"Yes","Yes"
"87682",87682,2010-03-27,"2010","marzo",27,"Cairns",23.2,28.8,54,5.4,1,"ESE",43,"SSE","SSE",22,20,86,89,1013.2,1010.4,7,7,25.9,26.2,"Yes","Yes"
"87683",87683,2010-03-28,"2010","marzo",28,"Cairns",23.9,28.4,44.4,4.4,1.1,"SE",50,"SSE","ESE",20,22,85,91,1012.6,1009.5,8,8,25.6,25.1,"Yes","Yes"
"87684",87684,2010-03-29,"2010","marzo",29,"Cairns",24.2,29.6,23.8,4,4.2,"ESE",44,"ESE","SE",30,26,86,74,1012.9,1010.2,7,7,26.8,28.5,"Yes","Yes"
"87685",87685,2010-03-30,"2010","marzo",30,"Cairns",24.6,30.5,6.8,3.2,8.4,"E",39,"ESE","SE",22,30,78,63,1013.6,1010.4,6,5,27.9,30,"Yes","Yes"
"87686",87686,2010-03-31,"2010","marzo",31,"Cairns",24.3,28.3,2.6,5.4,0.1,"S",31,"S","E",13,13,89,85,1012.8,1010.1,8,8,24.8,25.2,"Yes","Yes"
"87687",87687,2010-04-01,"2010","abril",1,"Cairns",22.9,26.8,12.8,4,0.1,"S",41,"S","SE",20,15,84,94,1011.7,1009.8,8,8,25.5,24.5,"Yes","Yes"
"87688",87688,2010-04-02,"2010","abril",2,"Cairns",22,26.7,20.4,1,0,"S",35,"SE","S",13,13,82,80,1012.5,1009.6,7,8,24,25.1,"Yes","Yes"
"87689",87689,2010-04-03,"2010","abril",3,"Cairns",23.1,25.3,25.8,3.6,0.3,"S",41,"S","SSE",15,22,94,92,1011.8,1009.4,7,8,24.3,23.9,"Yes","Yes"
"87690",87690,2010-04-04,"2010","abril",4,"Cairns",22.9,26.6,55.6,1.8,0,"SSE",33,"SSE","SSE",15,20,96,93,1012,1009.1,8,8,23.5,23.8,"Yes","Yes"
"87691",87691,2010-04-05,"2010","abril",5,"Cairns",22.7,29.8,31.2,3.2,2.2,"ENE",37,"S","E",13,19,82,84,1012,1009.6,6,7,26.5,26.7,"Yes","Yes"
"87692",87692,2010-04-06,"2010","abril",6,"Cairns",23.3,26.8,27.2,5.4,0,"SSE",35,"SSE","SSE",15,20,89,98,1013.6,1012.4,8,8,25,24.1,"Yes","Yes"
"87693",87693,2010-04-07,"2010","abril",7,"Cairns",23.3,29.9,20.4,2.2,9.7,"SE",41,"SSE","ESE",17,26,80,63,1016.2,1013.4,5,6,26.8,29.2,"Yes","No"
"87694",87694,2010-04-08,"2010","abril",8,"Cairns",23.6,29.6,0.4,5.4,4.4,"SE",35,"SSE","SE",19,28,83,63,1016.5,1012.7,7,5,25.3,29.2,"No","No"
"87695",87695,2010-04-09,"2010","abril",9,"Cairns",23,30.6,0.2,4.2,10.8,"SE",37,"SSE","E",20,19,70,58,1013.8,1010,5,1,27.3,29.4,"No","No"
"87696",87696,2010-04-10,"2010","abril",10,"Cairns",21.1,30.6,0,6.4,11,"ENE",30,"SE","NE",17,20,69,63,1012.5,1009.5,4,3,27.2,29.4,"No","No"
"87697",87697,2010-04-11,"2010","abril",11,"Cairns",22.8,29.9,0,5.4,10.7,"SSE",26,"S","NNE",13,13,71,64,1012.3,1009.9,3,2,27,28.5,"No","No"
